% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-1.025500000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +2.620881575e+01 +2.620881575e+01 -7.634118425e+01 -7.634118425e+01 +2.9048e+00 -1.3505e+00 -2.3033e+00 +1.8575e+00 +3.0480e+00
2 0 +2.118777838e+01 +2.118777838e+01 -8.136222162e+01 -8.136222162e+01 -1.9274e-01 -3.4357e+00 +3.7400e+00 +2.5915e-01 -2.4466e+00
3 0 +1.245430765e+01 +1.245430765e+01 -9.009569235e+01 -9.009569235e+01 +3.7266e-01 +1.1921e+00 -3.7714e-01 -2.1697e+00 -7.1942e-01
8 0 +5.059407901e+00 +5.059407901e+00 -9.749059210e+01 -9.749059210e+01 +2.4445e+00 +1.5029e+00 +2.2207e+00 -1.6017e+00 +7.1073e-01
92 0 +4.730612557e+00 +4.730612557e+00 -9.781938744e+01 -9.781938744e+01 +1.8034e+00 +1.3389e+00 +1.8658e+00 -1.6372e+00 +6.2658e-01
165 0 +4.300318772e+00 +4.300318772e+00 -9.824968123e+01 -9.824968123e+01 +1.8361e+00 +1.4499e+00 +1.8069e+00 -1.6545e+00 +3.4002e-01
176 0 +2.842378953e+00 +2.842378953e+00 -9.970762105e+01 -9.970762105e+01 +1.8576e+00 +1.2140e+00 +1.8917e+00 -1.6498e+00 +1.6907e-01
202 0 +1.821455825e+00 +1.821455825e+00 -1.007285442e+02 -1.007285442e+02 +1.9384e+00 +1.3342e+00 +1.7984e+00 -1.6301e+00 +5.2691e-01
327 0 +1.778999189e+00 +1.778999189e+00 -1.007710008e+02 -1.007710008e+02 +1.9380e+00 +1.3322e+00 +1.7914e+00 -1.6301e+00 +5.3325e-01
359 0 +1.338487330e+00 +1.338487330e+00 -1.012115127e+02 -1.012115127e+02 +1.9365e+00 +1.3342e+00 +1.8009e+00 -1.6289e+00 +5.2810e-01
372 0 +1.195584650e+00 +1.195584650e+00 -1.013544154e+02 -1.013544154e+02 +1.9344e+00 +1.3342e+00 +1.8007e+00 -1.6288e+00 +5.2826e-01
374 0 +9.063740469e-01 +9.063740469e-01 -1.016436260e+02 -1.016436260e+02 +1.9349e+00 +1.3343e+00 +1.8007e+00 -1.6295e+00 +5.2769e-01
425 0 +8.846307220e-01 +8.846307220e-01 -1.016653693e+02 -1.016653693e+02 +1.9346e+00 +1.3344e+00 +1.8006e+00 -1.6295e+00 +5.2781e-01
450 0 +8.640283652e-01 +8.640283652e-01 -1.016859716e+02 -1.016859716e+02 +1.9348e+00 +1.3353e+00 +1.7996e+00 -1.6303e+00 +5.2761e-01
468 0 +8.157012978e-01 +8.157012978e-01 -1.017342987e+02 -1.017342987e+02 +1.9345e+00 +1.3349e+00 +1.7995e+00 -1.6307e+00 +5.2763e-01
469 0 +7.680111793e-01 +7.680111793e-01 -1.017819888e+02 -1.017819888e+02 +1.9351e+00 +1.3350e+00 +1.7995e+00 -1.6305e+00 +5.2772e-01
519 0 +7.513649914e-01 +7.513649914e-01 -1.017986350e+02 -1.017986350e+02 +1.9354e+00 +1.3342e+00 +1.7996e+00 -1.6306e+00 +5.2772e-01
