% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1.026100000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +5.948445983e+01 +5.948445983e+01 +1.620944598e+02 +1.620944598e+02 +2.9770e+00 -3.7838e+00 +1.9825e+00
3 0 +5.888813505e+01 +5.888813505e+01 +1.614981350e+02 +1.614981350e+02 +1.9237e+00 -4.5235e+00 +4.1263e-01
10 0 +4.732560380e+01 +4.732560380e+01 +1.499356038e+02 +1.499356038e+02 -2.4017e+00 +3.0796e-02 -3.4437e+00
11 0 +4.333948369e+01 +4.333948369e+01 +1.459494837e+02 +1.459494837e+02 +1.5842e+00 -4.1345e+00 +1.6816e+00
13 0 +2.405843794e+01 +2.405843794e+01 +1.266684379e+02 +1.266684379e+02 -7.9219e-01 +1.3112e+00 -1.2244e+00
29 0 +1.330149285e+01 +1.330149285e+01 +1.159114929e+02 +1.159114929e+02 -1.8787e+00 +1.0193e+00 -1.2014e-01
212 0 +1.210794062e+01 +1.210794062e+01 +1.147179406e+02 +1.147179406e+02 -2.2364e+00 +1.0106e+00 -1.0671e-01
223 0 +1.144827523e+01 +1.144827523e+01 +1.140582752e+02 +1.140582752e+02 -1.8494e+00 +1.0178e+00 -1.0487e-01
240 0 +1.119081286e+01 +1.119081286e+01 +1.138008129e+02 +1.138008129e+02 -1.8804e+00 +9.6499e-01 -1.2043e-01
254 0 +9.808519844e+00 +9.808519844e+00 +1.124185198e+02 +1.124185198e+02 -1.8744e+00 +9.6318e-01 -1.1307e-01
315 0 +9.768197772e+00 +9.768197772e+00 +1.123781978e+02 +1.123781978e+02 -1.8734e+00 +9.6346e-01 -1.1214e-01
441 0 +9.525153651e+00 +9.525153651e+00 +1.121351537e+02 +1.121351537e+02 -1.8650e+00 +9.6434e-01 -1.0608e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (9.330000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +5.927923592e+01 +5.927923592e+01 +1.525792359e+02 +1.525792359e+02 +2.3048e+00 +2.0719e+00 +4.0038e+00
2 0 +5.093521235e+01 +5.093521235e+01 +1.442352123e+02 +1.442352123e+02 +3.7880e+00 +3.9637e+00 +1.3203e+00
3 0 +4.211842617e+01 +4.211842617e+01 +1.354184262e+02 +1.354184262e+02 +3.3124e+00 +3.3378e+00 -2.2698e+00
7 0 +2.218037083e+01 +2.218037083e+01 +1.154803708e+02 +1.154803708e+02 +2.1663e+00 +4.8846e+00 -1.7659e+00
86 0 +1.868360206e+01 +1.868360206e+01 +1.119836021e+02 +1.119836021e+02 +2.2049e+00 +4.4899e+00 -4.5005e-03
115 0 +1.815185421e+01 +1.815185421e+01 +1.114518542e+02 +1.114518542e+02 +1.8429e+00 +4.4520e+00 -1.0859e+00
211 0 +1.453159942e+01 +1.453159942e+01 +1.078315994e+02 +1.078315994e+02 +1.8340e+00 +4.4468e+00 -1.0966e+00
226 0 +1.281902993e+01 +1.281902993e+01 +1.061190299e+02 +1.061190299e+02 +1.6879e+00 +4.6061e+00 -1.0878e+00
314 0 +1.202609089e+01 +1.202609089e+01 +1.053260909e+02 +1.053260909e+02 +1.6888e+00 +4.6180e+00 -1.0876e+00
346 0 +1.191287482e+01 +1.191287482e+01 +1.052128748e+02 +1.052128748e+02 +1.6871e+00 +4.6119e+00 -1.0889e+00
347 0 +1.171117760e+01 +1.171117760e+01 +1.050111776e+02 +1.050111776e+02 +1.6944e+00 +4.6030e+00 -1.0857e+00
468 0 +1.147475096e+01 +1.147475096e+01 +1.047747510e+02 +1.047747510e+02 +1.6924e+00 +4.6092e+00 -1.0851e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1.364000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.087454629e+02 +1.087454629e+02 +1.223854629e+02 +1.223854629e+02 -3.3764e+00 +4.0408e+00 +2.7176e+00
2 0 +4.381709631e+01 +4.381709631e+01 +5.745709631e+01 +5.745709631e+01 +1.1978e+00 -3.2663e+00 -1.1791e+00
3 0 +4.225611506e+01 +4.225611506e+01 +5.589611506e+01 +5.589611506e+01 -1.7599e+00 -8.1275e-01 +4.7269e-01
5 0 +3.780048023e+01 +3.780048023e+01 +5.144048023e+01 +5.144048023e+01 -3.8849e+00 -1.4247e+00 -2.0690e+00
10 0 +3.170167915e+01 +3.170167915e+01 +4.534167915e+01 +4.534167915e+01 +2.0602e-01 +2.7686e-01 -9.7409e-01
15 0 +3.027085340e+01 +3.027085340e+01 +4.391085340e+01 +4.391085340e+01 -2.0962e+00 +4.6432e-01 -2.1130e+00
52 0 +2.161468826e+01 +2.161468826e+01 +3.525468826e+01 +3.525468826e+01 -3.6521e+00 -1.0503e-01 -2.5164e+00
94 0 +1.526778527e+01 +1.526778527e+01 +2.890778527e+01 +2.890778527e+01 -1.0649e+00 -1.1258e+00 -3.5098e+00
118 0 +1.404838879e+01 +1.404838879e+01 +2.768838879e+01 +2.768838879e+01 -5.7761e-01 -8.9657e-01 -3.1125e+00
119 0 +1.002129260e+01 +1.002129260e+01 +2.366129260e+01 +2.366129260e+01 -1.1026e+00 -1.0024e+00 -3.9621e+00
224 0 +9.890479057e+00 +9.890479057e+00 +2.353047906e+01 +2.353047906e+01 -1.1085e+00 -1.0030e+00 -3.9686e+00
268 0 +9.753022079e+00 +9.753022079e+00 +2.339302208e+01 +2.339302208e+01 -1.1085e+00 -1.0031e+00 -3.9674e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1.948000000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +9.643479120e+01 +9.643479120e+01 +2.912347912e+02 +2.912347912e+02 +2.0824e+00 -3.4534e+00 +1.9967e+00
3 0 +6.763547831e+01 +6.763547831e+01 +2.624354783e+02 +2.624354783e+02 +2.2928e+00 +4.2628e+00 -2.2973e+00
4 0 +6.597622592e+01 +6.597622592e+01 +2.607762259e+02 +2.607762259e+02 +3.7889e+00 +1.8504e+00 +4.7036e+00
7 0 +3.054860518e+01 +3.054860518e+01 +2.253486052e+02 +2.253486052e+02 +2.8532e-01 +1.3692e+00 +3.1007e-01
32 0 +2.495983135e+01 +2.495983135e+01 +2.197598313e+02 +2.197598313e+02 -3.3353e+00 +9.2355e-01 +2.7084e+00
49 0 +2.215921438e+01 +2.215921438e+01 +2.169592144e+02 +2.169592144e+02 +1.7494e+00 +6.6166e-02 -1.8979e+00
75 0 +1.642186968e+01 +1.642186968e+01 +2.112218697e+02 +2.112218697e+02 +1.9167e+00 -2.0502e-02 -1.1416e+00
148 0 +1.433362739e+01 +1.433362739e+01 +2.091336274e+02 +2.091336274e+02 +1.8275e+00 -7.8594e-01 -1.3941e+00
159 0 +8.181648361e+00 +8.181648361e+00 +2.029816484e+02 +2.029816484e+02 +1.7879e+00 -7.8926e-01 -1.3991e+00
199 0 +8.087448926e+00 +8.087448926e+00 +2.028874489e+02 +2.028874489e+02 +1.8768e+00 -7.8585e-01 -1.4064e+00
207 0 +5.382554527e+00 +5.382554527e+00 +2.001825545e+02 +2.001825545e+02 +1.8507e+00 -7.7691e-01 -1.4097e+00
227 0 +4.692128642e+00 +4.692128642e+00 +1.994921286e+02 +1.994921286e+02 +1.8268e+00 -7.7363e-01 -1.4053e+00
288 0 +2.834320947e+00 +2.834320947e+00 +1.976343209e+02 +1.976343209e+02 +1.8247e+00 -7.8742e-01 -1.4065e+00
331 0 +2.785819232e+00 +2.785819232e+00 +1.975858192e+02 +1.975858192e+02 +1.8239e+00 -7.8715e-01 -1.4069e+00
363 0 +2.672825077e+00 +2.672825077e+00 +1.974728251e+02 +1.974728251e+02 +1.8234e+00 -7.9203e-01 -1.4078e+00
367 0 +2.454767746e+00 +2.454767746e+00 +1.972547677e+02 +1.972547677e+02 +1.8146e+00 -7.9041e-01 -1.4069e+00
