% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (4.078000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +6.201173454e+01 +6.201173454e+01 +1.027917345e+02 +1.027917345e+02 -4.6289e+00 -4.1750e+00 +3.0499e+00
2 0 +1.002617818e+01 +1.002617818e+01 +5.080617818e+01 +5.080617818e+01 -2.8838e+00 +4.2049e+00 +9.5896e-01
3 0 +6.239927869e+00 +6.239927869e+00 +4.701992787e+01 +4.701992787e+01 +9.4966e-01 +4.5639e+00 +2.0921e+00
43 0 +5.235494319e+00 +5.235494319e+00 +4.601549432e+01 +4.601549432e+01 -9.6956e-01 +1.3070e+00 -3.2363e+00
47 0 +4.370951771e+00 +4.370951771e+00 +4.515095177e+01 +4.515095177e+01 +1.7728e+00 +3.7147e+00 +3.6568e+00
54 0 +2.954352366e+00 +2.954352366e+00 +4.373435237e+01 +4.373435237e+01 +2.0441e+00 +3.3603e+00 +4.0131e+00
56 0 +2.706522228e+00 +2.706522228e+00 +4.348652223e+01 +4.348652223e+01 +1.6310e+00 +3.5668e+00 +3.0628e+00
83 0 +2.417782744e+00 +2.417782744e+00 +4.319778274e+01 +4.319778274e+01 +1.6855e+00 +3.7525e+00 +3.1959e+00
158 0 +2.368197846e+00 +2.368197846e+00 +4.314819785e+01 +4.314819785e+01 +1.7130e+00 +3.7206e+00 +3.2281e+00
218 0 +2.327252905e+00 +2.327252905e+00 +4.310725290e+01 +4.310725290e+01 +1.7520e+00 +3.6583e+00 +3.2297e+00
520 0 +2.290853417e+00 +2.290853417e+00 +4.307085342e+01 +4.307085342e+01 +1.7566e+00 +3.6243e+00 +3.2567e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-1.600000000000e+00) | measured fitness | best measured fitness | x1 | x2...
1 0 +3.709088656e+01 +3.709088656e+01 +3.549088656e+01 +3.549088656e+01 -3.7957e-01 +2.8943e+00 +1.5316e-01
2 0 +2.912643656e+01 +2.912643656e+01 +2.752643656e+01 +2.752643656e+01 +8.9436e-01 +3.1338e+00 +4.3437e+00
4 0 +2.199408742e+01 +2.199408742e+01 +2.039408742e+01 +2.039408742e+01 -2.0915e+00 -8.3538e-01 +3.4696e+00
6 0 +1.201843534e+01 +1.201843534e+01 +1.041843534e+01 +1.041843534e+01 +3.4619e+00 -3.7338e-01 -2.5340e+00
8 0 +7.992798771e+00 +7.992798771e+00 +6.392798771e+00 +6.392798771e+00 -8.5496e-01 -2.1297e-01 +1.3735e-02
19 0 +1.962840977e+00 +1.962840977e+00 +3.628409766e-01 +3.628409766e-01 +9.7118e-01 -2.9558e+00 +1.4944e+00
62 0 +1.888777936e+00 +1.888777936e+00 +2.887779356e-01 +2.887779356e-01 +9.5279e-01 -2.1396e+00 +1.4007e+00
80 0 +5.878997196e-01 +5.878997196e-01 -1.012100280e+00 -1.012100280e+00 +3.8464e-01 -3.2535e+00 +1.3669e+00
84 0 +5.143216624e-01 +5.143216624e-01 -1.085678338e+00 -1.085678338e+00 +1.0026e+00 -2.2059e+00 +1.2908e+00
92 0 +1.101698037e-01 +1.101698037e-01 -1.489830196e+00 -1.489830196e+00 +8.3513e-01 -2.3073e+00 +9.5342e-01
103 0 +4.020385764e-02 +4.020385764e-02 -1.559796142e+00 -1.559796142e+00 +9.1922e-01 -2.0554e+00 +5.5613e-01
112 0 +2.023340108e-02 +2.023340108e-02 -1.579766599e+00 -1.579766599e+00 +8.8474e-01 -2.2281e+00 +7.5260e-01
121 0 +1.179867571e-02 +1.179867571e-02 -1.588201324e+00 -1.588201324e+00 +8.7498e-01 -2.4262e+00 +6.1794e-01
140 0 +3.991609526e-04 +3.991609526e-04 -1.599600839e+00 -1.599600839e+00 +1.0959e+00 -2.1115e+00 +7.0788e-01
209 0 +1.978375802e-04 +1.978375802e-04 -1.599802162e+00 -1.599802162e+00 +1.0940e+00 -2.1171e+00 +6.8142e-01
259 0 +1.919012922e-04 +1.919012922e-04 -1.599808099e+00 -1.599808099e+00 +1.0935e+00 -2.1239e+00 +6.7493e-01
260 0 +1.865261024e-04 +1.865261024e-04 -1.599813474e+00 -1.599813474e+00 +1.0960e+00 -2.0898e+00 +6.8286e-01
262 0 +1.722963779e-04 +1.722963779e-04 -1.599827704e+00 -1.599827704e+00 +1.0947e+00 -2.1162e+00 +6.7619e-01
