% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (3.590000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.548286453e+04 +1.548286453e+04 +1.551876453e+04 +1.551876453e+04 +2.1385e+00 +3.1510e+00
4 0 +1.099341457e+01 +1.099341457e+01 +4.689341457e+01 +4.689341457e+01 +4.2304e+00 -2.0912e+00
23 0 +6.748362639e+00 +6.748362639e+00 +4.264836264e+01 +4.264836264e+01 +3.8369e+00 -1.5845e+00
101 0 +4.971420176e+00 +4.971420176e+00 +4.087142018e+01 +4.087142018e+01 +3.8608e+00 -3.0282e-01
560 0 +4.646609476e+00 +4.646609476e+00 +4.054660948e+01 +4.054660948e+01 +3.8301e+00 -3.7039e-01
2549 0 +4.344223059e+00 +4.344223059e+00 +4.024422306e+01 +4.024422306e+01 +3.7870e+00 -1.1874e-01
3010 0 +3.205931097e+00 +3.205931097e+00 +3.910593110e+01 +3.910593110e+01 +3.6045e+00 -4.2806e-01
5766 0 +2.925063827e+00 +2.925063827e+00 +3.882506383e+01 +3.882506383e+01 +3.5530e+00 -4.1792e-01
6786 0 +2.530663783e+00 +2.530663783e+00 +3.843066378e+01 +3.843066378e+01 +3.4236e+00 -3.8196e-01
7143 0 +2.412486390e+00 +2.412486390e+00 +3.831248639e+01 +3.831248639e+01 +3.4644e+00 -1.5252e-01
7500 0 +2.286209952e+00 +2.286209952e+00 +3.818620995e+01 +3.818620995e+01 +3.4363e+00 -1.2703e-01
8063 0 +1.590191740e+00 +1.590191740e+00 +3.749019174e+01 +3.749019174e+01 +3.3394e+00 -1.1660e-02
9083 0 +1.458167105e+00 +1.458167105e+00 +3.735816711e+01 +3.735816711e+01 +3.2975e+00 -1.0675e-02
12400 0 +1.377035612e+00 +1.377035612e+00 +3.727703561e+01 +3.727703561e+01 +3.2375e+00 +1.6721e-02
13218 0 +1.347246447e+00 +1.347246447e+00 +3.724724645e+01 +3.724724645e+01 +3.2274e+00 +9.2083e-02
14493 0 +1.272371759e+00 +1.272371759e+00 +3.717237176e+01 +3.717237176e+01 +3.2327e+00 +1.9171e-01
15258 0 +7.738253514e-01 +7.738253514e-01 +3.667382535e+01 +3.667382535e+01 +3.1860e+00 +5.6054e-01
16127 0 +7.017798680e-01 +7.017798680e-01 +3.660177987e+01 +3.660177987e+01 +3.1283e+00 +5.2576e-01
18424 0 +6.650927762e-01 +6.650927762e-01 +3.656509278e+01 +3.656509278e+01 +3.1060e+00 +8.1894e-01
19546 0 +6.502411602e-01 +6.502411602e-01 +3.655024116e+01 +3.655024116e+01 +3.0714e+00 +4.2925e-01
20056 0 +5.823700839e-01 +5.823700839e-01 +3.648237008e+01 +3.648237008e+01 +3.1025e+00 +7.1632e-01
20311 0 +4.087749709e-01 +4.087749709e-01 +3.630877497e+01 +3.630877497e+01 +3.0556e+00 +6.6869e-01
21180 0 +3.769288592e-02 +3.769288592e-02 +3.593769289e+01 +3.593769289e+01 +2.8503e+00 +9.9950e-01
29142 0 +5.907235909e-06 +5.907235909e-06 +3.590000591e+01 +3.590000591e+01 +2.7821e+00 +1.1132e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (3.137000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +5.616098712e+03 +5.616098712e+03 +5.647468712e+03 +5.647468712e+03 +1.1041e+00 +2.6086e-01
10 0 +1.006263813e+02 +1.006263813e+02 +1.319963813e+02 +1.319963813e+02 +3.5740e+00 +3.3520e+00
14 0 +6.114711706e+01 +6.114711706e+01 +9.251711706e+01 +9.251711706e+01 +2.7291e+00 +3.0118e+00
21 0 +1.442045452e+00 +1.442045452e+00 +3.281204545e+01 +3.281204545e+01 +1.0381e-01 +2.1388e+00
22098 0 +1.066345393e-01 +1.066345393e-01 +3.147663454e+01 +3.147663454e+01 -2.6500e-01 +2.1681e+00
40217 0 +8.124886841e-02 +8.124886841e-02 +3.145124887e+01 +3.145124887e+01 -2.1860e-01 +2.0426e+00
41239 0 +2.999808907e-02 +2.999808907e-02 +3.139999809e+01 +3.139999809e+01 -2.6425e-01 +2.0258e+00
43177 0 +8.788984630e-03 +8.788984630e-03 +3.137878898e+01 +3.137878898e+01 -2.5914e-01 +1.9446e+00
48997 0 +4.619166292e-03 +4.619166292e-03 +3.137461917e+01 +3.137461917e+01 -2.5666e-01 +1.8912e+00
84009 0 +2.479268144e-03 +2.479268144e-03 +3.137247927e+01 +3.137247927e+01 -2.6672e-01 +1.9231e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-1.000000000000e+03) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.288963266e+01 +1.288963266e+01 -9.871103673e+02 -9.871103673e+02 +1.8651e+00 -1.2615e+00
4 0 +3.908027603e+00 +3.908027603e+00 -9.960919724e+02 -9.960919724e+02 +8.5926e-01 -1.7962e+00
26 0 +7.543146146e-01 +7.543146146e-01 -9.992456854e+02 -9.992456854e+02 +1.7412e-01 -3.1682e+00
32612 0 +5.179495062e-01 +5.179495062e-01 -9.994820505e+02 -9.994820505e+02 -6.4941e-02 -3.5854e+00
33634 0 +3.657641882e-01 +3.657641882e-01 -9.996342358e+02 -9.996342358e+02 +9.0973e-02 -2.9384e+00
34144 0 +1.720129446e-01 +1.720129446e-01 -9.998279871e+02 -9.998279871e+02 -1.0276e-01 -3.4383e+00
41749 0 +7.847492495e-02 +7.847492495e-02 -9.999215251e+02 -9.999215251e+02 -1.1982e-01 -3.3635e+00
43432 0 +7.678075218e-02 +7.678075218e-02 -9.999232192e+02 -9.999232192e+02 -7.7499e-02 -3.1440e+00
46649 0 +4.270835469e-02 +4.270835469e-02 -9.999572916e+02 -9.999572916e+02 -1.0030e-01 -3.2171e+00
48128 0 +1.102220180e-02 +1.102220180e-02 -9.999889778e+02 -9.999889778e+02 -1.4662e-01 -3.2880e+00
68187 0 +8.563328959e-04 +8.563328959e-04 -9.999991437e+02 -9.999991437e+02 -1.7736e-01 -3.3142e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1.319200000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +4.342549579e+01 +4.342549579e+01 +1.753454958e+02 +1.753454958e+02 -2.9128e+00 -9.8335e-01
2 0 +1.813691719e+01 +1.813691719e+01 +1.500569172e+02 +1.500569172e+02 -4.5972e+00 +4.6428e-01
