ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
-2.5567841060474703	30.666666666666668	8.0	30.666666666666668	20.6	-1.027346878849674	0	0	39	8	39	26	22	8	22	15	0	0	8.05449390411377	30	8.05449390411377	29	3.3333333333333286	
-0.77359400526081	32.06666666666667	8.0	31.85185185185185	21.37037037037037	-0.5277328009957398	1	4	46	8.0	39.0	26.0	16	8.0	22.0	15.0	0	0	6.19100022315979	60	14.24549412727356	49	18.33333333333333	
-0.05756554464483304	36.233333333333334	8.0	31.137931034482758	20.896551724137932	-0.003142127833779984	2	6	50	8.0	39.0	26.0	20	8.0	22.0	15.0	0	0	6.507624864578247	90	20.753118991851807	68	24.444444444444443	
-0.0015557072210831949	36.86666666666667	8.0	31.366666666666667	21.033333333333335	-0.0003512670108922755	3	7	50	8	39	26	20	8	22	15	0	0	6.635645866394043	120	27.38876485824585	84	30.0	
-0.00010247804401277398	33.833333333333336	8.0	33.03448275862069	22.103448275862068	-4.8551082273196045e-05	4	9	45	8.0	36.0	24.0	16	8.0	22.0	15.0	0	0	7.7282092571258545	150	35.116974115371704	102	32.0	
-2.726132157258721e-05	37.766666666666666	8.0	34.0	22.724137931034484	-1.1505608384698718e-05	5	11	47	8.0	39.0	26.0	17	8.0	22.0	15.0	0	0	7.296757936477661	180	42.413732051849365	120	33.33333333333334	
-4.426680597280353e-06	39.13333333333333	8.0	34.0	22.733333333333334	-1.627118006997108e-06	6	11	50	8	39	26	24	8	22	15	0	0	7.459439992904663	210	49.87317204475403	140	33.33333333333334	
-7.477338327514458e-07	40.13333333333333	8.0	35.3448275862069	23.586206896551722	-2.147432565102747e-07	7	13	50	8.0	39.0	26.0	22	8.0	25.0	17.0	0	0	7.343603849411011	240	57.21677589416504	150	37.5	
-9.131895213343455e-08	41.233333333333334	8.0	34.166666666666664	22.833333333333332	-4.1962291863484324e-08	8	14	50	8	39	26	22	8	22	15	0	0	7.720300197601318	270	64.93707609176636	164	39.25925925925926	
-2.2734310996715597e-08	37.233333333333334	8.0	35.266666666666666	23.533333333333335	-1.1151542356202526e-08	9	15	50	8	39	26	18	8	22	15	0	0	8.504137992858887	300	73.44121408462524	177	41.0	
