ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
-12.111368861588195	55.1	8.0	57.53333333333333	36.9	-12.201316893754075	0	0	76	8	81	51	36	8	36	24	0	0	0.4515380859375	30	0.4515380859375	28	6.666666666666671	
-12.27402518031189	42.13333333333333	8.0	45.0	29.4	-12.564858326543149	1	6	63	8.0	65.0	42.0	31	8.0	36.0	24.0	0	0	0.5875899791717529	60	1.039128065109253	42	30.0	
-12.564858326543154	38.43333333333333	8.0	41.75	27.535714285714285	-12.564858326543149	2	9	50	8.0	65.0	42.0	25	8.0	36.0	24.0	0	0	0.3753669261932373	90	1.4144949913024902	46	48.88888888888889	
-12.564858326543154	36.233333333333334	8.0	37.035714285714285	24.642857142857142	-12.564858326543149	3	12	49	8.0	65.0	42.0	25	8.0	36.0	24.0	0	0	0.3725252151489258	120	1.787020206451416	50	58.33333333333333	
-12.564858326543153	35.63333333333333	8.0	36.592592592592595	24.333333333333332	-12.564858326543149	4	16	46	8.0	52.0	33.0	19	8.0	36.0	24.0	0	0	0.3630697727203369	150	2.150089979171753	52	65.33333333333333	
-12.564858326543153	37.63333333333333	8.0	37.84615384615385	25.03846153846154	-12.564858326543149	5	21	46	8.0	52.0	33.0	23	8.0	36.0	24.0	0	0	0.47615814208984375	180	2.6262481212615967	54	70.0	
-12.564858326543154	38.56666666666667	8.0	39.10344827586207	25.862068965517242	-12.564858326543149	6	23	50	8.0	65.0	42.0	25	8.0	36.0	24.0	0	0	0.323991060256958	210	2.9502391815185547	56	73.33333333333333	
-12.564858326543153	38.266666666666666	8.0	37.18518518518518	24.666666666666668	-12.564858326543149	7	27	48	8.0	52.0	33.0	27	8.0	36.0	24.0	0	0	0.3171727657318115	240	3.267411947250366	57	76.25	
-12.564858326543154	39.2	8.0	38.206896551724135	25.24137931034483	-12.564858326543149	8	29	49	8.0	52.0	33.0	21	8.0	36.0	24.0	0	0	0.35362696647644043	270	3.6210389137268066	58	78.51851851851852	
-12.564858326543154	41.0	8.0	36.57142857142857	24.321428571428573	-12.564858326543149	9	32	49	8.0	52.0	33.0	23	8.0	36.0	24.0	0	0	0.3460872173309326	300	3.9671261310577393	59	80.33333333333334	
-12.564858326543154	40.833333333333336	8.0	36.55172413793103	24.310344827586206	-12.564858326543149	10	34	49	8.0	52.0	33.0	23	8.0	36.0	24.0	0	0	0.32702112197875977	330	4.294147253036499	60	81.81818181818181	
-12.564858326543154	41.86666666666667	8.0	36.53333333333333	24.3	-12.564858326543149	11	34	49	8	52	33	32	8	36	24	0	0	0.3810737133026123	360	4.675220966339111	61	83.05555555555556	
-12.564858326543154	42.06666666666667	8.0	37.142857142857146	24.642857142857142	-12.564858326543149	12	37	49	8.0	52.0	33.0	32	8.0	36.0	24.0	0	0	0.30413222312927246	390	4.979353189468384	62	84.1025641025641	
-12.564858326543154	41.06666666666667	8.0	37.714285714285715	24.964285714285715	-12.564858326543149	13	40	49	8.0	52.0	33.0	28	8.0	36.0	24.0	0	0	0.33191776275634766	420	5.3112709522247314	64	84.76190476190476	
-12.564858326543154	41.266666666666666	8.0	36.55172413793103	24.310344827586206	-12.564858326543149	14	42	50	8.0	52.0	33.0	28	8.0	36.0	24.0	0	0	0.44678306579589844	450	5.75805401802063	65	85.55555555555556	
-12.564858326543153	39.1	8.0	37.074074074074076	24.666666666666668	-12.564858326543149	15	46	50	8.0	65.0	42.0	16	8.0	36.0	24.0	0	0	0.3479940891265869	480	6.106048107147217	66	86.25	
-12.564858326543154	39.9	8.0	36.53333333333333	24.3	-12.564858326543149	16	47	49	8	52	33	24	8	36	24	0	0	0.4342799186706543	510	6.540328025817871	67	86.86274509803921	
