% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (9.294000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.421185048e+02 +1.421185048e+02 +2.350585048e+02 +2.350585048e+02 +4.0743e+00 -3.2077e+00 -1.0050e+00 +1.2176e+00 -1.1120e+00
2 0 +1.211768503e+02 +1.211768503e+02 +2.141168503e+02 +2.141168503e+02 +2.9221e+00 -1.7219e+00 +1.1695e-01 -1.0092e+00 -1.1083e+00
21 0 +5.733138169e+01 +5.733138169e+01 +1.502713817e+02 +1.502713817e+02 -7.3158e-01 -3.4731e+00 +1.3459e+00 +2.2306e+00 +3.2243e+00
45 0 +9.040878353e+00 +9.040878353e+00 +1.019808784e+02 +1.019808784e+02 -1.6114e+00 +5.6467e-01 -8.4936e-01 -5.4649e-01 +5.9787e-01
87 0 +6.417002051e+00 +6.417002051e+00 +9.935700205e+01 +9.935700205e+01 -1.2951e+00 +7.3909e-01 -1.0154e+00 -3.3898e-02 +4.1729e-01
106 0 +4.232243476e+00 +4.232243476e+00 +9.717224348e+01 +9.717224348e+01 -1.1323e+00 +6.4602e-01 -1.1292e+00 -8.5294e-02 +3.4011e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (3.535000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +2.649466824e+02 +2.649466824e+02 +3.002966824e+02 +3.002966824e+02 -7.6417e-01 +5.7102e-01 +1.4100e+00 +2.8764e+00 -4.2710e-02
7 0 +2.059444558e+02 +2.059444558e+02 +2.412944558e+02 +2.412944558e+02 +3.2324e+00 +3.3239e+00 -4.6496e-01 +7.7463e-01 -2.6432e+00
9 0 +8.382038042e+01 +8.382038042e+01 +1.191703804e+02 +1.191703804e+02 -4.5781e+00 +4.5041e+00 +3.1940e+00 +3.4312e+00 -3.5725e+00
13 0 +7.378090794e+01 +7.378090794e+01 +1.091309079e+02 +1.091309079e+02 +1.5630e+00 +3.3571e+00 +2.8317e+00 -2.9186e+00 -3.3930e+00
29 0 +4.675880381e+01 +4.675880381e+01 +8.210880381e+01 +8.210880381e+01 +1.0816e+00 +1.0842e+00 +3.2295e+00 +1.4528e+00 -5.9089e-01
46 0 +3.345660683e+01 +3.345660683e+01 +6.880660683e+01 +6.880660683e+01 +2.9957e+00 +3.5498e+00 +3.3635e+00 +4.2086e+00 +2.6584e-01
59 0 +2.369909469e+01 +2.369909469e+01 +5.904909469e+01 +5.904909469e+01 +1.5907e+00 +3.3688e+00 +3.3922e+00 +3.8625e+00 -1.8419e+00
105 0 +2.278393563e+01 +2.278393563e+01 +5.813393563e+01 +5.813393563e+01 +1.6083e+00 +3.2253e+00 +4.3761e+00 +3.5042e+00 -1.6645e+00
112 0 +2.058119351e+01 +2.058119351e+01 +5.593119351e+01 +5.593119351e+01 +1.5464e+00 +3.1563e+00 +3.3918e+00 +3.8736e+00 -1.6225e+00
119 0 +1.989409119e+01 +1.989409119e+01 +5.524409119e+01 +5.524409119e+01 -2.1965e-01 +3.4414e+00 +3.3994e+00 +3.8725e+00 -2.2534e+00
122 0 +1.605267048e+01 +1.605267048e+01 +5.140267048e+01 +5.140267048e+01 +1.2514e+00 +2.9684e+00 +3.6930e+00 +3.8494e+00 -7.2144e-01
135 0 +1.584539571e+01 +1.584539571e+01 +5.119539571e+01 +5.119539571e+01 +7.3120e-01 +2.4203e+00 +3.6533e+00 +3.8580e+00 -1.8568e+00
141 0 +1.524013337e+01 +1.524013337e+01 +5.059013337e+01 +5.059013337e+01 +1.0850e+00 +3.4389e+00 +3.4039e+00 +4.2021e+00 -1.4185e+00
143 0 +1.488703258e+01 +1.488703258e+01 +5.023703258e+01 +5.023703258e+01 +1.1906e+00 +3.3915e+00 +3.6882e+00 +3.8602e+00 -4.5493e-01
150 0 +1.000080404e+01 +1.000080404e+01 +4.535080404e+01 +4.535080404e+01 +3.6931e-01 +3.4007e+00 +3.3439e+00 +3.5195e+00 -1.8977e+00
155 0 +9.994399836e+00 +9.994399836e+00 +4.534439984e+01 +4.534439984e+01 +3.9337e-01 +3.3090e+00 +3.1836e+00 +3.6088e+00 -1.9181e+00
160 0 +8.227150822e+00 +8.227150822e+00 +4.357715082e+01 +4.357715082e+01 +4.6553e-01 +2.9951e+00 +3.3556e+00 +3.4023e+00 -1.6889e+00
168 0 +3.282249765e+00 +3.282249765e+00 +3.863224977e+01 +3.863224977e+01 +9.5952e-01 +3.4022e+00 +3.5069e+00 +2.8381e+00 -2.0417e+00
223 0 +2.450385743e+00 +2.450385743e+00 +3.780038574e+01 +3.780038574e+01 +4.1588e-01 +3.3941e+00 +3.4929e+00 +2.7593e+00 -2.0353e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (3.820000000000e+00) | measured fitness | best measured fitness | x1 | x2...
1 0 +3.871500949e+03 +3.871500949e+03 +3.875320949e+03 +3.875320949e+03 -4.8907e+00 +2.6982e+00 -4.2596e+00 +4.8265e+00 +2.4429e+00
2 0 +3.345304207e+02 +3.345304207e+02 +3.383504207e+02 +3.383504207e+02 +2.2744e-01 +1.9847e+00 +4.1962e+00 -2.1131e+00 +4.8659e+00
10 0 +1.891754860e+02 +1.891754860e+02 +1.929954860e+02 +1.929954860e+02 -6.4081e-01 +1.2024e+00 +4.2007e+00 -3.7140e+00 -3.1186e-01
11 0 +9.263147775e+01 +9.263147775e+01 +9.645147775e+01 +9.645147775e+01 +9.5019e-01 +2.9381e+00 +7.4010e-01 -1.9118e+00 -3.5841e+00
27 0 +2.960849153e+01 +2.960849153e+01 +3.342849153e+01 +3.342849153e+01 +3.0454e+00 +3.0532e+00 +4.8625e-01 -2.6738e+00 +1.2404e+00
