% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-5.494000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +6.036920862e+06 +6.036920862e+06 +6.036865922e+06 +6.036865922e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +6.036423572e+06 +6.036423572e+06 +6.036368632e+06 +6.036368632e+06 +0.0000e+00 +2.5000e-04 +0.0000e+00 +0.0000e+00 +0.0000e+00
18 0 +6.025226119e+06 +6.025226119e+06 +6.025171179e+06 +6.025171179e+06 -1.9343e-03 +7.4108e-04 +1.4661e-04 +6.5114e-04 +7.9148e-04
37 0 +5.862060731e+06 +5.862060731e+06 +5.862005791e+06 +5.862005791e+06 -2.7410e-02 +1.1123e-02 -1.1863e-04 +6.5375e-03 +1.0643e-02
42 0 +5.707268478e+06 +5.707268478e+06 +5.707213538e+06 +5.707213538e+06 -5.0280e-02 +2.0747e-02 -2.9520e-04 +1.2580e-02 +2.1047e-02
45 0 +5.534179491e+06 +5.534179491e+06 +5.534124551e+06 +5.534124551e+06 -7.7180e-02 +3.1044e-02 +4.0433e-05 +1.9447e-02 +2.9716e-02
47 0 +5.471946775e+06 +5.471946775e+06 +5.471891835e+06 +5.471891835e+06 -8.5402e-02 +3.5093e-02 -4.2985e-04 +2.1933e-02 +3.4277e-02
48 0 +5.270463943e+06 +5.270463943e+06 +5.270409003e+06 +5.270409003e+06 -1.1440e-01 +4.7078e-02 -5.8546e-04 +2.9631e-02 +4.6094e-02
50 0 +5.229574938e+06 +5.229574938e+06 +5.229519998e+06 +5.229519998e+06 -1.2058e-01 +4.8788e-02 -5.4783e-04 +3.0831e-02 +4.8400e-02
51 0 +4.971169431e+06 +4.971169431e+06 +4.971114491e+06 +4.971114491e+06 -1.5755e-01 +6.3398e-02 -6.5341e-04 +4.0474e-02 +6.3236e-02
53 0 +4.576292138e+06 +4.576292138e+06 +4.576237198e+06 +4.576237198e+06 -2.1466e-01 +8.6632e-02 -9.5129e-04 +5.5138e-02 +8.3912e-02
55 0 +4.400142209e+06 +4.400142209e+06 +4.400087269e+06 +4.400087269e+06 -2.3886e-01 +9.7103e-02 -1.3562e-03 +6.1555e-02 +9.5977e-02
56 0 +3.862953316e+06 +3.862953316e+06 +3.862898376e+06 +3.862898376e+06 -3.1970e-01 +1.3013e-01 -2.0545e-03 +8.2610e-02 +1.2911e-01
58 0 +3.630281414e+06 +3.630281414e+06 +3.630226474e+06 +3.630226474e+06 -3.5964e-01 +1.4476e-01 -1.5288e-03 +9.2715e-02 +1.4263e-01
59 0 +3.003465257e+06 +3.003465257e+06 +3.003410317e+06 +3.003410317e+06 -4.8227e-01 +1.9361e-01 -2.0005e-03 +1.2426e-01 +1.9090e-01
61 0 +2.901913144e+06 +2.901913144e+06 +2.901858204e+06 +2.901858204e+06 -5.0588e-01 +2.0425e-01 -2.8534e-03 +1.3098e-01 +2.0097e-01
62 0 +2.454881255e+06 +2.454881255e+06 +2.454826315e+06 +2.454826315e+06 -6.6003e-01 +2.6641e-01 -4.0660e-03 +1.7111e-01 +2.6238e-01
63 0 +2.441353008e+06 +2.441353008e+06 +2.441298068e+06 +2.441298068e+06 -6.6695e-01 +2.6945e-01 -3.5763e-03 +1.7297e-01 +2.6662e-01
64 0 +2.236842624e+06 +2.236842624e+06 +2.236787684e+06 +2.236787684e+06 -8.9309e-01 +3.6086e-01 -4.8887e-03 +2.3188e-01 +3.5797e-01
66 0 +2.109113071e+06 +2.109113071e+06 +2.109058131e+06 +2.109058131e+06 -1.0030e+00 +4.0366e-01 -5.0497e-03 +2.5972e-01 +3.9776e-01
67 0 +9.427279928e+05 +9.427279928e+05 +9.426730528e+05 +9.426730528e+05 -1.3446e+00 +5.4043e-01 -6.5472e-03 +3.4828e-01 +5.3209e-01
69 0 +7.463378109e+05 +7.463378109e+05 +7.462828709e+05 +7.462828709e+05 -1.5011e+00 +6.0561e-01 -8.8919e-03 +3.8957e-01 +5.9884e-01
70 0 +2.789988759e+05 +2.789988759e+05 +2.789439359e+05 +2.789439359e+05 -2.0105e+00 +8.1161e-01 -1.2338e-02 +5.2222e-01 +8.0281e-01
72 0 +2.425714866e+05 +2.425714866e+05 +2.425165466e+05 +2.425165466e+05 -2.1140e+00 +8.5131e-01 -1.1527e-02 +5.4907e-01 +8.4220e-01
88 0 +2.355574678e+05 +2.355574678e+05 +2.355025278e+05 +2.355025278e+05 -2.1412e+00 +8.6343e-01 -1.2521e-02 +5.5598e-01 +8.5394e-01
90 0 +2.296249517e+05 +2.296249517e+05 +2.295700117e+05 +2.295700117e+05 -2.3093e+00 +9.3055e-01 -1.3110e-02 +5.9949e-01 +9.2041e-01
92 0 +2.282592710e+05 +2.282592710e+05 +2.282043310e+05 +2.282043310e+05 -2.2962e+00 +9.2510e-01 -1.2832e-02 +5.9603e-01 +9.1446e-01
270 0 +2.238687065e+05 +2.238687065e+05 +2.238137665e+05 +2.238137665e+05 -2.2392e+00 +9.2079e-01 -2.4876e-02 +5.8788e-01 +9.1031e-01
282 0 +2.166520697e+05 +2.166520697e+05 +2.165971297e+05 +2.165971297e+05 -2.2038e+00 +9.7827e-01 -7.1900e-02 +6.0431e-01 +9.6610e-01
285 0 +2.122321381e+05 +2.122321381e+05 +2.121771981e+05 +2.121771981e+05 -2.1681e+00 +9.9446e-01 -9.1787e-02 +6.0596e-01 +9.8167e-01
288 0 +2.058733408e+05 +2.058733408e+05 +2.058184008e+05 +2.058184008e+05 -2.1405e+00 +1.0569e+00 -1.4010e-01 +6.2508e-01 +1.0424e+00
290 0 +2.037968343e+05 +2.037968343e+05 +2.037418943e+05 +2.037418943e+05 -2.1289e+00 +1.0528e+00 -1.4037e-01 +6.2227e-01 +1.0383e+00
291 0 +1.972415155e+05 +1.972415155e+05 +1.971865755e+05 +1.971865755e+05 -2.0889e+00 +1.0923e+00 -1.7673e-01 +6.3176e-01 +1.0765e+00
293 0 +1.883863110e+05 +1.883863110e+05 +1.883313710e+05 +1.883313710e+05 -2.0302e+00 +1.1518e+00 -2.3114e-01 +6.4620e-01 +1.1342e+00
296 0 +1.824135572e+05 +1.824135572e+05 +1.823586172e+05 +1.823586172e+05 -1.9795e+00 +1.2139e+00 -2.8514e-01 +6.6254e-01 +1.1944e+00
297 0 +1.698867194e+05 +1.698867194e+05 +1.698317794e+05 +1.698317794e+05 -1.8939e+00 +1.2991e+00 -3.6343e-01 +6.8309e-01 +1.2769e+00
298 0 +1.689972611e+05 +1.689972611e+05 +1.689423211e+05 +1.689423211e+05 -1.8911e+00 +1.2973e+00 -3.6294e-01 +6.8209e-01 +1.2751e+00
299 0 +1.542966627e+05 +1.542966627e+05 +1.542417227e+05 +1.542417227e+05 -1.7665e+00 +1.4174e+00 -4.7435e-01 +7.1059e-01 +1.3914e+00
302 0 +1.473461704e+05 +1.473461704e+05 +1.472912304e+05 +1.472912304e+05 -1.6889e+00 +1.4808e+00 -5.3614e-01 +7.2426e-01 +1.4527e+00
