% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (2.997000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +3.479911196e+03 +3.479911196e+03 +3.509881196e+03 +3.509881196e+03 +7.4772e-01 +1.3635e+00 +1.3630e+00 +1.5307e+00 -3.9467e+00 -3.2179e+00 +3.1567e+00 +5.5645e-01 -4.0528e+00 -4.0945e+00 -4.1364e+00 +1.6497e+00 +4.4024e+00 +4.8561e+00 +3.1130e+00 +2.5445e+00 +4.3561e+00 -3.0369e-02 -2.9297e-01 -1.8357e+00
2 0 +2.985843067e+03 +2.985843067e+03 +3.015813067e+03 +3.015813067e+03 +1.1606e-01 -1.1681e+00 +2.8669e+00 -1.2993e-01 +6.1037e-02 -2.0477e-01 +3.8624e+00 -2.9322e+00 -1.7839e+00 -4.6223e+00 -2.7580e+00 -2.6154e+00 -3.3059e+00 +3.6287e+00 +1.8757e+00 -2.3990e+00 +2.4808e+00 +5.3625e-01 +1.5025e+00 -4.3255e+00
5 0 +2.732634939e+03 +2.732634939e+03 +2.762604939e+03 +2.762604939e+03 +3.8206e+00 -1.9516e+00 +2.4660e+00 +3.5054e+00 +3.7978e+00 +1.8441e+00 -3.8409e+00 +2.2843e+00 -2.2667e+00 -3.9233e+00 +2.2455e+00 -6.5394e-01 +2.4678e+00 -1.2823e+00 +2.1119e+00 +2.0271e+00 -8.7326e-01 -3.0393e+00 +3.2603e+00 +4.2805e+00
10 0 +2.410638894e+03 +2.410638894e+03 +2.440608894e+03 +2.440608894e+03 +1.4132e+00 +3.6453e+00 -9.9932e-01 -5.8000e-01 -2.9205e+00 +2.5187e+00 +9.3073e-01 +1.4008e+00 +1.4665e+00 +4.5683e-01 +1.0005e+00 +1.0797e+00 -1.3759e-01 +2.3476e+00 +4.0637e+00 +5.4007e-01 +7.4061e-01 -4.4820e+00 -1.9381e+00 +6.9661e-01
29 0 +2.379802397e+03 +2.379802397e+03 +2.409772397e+03 +2.409772397e+03 +3.3965e+00 +1.2731e+00 +4.7605e+00 +9.1801e-01 -3.3531e+00 -9.9343e-01 -4.5744e+00 -3.1941e+00 -1.6831e+00 +3.9436e+00 +4.4449e+00 -1.7643e-01 +6.0486e-01 -4.2284e-01 -4.3904e-01 +4.0055e+00 -2.3044e+00 -9.6394e-01 +4.5800e+00 -3.5580e+00
52 0 +2.215418651e+03 +2.215418651e+03 +2.245388651e+03 +2.245388651e+03 +2.3688e+00 +7.5265e-01 +4.1261e+00 +6.9478e-01 -1.0000e+00 -6.7268e-01 -3.1122e+00 -3.2157e+00 -1.7154e+00 +4.7475e+00 -1.3751e+00 -8.0368e-01 +7.5396e-01 -2.4507e-01 -1.9484e+00 +3.1510e+00 -4.8096e+00 -1.6856e+00 +4.2583e+00 -3.5827e+00
97 0 +2.143704444e+03 +2.143704444e+03 +2.173674444e+03 +2.173674444e+03 +2.5859e+00 +1.1033e+00 -9.8215e-01 +9.3964e-01 -2.8844e+00 -5.0015e-01 -3.4299e+00 -3.6334e+00 -1.7317e+00 +3.9018e+00 +4.4431e+00 +5.3896e-02 -9.1373e-02 -1.3506e-01 -1.6286e+00 +5.0000e+00 -7.1161e-01 -4.9554e-01 +3.9622e+00 -5.0000e+00
103 0 +2.099627394e+03 +2.099627394e+03 +2.129597394e+03 +2.129597394e+03 +2.7339e+00 +9.9285e-01 -1.3990e+00 +1.1282e+00 -2.8318e+00 -5.0409e-01 -4.1300e+00 -3.6106e+00 -1.6914e+00 +3.5440e+00 +4.0687e+00 +3.2831e-01 +9.5041e-02 -1.3907e-01 -2.1738e+00 +4.5019e+00 -7.2007e-01 -1.3054e+00 +4.9191e+00 -5.0000e+00
104 0 +1.838456122e+03 +1.838456122e+03 +1.868426122e+03 +1.868426122e+03 +2.7024e+00 +8.9698e-01 -3.0869e+00 +9.0482e-01 -1.9982e+00 -4.8934e-01 -3.3426e+00 -3.3154e+00 -1.7338e+00 +3.8958e+00 +1.2697e+00 +1.1086e-01 -3.1116e-01 -1.3333e-01 -1.5172e+00 +4.5823e+00 -2.5184e+00 -5.9199e-01 +3.7402e+00 -5.0000e+00
155 0 +1.779785748e+03 +1.779785748e+03 +1.809755748e+03 +1.809755748e+03 +2.6941e+00 +9.1058e-01 -2.6608e+00 +9.3668e-01 -2.0792e+00 -4.9112e-01 -3.6359e+00 -3.3276e+00 -1.7608e+00 +3.9587e+00 +9.5397e-01 +1.6435e-01 -3.2742e-01 -1.3089e-01 -1.3291e+00 +4.5498e+00 -2.1501e+00 -6.0513e-01 +2.9638e+00 -5.0000e+00
170 0 +1.770098957e+03 +1.770098957e+03 +1.800068957e+03 +1.800068957e+03 +2.8017e+00 +8.9842e-01 -3.5023e+00 +9.2948e-01 -1.2673e+00 -3.1770e-01 -3.3641e+00 -3.0427e+00 -1.7065e+00 +3.8685e+00 +1.3882e+00 +3.2093e-01 -3.0337e-01 -2.2880e-02 -2.0033e+00 +4.6333e+00 -2.8774e+00 -6.6587e-01 +3.6500e+00 -5.0000e+00
231 0 +1.722188334e+03 +1.722188334e+03 +1.752158334e+03 +1.752158334e+03 +2.7569e+00 +4.2249e-01 -2.8385e+00 +9.3464e-01 -1.1543e+00 -3.0262e-01 -3.1387e+00 -2.7980e+00 -1.7245e+00 +3.8631e+00 +1.3071e+00 +1.5787e-01 -2.8236e-01 -1.7087e-03 -1.9007e+00 +4.5285e+00 -3.1872e+00 -6.2647e-01 +3.6181e+00 -5.0000e+00
260 0 +1.690139385e+03 +1.690139385e+03 +1.720109385e+03 +1.720109385e+03 +2.8156e+00 +7.8793e-01 -3.5628e+00 +9.6529e-01 +1.9555e-01 -3.4792e-01 -3.3686e+00 -3.0091e+00 -1.7226e+00 +3.8602e+00 +1.4678e+00 +5.4464e-01 -2.9171e-01 +1.1118e-02 -1.8178e+00 +4.5336e+00 -2.8292e+00 -6.7975e-01 +3.6667e+00 -5.0000e+00
