% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-2.098800000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +3.674641571e+06 +3.674641571e+06 +3.674431691e+06 +3.674431691e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +3.674641570e+06 +3.674641570e+06 +3.674431690e+06 +3.674431690e+06 +2.5000e-04 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
38 0 +3.622547985e+06 +3.622547985e+06 +3.622338105e+06 +3.622338105e+06 +5.1456e-04 -3.6069e-03 -4.5147e-03 +2.0344e-03 +1.9017e-02
47 0 +3.511439158e+06 +3.511439158e+06 +3.511229278e+06 +3.511229278e+06 -1.3192e-04 -1.0821e-02 -1.2751e-02 +6.2842e-03 +5.9357e-02
49 0 +3.450813960e+06 +3.450813960e+06 +3.450604080e+06 +3.450604080e+06 -1.7850e-03 -1.4189e-02 -1.7429e-02 +8.8219e-03 +8.1172e-02
52 0 +3.339763788e+06 +3.339763788e+06 +3.339553908e+06 +3.339553908e+06 +6.2276e-04 -2.2031e-02 -2.6211e-02 +1.1018e-02 +1.2077e-01
54 0 +3.297210532e+06 +3.297210532e+06 +3.297000652e+06 +3.297000652e+06 -1.3256e-03 -2.4251e-02 -2.9010e-02 +1.4112e-02 +1.3566e-01
55 0 +3.163520226e+06 +3.163520226e+06 +3.163310346e+06 +3.163310346e+06 -2.0591e-03 -3.2652e-02 -3.8730e-02 +1.9344e-02 +1.8184e-01
57 0 +3.136817836e+06 +3.136817836e+06 +3.136607956e+06 +3.136607956e+06 -1.5668e-03 -3.4379e-02 -4.0398e-02 +1.8657e-02 +1.9099e-01
58 0 +2.961786023e+06 +2.961786023e+06 +2.961576143e+06 +2.961576143e+06 -1.9510e-03 -4.5176e-02 -5.2361e-02 +2.4056e-02 +2.4921e-01
60 0 +2.684746279e+06 +2.684746279e+06 +2.684536399e+06 +2.684536399e+06 -7.7198e-05 -6.0961e-02 -7.1409e-02 +3.1271e-02 +3.3679e-01
62 0 +2.547001508e+06 +2.547001508e+06 +2.546791628e+06 +2.546791628e+06 -3.4858e-03 -6.8028e-02 -7.9832e-02 +3.7747e-02 +3.7835e-01
63 0 +2.101798521e+06 +2.101798521e+06 +2.101588641e+06 +2.101588641e+06 -5.5401e-03 -9.1026e-02 -1.0664e-01 +5.1112e-02 +5.0714e-01
65 0 +1.893030525e+06 +1.893030525e+06 +1.892820645e+06 +1.892820645e+06 -2.4776e-03 -1.0292e-01 -1.1919e-01 +5.3783e-02 +5.6635e-01
66 0 +1.254105955e+06 +1.254105955e+06 +1.253896075e+06 +1.253896075e+06 -2.6868e-03 -1.3805e-01 -1.5941e-01 +7.1002e-02 +7.5861e-01
68 0 +1.142550546e+06 +1.142550546e+06 +1.142340666e+06 +1.142340666e+06 -4.2373e-03 -1.4429e-01 -1.6715e-01 +7.6282e-02 +7.9712e-01
