% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (3.590000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.685287520e+06 +1.685287520e+06 +1.685323420e+06 +1.685323420e+06 -1.9157e+00 +2.3565e+00 -4.5359e+00 -2.3707e+00 -3.4149e+00 +2.9458e-01 -2.9681e+00 +1.6753e+00 +4.1506e-01 +3.2088e+00 -1.7729e+00 -1.0571e+00 -1.8667e+00 -4.2724e+00 -2.1456e+00 -8.2146e-01 +5.8269e-02 -8.4825e-01 -4.3573e+00 +3.7092e-01
2 0 +1.663477363e+06 +1.663477363e+06 +1.663513263e+06 +1.663513263e+06 +2.5955e-01 -4.0477e-01 +4.3560e+00 -2.8899e+00 -9.3239e-01 +4.1923e-02 -4.1748e+00 -2.2848e-01 +1.9488e+00 +3.5946e+00 +1.7606e+00 -3.4176e+00 -4.7717e+00 -4.4841e+00 -1.8934e+00 +6.4080e-01 -4.9027e+00 +2.5669e+00 -7.3531e-01 -4.9924e+00
4 0 +1.213777202e+06 +1.213777202e+06 +1.213813102e+06 +1.213813102e+06 -2.2670e+00 +2.6457e+00 -2.0391e+00 +1.2427e+00 +2.4610e+00 -3.1925e+00 -2.1593e+00 -1.1727e+00 +2.2929e+00 -2.2571e+00 -9.1694e-01 -3.8207e+00 -4.6399e+00 -4.5678e-01 -4.4886e+00 +2.8299e-01 -4.5732e+00 +1.4467e+00 -1.6668e+00 -3.0826e+00
7 0 +1.155249120e+06 +1.155249120e+06 +1.155285020e+06 +1.155285020e+06 -4.7558e+00 -3.3846e+00 +2.9356e+00 -3.9020e+00 +1.8164e+00 -3.5483e+00 +1.0110e+00 -1.1441e-01 -2.9402e-01 -1.2400e+00 +3.4847e+00 -2.7323e+00 +2.9003e-01 +1.4091e+00 -2.7626e-01 -3.5281e+00 +1.6370e+00 +1.6490e+00 +1.9153e+00 +4.4888e-01
8 0 +1.069950575e+06 +1.069950575e+06 +1.069986475e+06 +1.069986475e+06 +4.9414e+00 +2.5339e+00 +3.7271e+00 +1.2783e+00 -4.2497e+00 -4.9400e+00 +4.1008e+00 -3.2711e+00 -9.1037e-02 +2.3902e-02 -8.0608e-01 +3.9777e+00 -4.9510e+00 -3.5658e+00 -1.2065e-01 +1.8232e+00 -3.0825e+00 +1.7155e+00 +3.7502e+00 -2.7250e+00
15 0 +5.532311781e+05 +5.532311781e+05 +5.532670781e+05 +5.532670781e+05 -1.8900e+00 +2.7650e+00 +4.7507e+00 +5.7821e-01 +1.9244e+00 -1.9652e+00 +4.3683e+00 -3.9332e+00 +2.9790e+00 +2.0416e+00 -1.1186e+00 -1.1888e-02 -2.6247e+00 +3.4840e+00 -4.6171e+00 -7.3639e-01 -1.2754e-01 +4.6846e+00 -1.5752e+00 -4.2170e-01
28 0 +5.226105824e+05 +5.226105824e+05 +5.226464824e+05 +5.226464824e+05 -2.1942e+00 +4.0554e+00 +2.2164e+00 +4.3506e+00 -2.1373e+00 -3.1176e+00 -4.9569e+00 -4.3996e+00 +7.9317e-01 -1.9332e+00 -3.8525e+00 -3.6685e-01 +2.1951e+00 -1.9107e+00 +2.8019e+00 +3.1230e+00 -7.8476e-01 +1.3218e+00 -5.5605e-01 -3.7400e+00
56 0 +3.781867610e+05 +3.781867610e+05 +3.782226610e+05 +3.782226610e+05 -1.6011e+00 +3.4374e+00 +2.1566e+00 +5.0000e+00 -1.7232e+00 -5.0000e+00 -4.3490e+00 -5.0000e+00 -2.2072e-01 -4.9844e+00 -4.1273e+00 -4.2918e-01 +2.1829e+00 -1.0472e+00 +2.4726e+00 +3.9172e+00 -2.5472e+00 +1.8853e+00 -7.7314e-01 -3.1452e+00
68 0 +3.620657561e+05 +3.620657561e+05 +3.621016561e+05 +3.621016561e+05 -2.5913e+00 +2.4895e+00 +3.1516e+00 +5.0000e+00 -4.6003e+00 -3.6399e+00 -5.0000e+00 -4.0212e+00 +1.1365e+00 +1.0316e+00 -4.1414e+00 -3.2603e-01 +2.3146e+00 -1.7286e+00 +2.8378e+00 +1.2830e+00 -9.3453e-01 +2.3071e+00 +8.9890e-02 -3.7905e+00
73 0 +3.336063259e+05 +3.336063259e+05 +3.336422259e+05 +3.336422259e+05 -2.1658e+00 +3.6792e+00 +4.6488e+00 +3.4180e+00 -4.8312e+00 -3.1142e+00 -4.9311e+00 -3.3706e+00 +2.1872e+00 -1.9901e+00 -2.3092e-01 -6.0584e-01 +2.6023e+00 -2.2967e+00 +1.0181e+00 +3.0918e+00 -6.1803e-01 +1.4397e+00 -2.3811e+00 -3.7932e+00
