% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-1.025500000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +2.060003648e+01 +2.060003648e+01 -8.194996352e+01 -8.194996352e+01 +4.5624e+00 +3.8740e+00
2 0 +1.220568124e+01 +1.220568124e+01 -9.034431876e+01 -9.034431876e+01 +3.7606e+00 +4.0717e+00
4 0 +3.037614336e+00 +3.037614336e+00 -9.951238566e+01 -9.951238566e+01 -3.4876e-01 +3.0753e+00
31 0 +8.932523439e-01 +8.932523439e-01 -1.016567477e+02 -1.016567477e+02 -4.1943e-02 -2.1810e+00
55 0 +4.056213231e-01 +4.056213231e-01 -1.021443787e+02 -1.021443787e+02 +1.1106e-01 +2.9523e+00
675 0 +1.371707469e-01 +1.371707469e-01 -1.024128293e+02 -1.024128293e+02 +9.7641e-01 +3.9983e+00
700 0 +8.260788593e-02 +8.260788593e-02 -1.024673921e+02 -1.024673921e+02 +6.2492e-02 +1.2590e+00
4473 0 +7.775104029e-02 +7.775104029e-02 -1.024722490e+02 -1.024722490e+02 +3.0307e-02 +1.5393e+00
6805 0 +6.340021741e-04 +6.340021741e-04 -1.025493660e+02 -1.025493660e+02 -1.5575e-01 +5.5219e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (7.169000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +2.639437812e+01 +2.639437812e+01 +9.808437812e+01 +9.808437812e+01 -1.0766e+00 -3.5744e+00
3 0 +1.405065243e+01 +1.405065243e+01 +8.574065243e+01 +8.574065243e+01 -2.4024e+00 +4.0907e+00
6 0 +1.029704401e+01 +1.029704401e+01 +8.198704401e+01 +8.198704401e+01 -9.9596e-01 +2.2037e+00
15 0 +3.679893180e+00 +3.679893180e+00 +7.536989318e+01 +7.536989318e+01 +1.7187e+00 -2.7327e+00
45 0 +2.240465693e+00 +2.240465693e+00 +7.393046569e+01 +7.393046569e+01 -5.7304e-01 +1.5680e+00
56 0 +1.920803492e+00 +1.920803492e+00 +7.361080349e+01 +7.361080349e+01 +1.4716e+00 +6.2978e-01
105 0 +1.370630996e+00 +1.370630996e+00 +7.306063100e+01 +7.306063100e+01 -8.1783e-01 -2.9737e-01
107 0 +9.925793111e-01 +9.925793111e-01 +7.268257931e+01 +7.268257931e+01 +1.1203e+00 +1.1380e+00
186 0 +9.234796081e-01 +9.234796081e-01 +7.261347961e+01 +7.261347961e+01 +1.6347e+00 +1.7923e+00
410 0 +4.694650635e-01 +4.694650635e-01 +7.215946506e+01 +7.215946506e+01 +1.4237e+00 +1.8586e+00
430 0 +3.352771291e-01 +3.352771291e-01 +7.202527713e+01 +7.202527713e+01 +1.3047e+00 +2.0471e+00
437 0 +2.756665201e-01 +2.756665201e-01 +7.196566652e+01 +7.196566652e+01 +1.2252e+00 +1.4799e+00
672 0 +1.969964891e-01 +1.969964891e-01 +7.188699649e+01 +7.188699649e+01 +9.1661e-01 +1.3630e+00
692 0 +1.777503410e-01 +1.777503410e-01 +7.186775034e+01 +7.186775034e+01 +1.1436e+00 +9.0784e-01
954 0 +1.453705599e-01 +1.453705599e-01 +7.183537056e+01 +7.183537056e+01 +1.1241e+00 +2.6317e+00
955 0 +1.329124811e-01 +1.329124811e-01 +7.182291248e+01 +7.182291248e+01 +1.0762e+00 +1.1624e+00
1185 0 +3.301689662e-02 +3.301689662e-02 +7.172301690e+01 +7.172301690e+01 +1.1168e+00 +1.1379e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (2.140100000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.729718254e+02 +1.729718254e+02 +3.869818254e+02 +3.869818254e+02 +4.6247e+00 +3.3768e+00
2 0 +2.948530517e+01 +2.948530517e+01 +2.434953052e+02 +2.434953052e+02 +4.8415e+00 -3.7876e+00
4 0 +1.167959641e+01 +1.167959641e+01 +2.256895964e+02 +2.256895964e+02 +1.8879e+00 -3.0270e+00
8 0 +7.508443198e+00 +7.508443198e+00 +2.215184432e+02 +2.215184432e+02 -9.1203e-01 -2.5955e+00
12 0 +1.689783696e+00 +1.689783696e+00 +2.156997837e+02 +2.156997837e+02 -4.1191e+00 +2.7902e+00
39 0 +6.412072252e-02 +6.412072252e-02 +2.140741207e+02 +2.140741207e+02 -4.8679e+00 +2.6541e+00
5529 0 +5.145663169e-02 +5.145663169e-02 +2.140614566e+02 +2.140614566e+02 -3.3427e+00 +2.2395e+00
17218 0 +4.307242368e-02 +4.307242368e-02 +2.140530724e+02 +2.140530724e+02 -2.9686e+00 +1.9023e+00
21769 0 +4.092916188e-02 +4.092916188e-02 +2.140509292e+02 +2.140509292e+02 -3.6002e+00 -1.8994e+00
31414 0 +3.617116288e-02 +3.617116288e-02 +2.140461712e+02 +2.140461712e+02 -6.1395e+00 -1.9950e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-5.848000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +6.470309605e+00 +6.470309605e+00 -5.200969040e+01 -5.200969040e+01 -5.3522e-01 +2.7304e+00
10 0 +5.912468241e+00 +5.912468241e+00 -5.256753176e+01 -5.256753176e+01 +2.2324e+00 +9.3396e-01
11 0 +4.444527460e+00 +4.444527460e+00 -5.403547254e+01 -5.403547254e+01 +7.6880e-01 -1.3750e+00
39 0 +9.273595466e-01 +9.273595466e-01 -5.755264045e+01 -5.755264045e+01 -4.0057e-01 -3.9788e-01
60 0 +9.039367276e-01 +9.039367276e-01 -5.757606327e+01 -5.757606327e+01 -1.4461e+00 +1.3394e+00
136 0 +3.609766584e-01 +3.609766584e-01 -5.811902334e+01 -5.811902334e+01 -1.4981e+00 +5.3027e-01
177 0 +3.701308136e-02 +3.701308136e-02 -5.844298692e+01 -5.844298692e+01 +1.6679e-01 -3.3028e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-6.130800000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.096608844e+02 +1.096608844e+02 -5.034191156e+02 -5.034191156e+02 +4.1272e+00 -8.0912e-01
2 0 +7.461381531e-02 +7.461381531e-02 -6.130053862e+02 -6.130053862e+02 -1.1855e+00 +1.1997e+00
180 0 +1.395631709e-02 +1.395631709e-02 -6.130660437e+02 -6.130660437e+02 +2.9788e-01 +2.0593e-02
5748 0 +8.337968673e-03 +8.337968673e-03 -6.130716620e+02 -6.130716620e+02 +7.5471e-01 +4.6987e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (6.189000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +2.557443635e+01 +2.557443635e+01 +8.746443635e+01 +8.746443635e+01 -1.3671e+00 +1.9573e+00
3 0 +2.461333700e+01 +2.461333700e+01 +8.650333700e+01 +8.650333700e+01 +4.5208e+00 +2.4062e-01
6 0 +1.955397162e+01 +1.955397162e+01 +8.144397162e+01 +8.144397162e+01 -1.8836e+00 -4.5975e+00
7 0 +5.079048849e+00 +5.079048849e+00 +6.696904885e+01 +6.696904885e+01 -3.2609e-01 -1.9387e+00
8 0 +1.131106029e-01 +1.131106029e-01 +6.200311060e+01 +6.200311060e+01 -2.5498e-01 -1.7908e-01
78 0 +8.140188595e-02 +8.140188595e-02 +6.197140189e+01 +6.197140189e+01 -1.2861e+00 -4.6812e-01
695 0 +2.995458210e-02 +2.995458210e-02 +6.191995458e+01 +6.191995458e+01 -1.3059e-01 -5.1300e-03
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-8.456000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +2.292476536e+00 +2.292476536e+00 -8.226752346e+01 -8.226752346e+01 -2.2365e+00 +2.3172e-01
15 0 +1.900759159e+00 +1.900759159e+00 -8.265924084e+01 -8.265924084e+01 +9.4960e-02 -1.4840e+00
16 0 +9.762277508e-01 +9.762277508e-01 -8.358377225e+01 -8.358377225e+01 +2.8708e-01 -6.1773e-01
21 0 +8.981833516e-01 +8.981833516e-01 -8.366181665e+01 -8.366181665e+01 +1.3799e+00 -7.8043e-02
41 0 +3.392306739e-01 +3.392306739e-01 -8.422076933e+01 -8.422076933e+01 -1.1957e+00 +1.1048e+00
441 0 +1.825218230e-01 +1.825218230e-01 -8.437747818e+01 -8.437747818e+01 +1.8743e+00 +1.0268e+00
922 0 +1.584061487e-01 +1.584061487e-01 -8.440159385e+01 -8.440159385e+01 +5.4403e-01 -9.5780e-01
937 0 +4.928958551e-02 +4.928958551e-02 -8.451071041e+01 -8.451071041e+01 +8.2591e-02 +2.6715e-01
1191 0 +2.782622399e-02 +2.782622399e-02 -8.453217378e+01 -8.453217378e+01 -2.2238e-02 -2.6376e-01
2716 0 +5.707914671e-04 +5.707914671e-04 -8.455942921e+01 -8.455942921e+01 +1.5857e-01 -5.1800e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-2.602000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +2.092606455e+01 +2.092606455e+01 -5.093935449e+00 -5.093935449e+00 -1.4783e+00 -1.1788e+00
3 0 +1.885348710e+01 +1.885348710e+01 -7.166512901e+00 -7.166512901e+00 -2.7330e+00 +1.7901e+00
4 0 +8.749178820e+00 +8.749178820e+00 -1.727082118e+01 -1.727082118e+01 -2.3122e+00 -1.4339e-01
