% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-5.235000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.098964305e+02 +1.098964305e+02 +5.754643054e+01 +5.754643054e+01 -4.0347e+00 -4.3798e+00 +1.2165e+00 -4.9051e+00 -3.1273e+00 +5.8583e-01 +3.7603e+00 -4.9619e+00 -2.2881e+00 +4.4326e+00 +1.9147e+00 +5.1046e-01 -4.5058e+00 -4.2387e+00 -3.1086e+00 -4.8288e+00 -4.8216e+00 -4.0773e+00 -4.6637e+00 -3.9608e+00
7 0 +7.228988645e+01 +7.228988645e+01 +1.993988645e+01 +1.993988645e+01 +2.6522e+00 +2.6311e+00 -3.6456e+00 -1.6549e+00 +2.8377e+00 -2.8755e+00 -3.3522e+00 +1.6898e+00 +4.7374e+00 -3.6830e+00 -7.3926e-01 +3.8861e-01 +1.3411e+00 +2.8108e+00 -2.0623e+00 -2.7981e+00 +3.4099e+00 +3.1073e+00 +3.1829e+00 +3.9503e+00
23 0 +4.127300621e+01 +4.127300621e+01 -1.107699379e+01 -1.107699379e+01 -1.3916e+00 -3.0012e+00 +2.5385e+00 +2.4370e+00 -1.5595e+00 +9.3674e-01 -1.5305e+00 -2.7984e+00 +1.0164e+00 -4.9254e+00 -9.2065e-01 +2.8549e+00 +3.4149e+00 -1.7511e+00 -3.3806e-01 -1.2948e+00 -1.7233e+00 +2.3095e+00 -4.6136e+00 -1.4329e+00
52 0 +2.759477105e+01 +2.759477105e+01 -2.475522895e+01 -2.475522895e+01 -1.8212e+00 -5.0000e+00 +1.9268e+00 +1.8454e+00 -1.6121e+00 +1.0028e+00 -2.2799e+00 -2.6548e+00 -9.4283e-02 -2.7215e+00 -1.5284e+00 +2.7590e+00 +3.9137e+00 -1.1796e+00 +1.6263e-01 +3.5429e+00 -1.2973e+00 +2.6703e+00 +5.8722e-01 -2.8396e+00
106 0 +2.572889583e+01 +2.572889583e+01 -2.662110417e+01 -2.662110417e+01 -1.7192e+00 -5.0000e+00 +1.9325e+00 +1.8385e+00 -8.2613e-01 +9.6480e-01 -2.3858e+00 -2.8338e+00 +6.6315e-03 -2.4452e+00 -1.5446e+00 +1.8820e+00 +3.8677e+00 -7.5475e-01 +1.9320e-01 +3.3337e+00 -4.6300e-01 +2.3698e+00 +6.9761e-01 -2.9385e+00
114 0 +2.353883913e+01 +2.353883913e+01 -2.881116087e+01 -2.881116087e+01 -1.9516e+00 -5.0000e+00 +2.2716e+00 +3.2064e+00 -1.6124e+00 -1.8193e-01 -2.7717e+00 -2.7006e+00 -8.3151e-02 -2.6574e+00 -1.3846e+00 +2.3689e+00 +3.7971e+00 -3.1658e+00 +1.2877e-01 +4.3863e-01 -2.5261e-01 +2.8032e+00 +3.4385e+00 -2.8056e+00
117 0 +2.033442018e+01 +2.033442018e+01 -3.201557982e+01 -3.201557982e+01 -1.7609e+00 -5.0000e+00 +1.8644e+00 +1.7922e+00 -1.6132e+00 +9.1491e-01 -1.9791e+00 -2.6672e+00 -2.9936e-01 -1.5015e+00 -1.5333e+00 +2.9110e+00 +3.9129e+00 -2.1448e+00 +6.2674e-02 +1.4762e-01 -1.4177e+00 +3.1870e+00 +2.5974e+00 -2.8403e+00
141 0 +1.953018660e+01 +1.953018660e+01 -3.281981340e+01 -3.281981340e+01 -5.0828e-01 -5.0000e+00 +1.6595e+00 +1.6848e+00 -1.6479e+00 +1.3122e+00 -2.0696e+00 -2.5704e+00 -8.3653e-03 -2.7909e+00 -7.6483e-01 +2.1805e+00 +4.0102e+00 -2.1407e+00 -3.1740e-02 +1.7979e+00 -5.6369e-01 +2.7397e+00 +1.5192e+00 -2.6066e+00
145 0 +1.742495954e+01 +1.742495954e+01 -3.492504046e+01 -3.492504046e+01 -1.2237e+00 -5.0000e+00 +1.9809e+00 -7.9317e-02 -1.4477e+00 +4.1211e-01 -1.5413e+00 -2.6701e+00 +1.6437e+00 -3.0286e+00 -1.4801e+00 +2.7483e+00 +3.9802e+00 -1.1831e+00 +1.2399e-01 +6.5200e-01 -9.0030e-01 +2.5475e+00 +1.7787e+00 -3.5442e+00
165 0 +1.713872249e+01 +1.713872249e+01 -3.521127751e+01 -3.521127751e+01 -1.4075e+00 -5.0000e+00 +1.9002e+00 -8.3393e-01 -1.4746e+00 +4.2834e-01 -1.0453e+00 -2.6607e+00 +1.8511e+00 -2.9788e+00 -1.4888e+00 +2.4948e+00 +3.9875e+00 -8.0526e-01 +1.3027e-01 +7.7311e-01 -8.4608e-01 +2.4880e+00 +1.1996e+00 -3.8634e+00
176 0 +1.689804353e+01 +1.689804353e+01 -3.545195647e+01 -3.545195647e+01 -1.1033e+00 -5.0000e+00 +2.1311e+00 +5.1138e-02 -1.4525e+00 +6.0115e-01 -1.5864e+00 -2.5744e+00 +2.3986e+00 -2.9902e+00 -1.3686e+00 +2.6836e+00 +3.9694e+00 -1.3596e+00 +1.2492e-01 +4.0233e-01 -8.6511e-01 +2.6990e+00 +2.3480e+00 -2.9203e+00
