% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (7.627000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.557434152e+05 +1.557434152e+05 +1.558196852e+05 +1.558196852e+05 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +1.557162585e+05 +1.557162585e+05 +1.557925285e+05 +1.557925285e+05 +0.0000e+00 +2.5000e-04 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
33 0 +1.548795254e+05 +1.548795254e+05 +1.549557954e+05 +1.549557954e+05 -2.6866e-04 +7.8530e-04 -4.9052e-04 +1.2917e-04 -1.0078e-03 -1.8414e-05 +4.2947e-04 -3.8435e-05 +5.3622e-04 -2.0375e-04
62 0 +1.510729613e+05 +1.510729613e+05 +1.511492313e+05 +1.511492313e+05 -2.7582e-03 +5.2557e-03 -1.8541e-03 +3.5984e-04 -7.0042e-03 -4.0006e-04 +9.6787e-04 +1.2947e-03 +2.9128e-03 -8.6488e-04
76 0 +1.478304376e+05 +1.478304376e+05 +1.479067076e+05 +1.479067076e+05 -4.9255e-03 +8.6723e-03 -3.5763e-03 +9.5675e-05 -1.2148e-02 -7.3119e-04 +1.9514e-03 +2.8451e-03 +5.3686e-03 -1.7429e-03
82 0 +1.437618721e+05 +1.437618721e+05 +1.438381421e+05 +1.438381421e+05 -7.4477e-03 +1.3317e-02 -4.9238e-03 +3.6227e-04 -2.0752e-02 -8.3322e-04 +2.6322e-03 +4.9300e-03 +8.3779e-03 -2.1723e-03
87 0 +1.410541333e+05 +1.410541333e+05 +1.411304033e+05 +1.411304033e+05 -9.7014e-03 +1.6370e-02 -7.6084e-03 +2.2182e-04 -2.4434e-02 -1.3084e-03 +4.5539e-03 +5.7595e-03 +1.1240e-02 -3.5069e-03
94 0 +1.378332493e+05 +1.378332493e+05 +1.379095193e+05 +1.379095193e+05 -1.2194e-02 +2.1372e-02 -8.6023e-03 +2.9946e-04 -3.2572e-02 -1.5506e-03 +4.7720e-03 +7.8776e-03 +1.4004e-02 -3.9315e-03
95 0 +1.342593275e+05 +1.342593275e+05 +1.343355975e+05 +1.343355975e+05 -1.4966e-02 +2.6649e-02 -1.0606e-02 +3.5080e-04 -4.1378e-02 -1.8878e-03 +5.8396e-03 +9.9897e-03 +1.7628e-02 -4.7500e-03
100 0 +1.290116709e+05 +1.290116709e+05 +1.290879409e+05 +1.290879409e+05 -2.2115e-02 +3.5370e-02 -1.6061e-02 +3.6318e-04 -5.1671e-02 -2.6729e-03 +9.5240e-03 +1.2966e-02 +2.4029e-02 -7.7689e-03
105 0 +1.237060901e+05 +1.237060901e+05 +1.237823601e+05 +1.237823601e+05 -2.5695e-02 +4.3099e-02 -1.8996e-02 +1.7068e-04 -6.7323e-02 -3.0296e-03 +1.0559e-02 +1.7281e-02 +2.9805e-02 -8.6171e-03
109 0 +1.222029142e+05 +1.222029142e+05 +1.222791842e+05 +1.222791842e+05 -2.7482e-02 +4.6233e-02 -2.0192e-02 +7.9498e-04 -7.0496e-02 -3.1480e-03 +1.1118e-02 +1.7571e-02 +3.1409e-02 -9.3036e-03
110 0 +1.145016288e+05 +1.145016288e+05 +1.145778988e+05 +1.145778988e+05 -3.3965e-02 +5.7612e-02 -2.5388e-02 +1.0591e-03 -8.7723e-02 -3.9592e-03 +1.3714e-02 +2.1828e-02 +3.9281e-02 -1.1726e-02
115 0 +1.001401785e+05 +1.001401785e+05 +1.002164485e+05 +1.002164485e+05 -4.5311e-02 +7.4647e-02 -3.2792e-02 +3.3911e-04 -1.1365e-01 -5.3118e-03 +1.8856e-02 +2.8993e-02 +5.0754e-02 -1.5276e-02
119 0 +9.850893034e+04 +9.850893034e+04 +9.858520034e+04 +9.858520034e+04 -4.5445e-02 +7.5848e-02 -3.4082e-02 +2.8185e-04 -1.1618e-01 -5.2961e-03 +1.8788e-02 +2.9902e-02 +5.2442e-02 -1.5708e-02
120 0 +8.092046473e+04 +8.092046473e+04 +8.099673473e+04 +8.099673473e+04 -5.5566e-02 +9.3105e-02 -4.2254e-02 -2.4261e-05 -1.4243e-01 -6.5355e-03 +2.2965e-02 +3.7001e-02 +6.4613e-02 -1.9501e-02
124 0 +7.673447606e+04 +7.673447606e+04 +7.681074606e+04 +7.681074606e+04 -5.7184e-02 +9.7106e-02 -4.3055e-02 +4.5387e-04 -1.4979e-01 -6.9745e-03 +2.3773e-02 +3.8033e-02 +6.7133e-02 -1.9888e-02
125 0 +5.748581068e+04 +5.748581068e+04 +5.756208068e+04 +5.756208068e+04 -6.8830e-02 +1.1848e-01 -5.2278e-02 +2.7064e-04 -1.8359e-01 -8.6638e-03 +2.8657e-02 +4.6555e-02 +8.2017e-02 -2.4129e-02
129 0 +4.024160205e+04 +4.024160205e+04 +4.031787205e+04 +4.031787205e+04 -8.7420e-02 +1.4737e-01 -6.4406e-02 +8.2136e-04 -2.2696e-01 -1.0233e-02 +3.4746e-02 +5.8611e-02 +1.0079e-01 -2.9685e-02
132 0 +3.811251864e+04 +3.811251864e+04 +3.818878864e+04 +3.818878864e+04 -8.8636e-02 +1.4986e-01 -6.7751e-02 +5.8164e-04 -2.3049e-01 -1.0646e-02 +3.6626e-02 +5.9208e-02 +1.0431e-01 -3.1280e-02
133 0 +1.692900899e+04 +1.692900899e+04 +1.700527899e+04 +1.700527899e+04 -1.1030e-01 +1.8747e-01 -8.5231e-02 +7.0290e-04 -2.8891e-01 -1.3312e-02 +4.5511e-02 +7.4316e-02 +1.3109e-01 -3.9282e-02
137 0 +1.470377809e+04 +1.470377809e+04 +1.478004809e+04 +1.478004809e+04 -1.1663e-01 +1.9795e-01 -8.8135e-02 +5.7730e-04 -3.0528e-01 -1.4335e-02 +4.8264e-02 +7.8167e-02 +1.3685e-01 -4.0729e-02
138 0 +1.664930691e+03 +1.664930691e+03 +1.741200691e+03 +1.741200691e+03 -1.4716e-01 +2.5037e-01 -1.1108e-01 +8.7808e-04 -3.8670e-01 -1.8235e-02 +6.0913e-02 +9.8751e-02 +1.7298e-01 -5.1343e-02
142 0 +1.495893295e+03 +1.495893295e+03 +1.572163295e+03 +1.572163295e+03 -1.4647e-01 +2.5100e-01 -1.1143e-01 +3.6458e-04 -3.8915e-01 -1.7670e-02 +5.9465e-02 +1.0028e-01 +1.7379e-01 -5.1141e-02
144 0 +4.051733925e+02 +4.051733925e+02 +4.814433925e+02 +4.814433925e+02 -1.5483e-01 +2.6448e-01 -1.1777e-01 +5.7703e-04 -4.0924e-01 -1.9074e-02 +6.3152e-02 +1.0572e-01 +1.8332e-01 -5.4243e-02
146 0 +5.601923930e+01 +5.601923930e+01 +1.322892393e+02 +1.322892393e+02 -1.6361e-01 +2.7985e-01 -1.2651e-01 -1.5130e-04 -4.3188e-01 -2.0424e-02 +6.8271e-02 +1.1121e-01 +1.9514e-01 -5.8476e-02
208 0 +4.279794298e+01 +4.279794298e+01 +1.190679430e+02 +1.190679430e+02 -1.6104e-01 +2.7532e-01 -1.2298e-01 +4.1582e-04 -4.2543e-01 -1.9871e-02 +6.6023e-02 +1.0962e-01 +1.9098e-01 -5.6732e-02
210 0 +4.025064873e+01 +4.025064873e+01 +1.165206487e+02 +1.165206487e+02 -1.6117e-01 +2.7556e-01 -1.2316e-01 +4.0195e-04 -4.2554e-01 -1.9882e-02 +6.6143e-02 +1.0955e-01 +1.9113e-01 -5.6854e-02
212 0 +3.892165618e+01 +3.892165618e+01 +1.151916562e+02 +1.151916562e+02 -1.6132e-01 +2.7576e-01 -1.2329e-01 +3.8710e-04 -4.2584e-01 -1.9902e-02 +6.6329e-02 +1.0963e-01 +1.9127e-01 -5.6902e-02
223 0 +3.629127872e+01 +3.629127872e+01 +1.125612787e+02 +1.125612787e+02 -1.6309e-01 +2.7891e-01 -1.2483e-01 +3.3707e-04 -4.3081e-01 -2.0145e-02 +6.7068e-02 +1.1094e-01 +1.9361e-01 -5.7617e-02
227 0 +3.482266065e+01 +3.482266065e+01 +1.110926606e+02 +1.110926606e+02 -1.6288e-01 +2.7860e-01 -1.2470e-01 +2.9766e-04 -4.3036e-01 -2.0120e-02 +6.6917e-02 +1.1088e-01 +1.9341e-01 -5.7542e-02
229 0 +3.425279023e+01 +3.425279023e+01 +1.105227902e+02 +1.105227902e+02 -1.6264e-01 +2.7817e-01 -1.2512e-01 +8.7667e-05 -4.2948e-01 -2.0195e-02 +6.7366e-02 +1.1060e-01 +1.9352e-01 -5.7786e-02
230 0 +3.382207128e+01 +3.382207128e+01 +1.100920713e+02 +1.100920713e+02 -1.6263e-01 +2.7821e-01 -1.2489e-01 +1.7181e-04 -4.2955e-01 -2.0125e-02 +6.7168e-02 +1.1058e-01 +1.9334e-01 -5.7669e-02
245 0 +3.282329506e+01 +3.282329506e+01 +1.090932951e+02 +1.090932951e+02 -1.6259e-01 +2.7806e-01 -1.2449e-01 +3.1094e-04 -4.2949e-01 -2.0091e-02 +6.6888e-02 +1.1059e-01 +1.9304e-01 -5.7455e-02
270 0 +3.232685910e+01 +3.232685910e+01 +1.085968591e+02 +1.085968591e+02 -1.6238e-01 +2.7773e-01 -1.2438e-01 +2.9216e-04 -4.2898e-01 -2.0071e-02 +6.6835e-02 +1.1047e-01 +1.9284e-01 -5.7406e-02
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-2.255000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +2.457636689e+04 +2.457636689e+04 +2.455381689e+04 +2.455381689e+04 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +2.452818364e+04 +2.452818364e+04 +2.450563364e+04 +2.450563364e+04 +0.0000e+00 +2.5000e-04 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
38 0 +2.382402978e+04 +2.382402978e+04 +2.380147978e+04 +2.380147978e+04 -2.2223e-03 +8.1086e-04 +4.6400e-04 +5.9860e-04 +3.4592e-05 -2.5515e-04 +3.7343e-04 +1.7645e-05 +3.0356e-04 -6.6055e-05
47 0 +2.331207799e+04 +2.331207799e+04 +2.328952799e+04 +2.328952799e+04 -3.1340e-03 +1.6982e-03 +6.0184e-04 +1.3466e-03 -1.3642e-04 -7.4541e-04 +7.5005e-04 -1.4559e-04 -3.0393e-04 -1.8574e-06
55 0 +2.285559927e+04 +2.285559927e+04 +2.283304927e+04 +2.283304927e+04 -4.3402e-03 +2.2242e-03 +1.3484e-03 +1.7442e-03 -2.4553e-04 -1.0978e-03 +1.0922e-03 -3.9429e-04 -6.8778e-04 +7.0857e-05
56 0 +2.238648728e+04 +2.238648728e+04 +2.236393728e+04 +2.236393728e+04 -5.3991e-03 +2.9308e-03 +1.7906e-03 +2.3170e-03 -3.8559e-04 -1.5192e-03 +1.4516e-03 -6.0026e-04 -1.1834e-03 +1.3931e-04
61 0 +2.183674463e+04 +2.183674463e+04 +2.181419463e+04 +2.181419463e+04 -7.6634e-03 +3.9702e-03 +1.7905e-03 +2.5264e-03 -3.0992e-04 -1.4285e-03 +1.3264e-03 -7.4430e-04 -4.3784e-04 +3.3163e-04
66 0 +2.102239220e+04 +2.102239220e+04 +2.099984220e+04 +2.099984220e+04 -1.0487e-02 +5.0505e-03 +2.6445e-03 +3.7752e-03 -7.0620e-04 -2.1874e-03 +1.5347e-03 -7.7402e-04 -7.9324e-04 +7.6149e-04
70 0 +2.088391352e+04 +2.088391352e+04 +2.086136352e+04 +2.086136352e+04 -1.0528e-02 +5.3008e-03 +2.7928e-03 +3.8361e-03 -4.6101e-04 -2.2154e-03 +1.8293e-03 -8.2100e-04 -1.1499e-03 +3.9665e-04
71 0 +2.010465158e+04 +2.010465158e+04 +2.008210158e+04 +2.008210158e+04 -1.3058e-02 +6.6907e-03 +3.5464e-03 +4.7678e-03 -5.3682e-04 -2.7560e-03 +2.1424e-03 -9.2087e-04 -1.6051e-03 +3.9135e-04
76 0 +1.906260740e+04 +1.906260740e+04 +1.904005740e+04 +1.904005740e+04 -1.6536e-02 +9.0307e-03 +3.8437e-03 +6.3133e-03 -9.5054e-04 -3.7571e-03 +2.6764e-03 -1.5279e-03 -2.1338e-03 +1.1893e-03
80 0 +1.892736913e+04 +1.892736913e+04 +1.890481913e+04 +1.890481913e+04 -1.8058e-02 +9.0307e-03 +4.5757e-03 +6.2587e-03 -9.1731e-04 -3.4965e-03 +2.4007e-03 -1.4283e-03 -1.7816e-03 +1.4542e-03
81 0 +1.799578748e+04 +1.799578748e+04 +1.797323748e+04 +1.797323748e+04 -2.2481e-02 +1.1108e-02 +5.6750e-03 +7.5636e-03 -1.0736e-03 -4.1125e-03 +2.5813e-03 -1.6086e-03 -2.1571e-03 +2.0578e-03
85 0 +1.686673451e+04 +1.686673451e+04 +1.684418451e+04 +1.684418451e+04 -2.7055e-02 +1.3958e-02 +6.2949e-03 +9.5469e-03 -1.4425e-03 -5.5498e-03 +3.6750e-03 -1.6051e-03 -2.4563e-03 +1.7312e-03
