ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
-2.984889007632139	31.8	8.0	31.8	21.333333333333332	-1.9513357057968332	0	0	39	8	39	26	22	8	22	15	0	0	2.5808780193328857	30	2.5808780193328857	28	6.666666666666671	
-1.921486483613701	31.533333333333335	8.0	31.75	21.291666666666668	-1.8612206185069025	1	7	50	8.0	39.0	26.0	10	8.0	22.0	15.0	0	0	2.2951648235321045	60	4.87604284286499	44	26.66666666666667	
-1.698317820486689	33.8	8.0	29.85185185185185	20.074074074074073	-1.6233131761955346	2	11	50	8.0	39.0	26.0	15	8.0	22.0	15.0	0	0	2.438372850418091	90	7.314415693283081	55	38.888888888888886	
-1.4449705691568262	34.266666666666666	8.0	29.833333333333332	20.066666666666666	-1.1329353661926551	3	12	50	8	39	26	17	8	22	15	0	0	2.478602409362793	120	9.793018102645874	66	44.99999999999999	
-0.6981637435242039	35.733333333333334	8.0	27.413793103448278	18.517241379310345	-0.22406566859448107	4	14	50	8.0	39.0	26.0	13	8.0	22.0	15.0	0	0	1.9874036312103271	150	11.780421733856201	77	48.66666666666667	
-0.17789008631564704	37.9	8.0	26.7	18.066666666666666	-0.08995318620157677	5	14	50	8	39	26	21	8	22	15	0	0	2.156107187271118	180	13.93652892112732	87	51.666666666666664	
-0.06991262071221221	39.333333333333336	8.0	29.6	19.933333333333334	-0.05537120686945629	6	15	48	8	39	26	17	8	22	15	0	0	2.3873541355133057	210	16.323883056640625	95	54.76190476190476	
-0.04224784914304414	40.9	8.0	28.966666666666665	19.533333333333335	-0.03598486172844462	7	15	50	8	39	26	30	8	22	15	0	0	2.1277270317077637	240	18.45161008834839	105	56.25	
-0.03157162788957383	40.733333333333334	8.0	28.5	19.233333333333334	-0.027265645429910723	8	15	49	8	39	26	28	8	22	15	0	0	2.019460916519165	270	20.471071004867554	108	60.0	
-0.021489590249541942	39.93333333333333	8.0	28.2	19.033333333333335	-0.016010711554582446	9	15	50	8	39	26	24	8	22	15	0	0	2.04856014251709	300	22.519631147384644	119	60.333333333333336	
-0.015056221807741198	38.13333333333333	8.0	27.1	18.333333333333332	-0.01457037593068522	10	16	50	8	39	26	20	8	22	15	0	0	1.7930257320404053	330	24.31265687942505	125	62.121212121212125	
-0.013795824864325793	37.53333333333333	8.0	26.8	18.133333333333333	-0.01318553469079875	11	16	50	8	39	26	20	8	22	15	0	0	1.8295400142669678	360	26.142196893692017	126	65.0	
-0.012391613103092159	33.9	8.0	26.866666666666667	18.166666666666668	-0.010674793957516915	12	17	50	8	39	26	17	8	22	15	0	0	1.725370168685913	390	27.86756706237793	130	66.66666666666667	
-0.01026404865885296	35.666666666666664	8.0	25.96551724137931	17.586206896551722	-0.009850326440212331	13	19	50	8.0	39.0	26.0	17	8.0	22.0	15.0	0	0	1.610642910003662	420	29.478209972381592	135	67.85714285714286	
-0.00984011103697711	35.13333333333333	8.0	26.82758620689655	18.137931034482758	-0.009554079746390887	14	21	50	8.0	39.0	26.0	16	8.0	22.0	15.0	0	0	1.982651948928833	450	31.460861921310425	138	69.33333333333334	
-0.00823295322259409	36.666666666666664	8.0	28.933333333333334	19.5	-0.0074112937454065	15	22	50	8	39	26	27	8	22	15	0	0	2.26295804977417	480	33.723819971084595	143	70.20833333333333	
-0.00607912385114154	36.266666666666666	8.0	31.2	20.966666666666665	-0.005150073820978651	16	23	50	8	39	26	19	8	22	15	0	0	2.394821882247925	510	36.11864185333252	149	70.7843137254902	
-0.004829497369790155	37.46666666666667	8.0	32.13333333333333	21.566666666666666	-0.004553818640012697	17	24	50	8	39	26	18	8	22	15	0	0	2.58158802986145	540	38.70022988319397	156	71.11111111111111	
-0.003923038576765068	37.666666666666664	8.0	34.13793103448276	22.862068965517242	-0.0026393336356709263	18	26	50	8.0	39.0	26.0	6	8.0	22.0	15.0	0	0	2.803354024887085	570	41.503583908081055	171	70.0	
-0.0022104183670387024	40.03333333333333	8.0	35.4	23.666666666666668	-0.002056935269348248	19	26	50	8	39	26	26	8	22	15	0	0	3.414074182510376	600	44.91765809059143	182	69.66666666666666	
-0.001957198694678149	38.93333333333333	8.0	32.3	21.666666666666668	-0.0018432140379123219	20	26	50	8	39	26	21	8	22	15	0	0	2.7992568016052246	630	47.716914892196655	190	69.84126984126985	
-0.0014619691141866712	40.733333333333334	8.0	34.96666666666667	23.4	-0.001119040058640497	21	27	50	8	39	26	28	8	22	15	0	0	3.09774112701416	660	50.814656019210815	198	70.0	
-0.0010376047715697407	39.43333333333333	8.0	34.13333333333333	22.866666666666667	-0.0010213177141555896	22	27	50	8	39	26	23	8	22	15	0	0	2.906935930252075	690	53.72159194946289	204	70.43478260869566	
-0.0010213177141555896	37.63333333333333	8.0	34.0	22.77777777777778	-0.0010213177141555896	23	31	50	8.0	39.0	26.0	12	8.0	22.0	15.0	0	0	2.4472341537475586	720	56.16882610321045	211	70.69444444444444	
-0.001020609548782847	39.833333333333336	8.0	33.3	22.333333333333332	-0.0010205308637414312	24	31	50	8	39	26	26	8	22	15	0	0	2.7092158794403076	750	58.87804198265076	218	70.93333333333334	
