ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
0.0	56.0	8.0	58.5	37.5	0	0	0	76	8	81	51	36	8	36	24	0	0	3.2352240085601807	30	3.2352240085601807	29	3.3333333333333286	
0.0	42.733333333333334	8.0	42.285714285714285	27.857142857142858	0	1	10	63	8.0	65.0	42.0	27	8.0	36.0	24.0	0	0	2.0234720706939697	60	5.25869607925415	41	31.66666666666667	
0.0	40.06666666666667	8.0	41.285714285714285	27.214285714285715	0	2	13	63	8.0	65.0	42.0	23	8.0	36.0	24.0	0	0	2.490449905395508	90	7.749145984649658	46	48.88888888888889	
0.0	42.7	8.0	41.0	27.103448275862068	0	3	15	63	8.0	65.0	42.0	27	8.0	36.0	24.0	0	0	2.4886510372161865	120	10.237797021865845	50	58.33333333333333	
0.0	44.333333333333336	8.0	41.8	27.6	0	4	15	63	8	65	42	25	8	36	24	0	0	2.4440488815307617	150	12.681845903396606	56	62.666666666666664	
0.0	43.733333333333334	8.0	41.36666666666667	27.3	0	5	16	63	8	65	42	26	8	36	24	0	0	2.363037109375	180	15.044883012771606	57	68.33333333333334	
0.0	43.53333333333333	8.0	40.2962962962963	26.666666666666668	0	6	20	63	8.0	65.0	42.0	26	8.0	36.0	24.0	0	0	2.115462064743042	210	17.16034507751465	59	71.9047619047619	
0.0	44.733333333333334	8.0	39.43333333333333	26.1	0	7	20	63	8	65	42	34	8	36	24	0	0	2.357985019683838	240	19.518330097198486	61	74.58333333333334	
0.0	46.96666666666667	8.0	40.833333333333336	27.0	0	8	21	63	8	65	42	36	8	36	24	0	0	2.425337076187134	270	21.94366717338562	62	77.03703703703704	
0.0	46.5	8.0	43.733333333333334	28.8	0	9	22	63	8	65	42	36	8	36	24	0	0	2.4182217121124268	300	24.361888885498047	64	78.66666666666666	
0.0	44.03333333333333	8.0	42.766666666666666	28.2	0	10	23	63	8	65	42	26	8	36	24	0	0	2.212576150894165	330	26.574465036392212	66	80.0	
0.0	43.766666666666666	8.0	41.36666666666667	27.3	0	11	24	63	8	65	42	24	8	36	24	0	0	2.1767520904541016	360	28.751217126846313	70	80.55555555555556	
0.0	41.1	8.0	40.888888888888886	27.0	0	12	28	63	8.0	65.0	42.0	19	8.0	36.0	24.0	0	0	1.8657667636871338	390	30.616983890533447	72	81.53846153846153	
0.0	42.233333333333334	8.0	40.206896551724135	26.482758620689655	0	13	30	63	8.0	65.0	42.0	27	8.0	36.0	24.0	0	0	2.015460252761841	420	32.63244414329529	75	82.14285714285714	
0.0	40.9	8.0	38.75	25.607142857142858	0	14	33	63	8.0	65.0	42.0	25	8.0	36.0	24.0	0	0	1.8601739406585693	450	34.49261808395386	75	83.33333333333334	
0.0	38.6	8.0	38.541666666666664	25.5	0	15	40	63	8.0	65.0	42.0	15	8.0	36.0	24.0	0	0	1.6098787784576416	480	36.1024968624115	75	84.375	
0.0	40.53333333333333	8.0	39.1	25.8	0	16	41	63	8	65	42	24	8	36	24	0	0	1.8523492813110352	510	37.954846143722534	75	85.29411764705883	
0.0	38.6	8.0	39.758620689655174	26.17241379310345	0	17	43	63	8.0	65.0	42.0	21	8.0	36.0	24.0	0	0	1.9391419887542725	540	39.89398813247681	78	85.55555555555556	
0.0	42.46666666666667	8.0	42.888888888888886	28.0	0	18	47	63	8.0	65.0	42.0	25	8.0	36.0	24.0	0	0	1.8936009407043457	570	41.78758907318115	80	85.96491228070175	
