% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-5.465000000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +2.314190032e+04 +2.314190032e+04 +2.259540032e+04 +2.259540032e+04 +4.7211e+00 -3.1798e+00 +1.5012e+00 -5.7678e-01 +4.3628e+00
2 0 +1.659142157e+04 +1.659142157e+04 +1.604492157e+04 +1.604492157e+04 +3.5140e-01 -4.7033e+00 +4.8701e-01 +8.7828e-01 +1.5266e+00
6 0 +1.045972704e+04 +1.045972704e+04 +9.913227045e+03 +9.913227045e+03 +2.0832e+00 +1.1458e+00 -1.3870e+00 +9.4256e-01 +1.5024e+00
23 0 +5.214875211e+02 +5.214875211e+02 -2.501247887e+01 -2.501247887e+01 +3.5412e+00 +1.7949e+00 +1.0828e+00 -2.2615e-01 +1.7347e+00
60 0 +5.123620953e+00 +5.123620953e+00 -5.413763790e+02 -5.413763790e+02 +1.4240e+00 +1.2251e+00 +1.5536e+00 -4.3533e-01 +2.3691e+00
72 0 +4.514306078e+00 +4.514306078e+00 -5.419856939e+02 -5.419856939e+02 +2.2672e+00 +1.8475e+00 -8.2605e-05 -1.0907e+00 +2.1956e+00
108 0 +2.552632995e+00 +2.552632995e+00 -5.439473670e+02 -5.439473670e+02 +1.5854e+00 +1.8085e+00 -2.7656e-02 -1.1179e+00 +2.3859e+00
170 0 +1.967724591e+00 +1.967724591e+00 -5.445322754e+02 -5.445322754e+02 +1.6613e+00 +1.7874e+00 +8.7154e-02 -1.0390e+00 +2.3759e+00
207 0 +1.934485088e+00 +1.934485088e+00 -5.445655149e+02 -5.445655149e+02 +1.6590e+00 +1.7861e+00 +9.1679e-02 -1.0396e+00 +2.3742e+00
210 0 +1.815356862e+00 +1.815356862e+00 -5.446846431e+02 -5.446846431e+02 +1.7169e+00 +1.7386e+00 +1.6460e-01 -1.0705e+00 +2.3696e+00
264 0 +1.740577924e+00 +1.740577924e+00 -5.447594221e+02 -5.447594221e+02 +1.5961e+00 +1.7921e+00 +1.0138e-01 -1.0724e+00 +2.3798e+00
298 0 +1.705160940e+00 +1.705160940e+00 -5.447948391e+02 -5.447948391e+02 +1.6340e+00 +1.7889e+00 +1.2479e-01 -1.0815e+00 +2.3562e+00
311 0 +1.696540505e+00 +1.696540505e+00 -5.448034595e+02 -5.448034595e+02 +1.6125e+00 +1.7890e+00 +1.1530e-01 -1.0883e+00 +2.3533e+00
319 0 +1.644819898e+00 +1.644819898e+00 -5.448551801e+02 -5.448551801e+02 +1.5366e+00 +1.7878e+00 +1.2410e-01 -1.0785e+00 +2.3466e+00
377 0 +1.621761114e+00 +1.621761114e+00 -5.448782389e+02 -5.448782389e+02 +1.5512e+00 +1.7890e+00 +1.2853e-01 -1.0807e+00 +2.3577e+00
467 0 +1.582843380e+00 +1.582843380e+00 -5.449171566e+02 -5.449171566e+02 +1.5182e+00 +1.7683e+00 +1.2725e-01 -1.0760e+00 +2.3579e+00
573 0 +1.543826550e+00 +1.543826550e+00 -5.449561735e+02 -5.449561735e+02 +1.5174e+00 +1.7464e+00 +1.2895e-01 -1.0766e+00 +2.3532e+00
677 0 +1.512874973e+00 +1.512874973e+00 -5.449871250e+02 -5.449871250e+02 +1.5172e+00 +1.7252e+00 +1.2761e-01 -1.0763e+00 +2.3559e+00
1109 0 +1.479011804e+00 +1.479011804e+00 -5.450209882e+02 -5.450209882e+02 +1.5172e+00 +1.7042e+00 +1.3558e-01 -1.0763e+00 +2.3560e+00
8218 0 +1.445436514e+00 +1.445436514e+00 -5.450545635e+02 -5.450545635e+02 +1.5172e+00 +1.7018e+00 +1.6540e-01 -1.0763e+00 +2.3560e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1.000000000000e+03) | measured fitness | best measured fitness | x1 | x2...
1 0 +3.161871308e+04 +3.161871308e+04 +3.261871308e+04 +3.261871308e+04 -2.5491e-01 -2.7889e+00 -7.4890e-01 -2.3098e+00 +2.0969e+00
5 0 +2.111342164e+04 +2.111342164e+04 +2.211342164e+04 +2.211342164e+04 -3.2343e+00 +1.6526e+00 -1.6751e+00 -3.8050e+00 -3.8245e+00
6 0 +1.169842074e+04 +1.169842074e+04 +1.269842074e+04 +1.269842074e+04 -2.4976e+00 -1.3676e+00 +1.9060e+00 -3.0460e+00 +7.1217e-01
12 0 +9.065929274e+02 +9.065929274e+02 +1.906592927e+03 +1.906592927e+03 +3.8292e+00 +4.4090e+00 -4.8402e-01 -2.1945e+00 -2.1006e+00
88 0 +7.647368145e+02 +7.647368145e+02 +1.764736814e+03 +1.764736814e+03 +2.2195e+00 +2.7541e+00 +6.2659e-01 -2.5664e+00 -2.5502e+00
100 0 +1.879094604e+02 +1.879094604e+02 +1.187909460e+03 +1.187909460e+03 +1.0248e+00 +3.6905e+00 -1.1771e+00 -2.0402e+00 -1.1128e+00
104 0 +1.323556370e+02 +1.323556370e+02 +1.132355637e+03 +1.132355637e+03 -6.7254e-01 +1.1545e+00 -3.8705e-01 -3.6859e-01 -1.0168e+00
106 0 +1.276279295e+02 +1.276279295e+02 +1.127627930e+03 +1.127627930e+03 +1.4008e+00 +3.6925e+00 -1.4445e+00 -1.8827e+00 -8.7647e-01
119 0 +1.183890922e+02 +1.183890922e+02 +1.118389092e+03 +1.118389092e+03 +1.3512e+00 +3.6645e+00 +6.6685e-01 -2.0112e+00 -1.2457e+00
122 0 +2.170710277e+01 +2.170710277e+01 +1.021707103e+03 +1.021707103e+03 +2.6684e+00 +3.6852e+00 -1.3007e+00 -2.1589e+00 -1.1834e+00
127 0 +4.732510719e+00 +4.732510719e+00 +1.004732511e+03 +1.004732511e+03 +9.4530e-01 +3.1830e+00 -1.2022e+00 -2.2018e+00 -1.4935e+00
135 0 +4.258059884e+00 +4.258059884e+00 +1.004258060e+03 +1.004258060e+03 +7.4321e-01 +3.0742e+00 -8.9905e-01 -1.7939e+00 -1.1162e+00
155 0 +4.104379053e+00 +4.104379053e+00 +1.004104379e+03 +1.004104379e+03 +1.1465e+00 +1.8954e+00 -1.0965e+00 -1.7657e+00 -1.0507e+00
156 0 +3.411495729e+00 +3.411495729e+00 +1.003411496e+03 +1.003411496e+03 +2.7402e-02 +1.8627e+00 -1.0597e+00 -1.5292e+00 -1.1363e+00
159 0 +3.191010582e+00 +3.191010582e+00 +1.003191011e+03 +1.003191011e+03 +1.5750e+00 +2.9473e+00 -7.9443e-01 -1.8197e+00 -1.4445e+00
165 0 +2.823853950e+00 +2.823853950e+00 +1.002823854e+03 +1.002823854e+03 +7.0987e-01 +2.6796e+00 -9.0543e-01 -1.5214e+00 -1.1182e+00
167 0 +2.638111527e+00 +2.638111527e+00 +1.002638112e+03 +1.002638112e+03 +6.4789e-01 +2.8075e+00 -9.2717e-01 -1.9159e+00 -1.0980e+00
188 0 +2.465908284e+00 +2.465908284e+00 +1.002465908e+03 +1.002465908e+03 +5.4203e-01 +2.7917e+00 -9.4375e-01 -1.4937e+00 -1.1099e+00
217 0 +2.420551090e+00 +2.420551090e+00 +1.002420551e+03 +1.002420551e+03 +5.5824e-01 +2.7774e+00 -9.4974e-01 -1.5125e+00 -1.1101e+00
