% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1.026100000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +6.851158534e+01 +6.851158534e+01 +1.711215853e+02 +1.711215853e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +6.834063207e+01 +6.834063207e+01 +1.709506321e+02 +1.709506321e+02 +0.0000e+00 +2.5000e-04 +0.0000e+00
11 0 +6.738447500e+01 +6.738447500e+01 +1.699944750e+02 +1.699944750e+02 -8.3333e-04 +1.1667e-03 -2.5000e-04
15 0 +6.517853762e+01 +6.517853762e+01 +1.677885376e+02 +1.677885376e+02 -1.6667e-03 +3.0833e-03 -1.2500e-03
17 0 +6.297973486e+01 +6.297973486e+01 +1.655897349e+02 +1.655897349e+02 -3.5000e-03 +4.5000e-03 -1.5000e-03
19 0 +5.903275007e+01 +5.903275007e+01 +1.616427501e+02 +1.616427501e+02 -4.8333e-03 +7.1667e-03 -3.2500e-03
20 0 +5.797136704e+01 +5.797136704e+01 +1.605813670e+02 +1.605813670e+02 -5.3333e-03 +7.9167e-03 -3.0000e-03
21 0 +5.358626905e+01 +5.358626905e+01 +1.561962690e+02 +1.561962690e+02 -7.3333e-03 +1.0917e-02 -4.0000e-03
22 0 +5.191288458e+01 +5.191288458e+01 +1.545228846e+02 +1.545228846e+02 -8.7778e-03 +1.1972e-02 -4.5833e-03
23 0 +4.762112116e+01 +4.762112116e+01 +1.502311212e+02 +1.502311212e+02 -1.2333e-02 +1.6417e-02 -6.2500e-03
24 0 +4.674449021e+01 +4.674449021e+01 +1.493544902e+02 +1.493544902e+02 -1.2833e-02 +1.8500e-02 -7.5000e-03
59 0 +4.553616659e+01 +4.553616659e+01 +1.481461666e+02 +1.481461666e+02 -9.4337e-03 +2.2002e-02 -1.1764e-02
63 0 +4.457483537e+01 +4.457483537e+01 +1.471848354e+02 +1.471848354e+02 -5.4375e-03 +2.6130e-02 -1.6787e-02
66 0 +4.362115252e+01 +4.362115252e+01 +1.462311525e+02 +1.462311525e+02 -2.7119e-03 +2.4542e-02 -1.7188e-02
68 0 +4.148843950e+01 +4.148843950e+01 +1.440984395e+02 +1.440984395e+02 +4.0983e-03 +2.8713e-02 -2.3832e-02
69 0 +3.964266081e+01 +3.964266081e+01 +1.422526608e+02 +1.422526608e+02 +1.0864e-02 +3.2068e-02 -2.9866e-02
