% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (6.870000000000e+00) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.054960818e+01 +1.054960818e+01 +1.741960818e+01 +1.741960818e+01
7 0 +1.052519945e+01 +1.052519945e+01 +1.739519945e+01 +1.739519945e+01
42 0 +1.043960539e+01 +1.043960539e+01 +1.730960539e+01 +1.730960539e+01
76 0 +1.017861223e+01 +1.017861223e+01 +1.704861223e+01 +1.704861223e+01
122 0 +9.887475075e+00 +9.887475075e+00 +1.675747508e+01 +1.675747508e+01
138 0 +9.711121741e+00 +9.711121741e+00 +1.658112174e+01 +1.658112174e+01
169 0 +9.502509072e+00 +9.502509072e+00 +1.637250907e+01 +1.637250907e+01
176 0 +9.316395327e+00 +9.316395327e+00 +1.618639533e+01 +1.618639533e+01
514 0 +9.115114414e+00 +9.115114414e+00 +1.598511441e+01 +1.598511441e+01
590 0 +8.814460804e+00 +8.814460804e+00 +1.568446080e+01 +1.568446080e+01
636 0 +8.694655297e+00 +8.694655297e+00 +1.556465530e+01 +1.556465530e+01
637 0 +8.498820002e+00 +8.498820002e+00 +1.536882000e+01 +1.536882000e+01
994 0 +8.316743772e+00 +8.316743772e+00 +1.518674377e+01 +1.518674377e+01
2118 0 +8.127153333e+00 +8.127153333e+00 +1.499715333e+01 +1.499715333e+01
2212 0 +7.928473352e+00 +7.928473352e+00 +1.479847335e+01 +1.479847335e+01
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1.000000000000e-02) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.185308916e+01 +1.185308916e+01 +1.186308916e+01 +1.186308916e+01
3 0 +1.181620310e+01 +1.181620310e+01 +1.182620310e+01 +1.182620310e+01
43 0 +1.172772080e+01 +1.172772080e+01 +1.173772080e+01 +1.173772080e+01
138 0 +1.143112503e+01 +1.143112503e+01 +1.144112503e+01 +1.144112503e+01
199 0 +1.112362298e+01 +1.112362298e+01 +1.113362298e+01 +1.113362298e+01
218 0 +1.096369659e+01 +1.096369659e+01 +1.097369659e+01 +1.097369659e+01
261 0 +1.053514653e+01 +1.053514653e+01 +1.054514653e+01 +1.054514653e+01
292 0 +1.029423588e+01 +1.029423588e+01 +1.030423588e+01 +1.030423588e+01
316 0 +9.992683068e+00 +9.992683068e+00 +1.000268307e+01 +1.000268307e+01
337 0 +9.603868187e+00 +9.603868187e+00 +9.613868187e+00 +9.613868187e+00
357 0 +9.136089072e+00 +9.136089072e+00 +9.146089072e+00 +9.146089072e+00
404 0 +9.100766766e+00 +9.100766766e+00 +9.110766766e+00 +9.110766766e+00
866 0 +8.897712972e+00 +8.897712972e+00 +8.907712972e+00 +8.907712972e+00
939 0 +8.659820386e+00 +8.659820386e+00 +8.669820386e+00 +8.669820386e+00
990 0 +8.427267807e+00 +8.427267807e+00 +8.437267807e+00 +8.437267807e+00
1023 0 +8.317013244e+00 +8.317013244e+00 +8.327013244e+00 +8.327013244e+00
1051 0 +8.125076731e+00 +8.125076731e+00 +8.135076731e+00 +8.135076731e+00
1207 0 +7.886961169e+00 +7.886961169e+00 +7.896961169e+00 +7.896961169e+00
1380 0 +7.762061829e+00 +7.762061829e+00 +7.772061829e+00 +7.772061829e+00
1485 0 +7.583408626e+00 +7.583408626e+00 +7.593408626e+00 +7.593408626e+00
1579 0 +7.410793442e+00 +7.410793442e+00 +7.420793442e+00 +7.420793442e+00
