% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-9.210000000000e+00) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.340177664e+02 +1.340177664e+02 +1.248077664e+02 +1.248077664e+02 -2.0850e+00 -3.9452e+00 -4.8646e+00
2 0 +4.731343490e+01 +4.731343490e+01 +3.810343490e+01 +3.810343490e+01 +3.4701e+00 +3.4813e+00 +9.0191e-01
3 0 +9.819262258e+00 +9.819262258e+00 +6.092622579e-01 +6.092622579e-01 +3.1376e+00 +3.2944e+00 +4.7437e+00
51 0 +0.000000000e+00 +0.000000000e+00 -9.210000000e+00 -9.210000000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (6.559900000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.078897795e+02 +1.078897795e+02 +7.638797795e+02 +7.638797795e+02 -4.3910e+00 -2.8320e+00 +4.1643e+00
2 0 +4.634847996e+01 +4.634847996e+01 +7.023384800e+02 +7.023384800e+02 -6.5845e-01 +4.4826e+00 -3.9297e+00
5 0 +3.876503833e+01 +3.876503833e+01 +6.947550383e+02 +6.947550383e+02 +1.0781e+00 -1.8515e+00 -2.5113e+00
20 0 +1.413785910e+01 +1.413785910e+01 +6.701278591e+02 +6.701278591e+02 +1.2656e+00 -3.1300e+00 -4.5510e+00
55 0 +8.859396987e+00 +8.859396987e+00 +6.648493970e+02 +6.648493970e+02 +1.1189e+00 -3.4257e+00 -5.0000e+00
56 0 +4.708672747e+00 +4.708672747e+00 +6.606986727e+02 +6.606986727e+02 +1.6940e+00 -4.5564e+00 -5.0000e+00
60 0 +3.336572353e+00 +3.336572353e+00 +6.593265724e+02 +6.593265724e+02 +1.6634e+00 -5.0000e+00 -5.0000e+00
82 0 +2.390727025e+00 +2.390727025e+00 +6.583807270e+02 +6.583807270e+02 +3.3501e+00 -4.7657e+00 -5.0000e+00
107 0 +1.697861418e+00 +1.697861418e+00 +6.576878614e+02 +6.576878614e+02 +5.0000e+00 -4.4631e+00 -5.0000e+00
108 0 +1.302485513e+00 +1.302485513e+00 +6.572924855e+02 +6.572924855e+02 +4.2644e+00 -4.8207e+00 -5.0000e+00
122 0 +2.712539416e-01 +2.712539416e-01 +6.562612539e+02 +6.562612539e+02 +4.7287e+00 -5.0000e+00 -5.0000e+00
135 0 +7.119388191e-02 +7.119388191e-02 +6.560611939e+02 +6.560611939e+02 +5.0000e+00 -5.0000e+00 -4.9929e+00
144 0 +0.000000000e+00 +0.000000000e+00 +6.559900000e+02 +6.559900000e+02 +5.0000e+00 -5.0000e+00 -5.0000e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (6.671000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +4.988147759e+01 +4.988147759e+01 +1.165914776e+02 +1.165914776e+02 +2.3199e+00 +4.7582e+00 -3.8296e+00
2 0 +4.300648397e+01 +4.300648397e+01 +1.097164840e+02 +1.097164840e+02 +4.1656e+00 +3.6703e+00 -4.3577e+00
5 0 +2.693174962e+01 +2.693174962e+01 +9.364174962e+01 +9.364174962e+01 +6.9288e-01 -2.7431e+00 -3.5898e+00
13 0 +2.550836203e+01 +2.550836203e+01 +9.221836203e+01 +9.221836203e+01 +7.9610e-01 -1.2155e+00 -4.2255e+00
20 0 +1.400179264e+01 +1.400179264e+01 +8.071179264e+01 +8.071179264e+01 -1.6706e+00 -2.2476e+00 -4.8031e+00
55 0 +1.150575995e+01 +1.150575995e+01 +7.821575995e+01 +7.821575995e+01 -2.5211e+00 -2.1455e+00 -5.0000e+00
61 0 +5.434440709e+00 +5.434440709e+00 +7.214444071e+01 +7.214444071e+01 -3.2668e+00 -3.8296e+00 -5.0000e+00
71 0 +5.241634019e+00 +5.241634019e+00 +7.195163402e+01 +7.195163402e+01 -1.2178e+00 -4.5385e+00 -5.0000e+00
88 0 +2.279858975e+00 +2.279858975e+00 +6.898985897e+01 +6.898985897e+01 -2.7201e+00 -5.0000e+00 -5.0000e+00
107 0 +2.201512687e+00 +2.201512687e+00 +6.891151269e+01 +6.891151269e+01 -2.7985e+00 -5.0000e+00 -5.0000e+00
108 0 +1.648086723e+00 +1.648086723e+00 +6.835808672e+01 +6.835808672e+01 -3.3519e+00 -5.0000e+00 -5.0000e+00
109 0 +9.431480530e-01 +9.431480530e-01 +6.765314805e+01 +6.765314805e+01 -4.0569e+00 -5.0000e+00 -5.0000e+00
159 0 +9.924368748e-02 +9.924368748e-02 +6.680924369e+01 +6.680924369e+01 -4.9008e+00 -5.0000e+00 -5.0000e+00
178 0 +0.000000000e+00 +0.000000000e+00 +6.671000000e+01 +6.671000000e+01 -5.0000e+00 -5.0000e+00 -5.0000e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (9.416700000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +7.233836725e+01 +7.233836725e+01 +1.014008367e+03 +1.014008367e+03 +1.5460e+00 -4.1985e+00 -1.3258e+00
4 0 +2.858082277e+01 +2.858082277e+01 +9.702508228e+02 +9.702508228e+02 +1.9565e-01 -6.4748e-01 +4.0379e+00
6 0 +2.685100683e+01 +2.685100683e+01 +9.685210068e+02 +9.685210068e+02 +6.5245e-01 +1.0678e+00 +4.7989e+00
18 0 +2.608755971e+01 +2.608755971e+01 +9.677575597e+02 +9.677575597e+02 -4.1116e-01 -3.0476e+00 +3.4675e+00
20 0 +2.285798665e+01 +2.285798665e+01 +9.645279866e+02 +9.645279866e+02 -6.1336e-01 +7.8327e-01 +4.9817e+00
23 0 +1.891330301e+01 +1.891330301e+01 +9.605833030e+02 +9.605833030e+02 -4.8567e+00 +6.3028e-01 +4.9035e+00
