% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (3.590000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +8.796120645e+05 +8.796120645e+05 +8.796479645e+05 +8.796479645e+05
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (3.137000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +9.070069087e+05 +9.070069087e+05 +9.070382787e+05 +9.070382787e+05
40 0 +5.768514481e+05 +5.768514481e+05 +5.768828181e+05 +5.768828181e+05
60 0 +5.160428343e+05 +5.160428343e+05 +5.160742043e+05 +5.160742043e+05
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-1.000000000000e+03) | measured fitness | best measured fitness | x1 | x2...
1 0 +7.020516639e+05 +7.020516639e+05 +7.010516639e+05 +7.010516639e+05
29 0 +6.883384016e+05 +6.883384016e+05 +6.873384016e+05 +6.873384016e+05
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1.319200000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +9.326751654e+05 +9.326751654e+05 +9.328070854e+05 +9.328070854e+05
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (5.908400000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.109177450e+06 +1.109177450e+06 +1.109768290e+06 +1.109768290e+06
32 0 +1.077815795e+06 +1.077815795e+06 +1.078406635e+06 +1.078406635e+06
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (6.749000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +5.086526473e+05 +5.086526473e+05 +5.087201373e+05 +5.087201373e+05
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (3.085000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +9.169484226e+05 +9.169484226e+05 +9.169792726e+05 +9.169792726e+05
22 0 +7.541429278e+05 +7.541429278e+05 +7.541737778e+05 +7.541737778e+05
70 0 +5.794325570e+05 +5.794325570e+05 +5.794634070e+05 +5.794634070e+05
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-1.255000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.169271559e+06 +1.169271559e+06 +1.169259009e+06 +1.169259009e+06
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (5.383900000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.071212762e+06 +1.071212762e+06 +1.071751152e+06 +1.071751152e+06
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-1.055600000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +8.239180605e+05 +8.239180605e+05 +8.238125005e+05 +8.238125005e+05
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (9.803000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.122604373e+06 +1.122604373e+06 +1.122702403e+06 +1.122702403e+06
48 0 +1.104948488e+06 +1.104948488e+06 +1.105046518e+06 +1.105046518e+06
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1.000000000000e+03) | measured fitness | best measured fitness | x1 | x2...
1 0 +6.587247980e+05 +6.587247980e+05 +6.597247980e+05 +6.597247980e+05
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1.490000000000e+00) | measured fitness | best measured fitness | x1 | x2...
1 0 +6.243605410e+05 +6.243605410e+05 +6.243620310e+05 +6.243620310e+05
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (5.963500000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.090599586e+06 +1.090599586e+06 +1.091195936e+06 +1.091195936e+06
44 0 +1.008015900e+06 +1.008015900e+06 +1.008612250e+06 +1.008612250e+06
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-1.189700000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +5.485691236e+05 +5.485691236e+05 +5.484501536e+05 +5.484501536e+05
58 0 +5.422982764e+05 +5.422982764e+05 +5.421793064e+05 +5.421793064e+05
