% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (7.627000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +6.046379391e+05 +6.046379391e+05 +6.047142091e+05 +6.047142091e+05
3 0 +5.375903178e+04 +5.375903178e+04 +5.383530178e+04 +5.383530178e+04
23 0 +2.518105192e+04 +2.518105192e+04 +2.525732192e+04 +2.525732192e+04
38 0 +3.857996054e+03 +3.857996054e+03 +3.934266054e+03 +3.934266054e+03
76 0 +3.518028152e+03 +3.518028152e+03 +3.594298152e+03 +3.594298152e+03
79 0 +2.035378757e+03 +2.035378757e+03 +2.111648757e+03 +2.111648757e+03
91 0 +5.878805550e+02 +5.878805550e+02 +6.641505550e+02 +6.641505550e+02
182 0 +4.621962841e+02 +4.621962841e+02 +5.384662841e+02 +5.384662841e+02
346 0 +4.565110997e+02 +4.565110997e+02 +5.327810997e+02 +5.327810997e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-2.255000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.057510510e+04 +1.057510510e+04 +1.055255510e+04 +1.055255510e+04
35 0 +1.472649156e+03 +1.472649156e+03 +1.450099156e+03 +1.450099156e+03
61 0 +5.770956499e+02 +5.770956499e+02 +5.545456499e+02 +5.545456499e+02
211 0 +5.701239467e+02 +5.701239467e+02 +5.475739467e+02 +5.475739467e+02
297 0 +5.599286999e+02 +5.599286999e+02 +5.373786999e+02 +5.373786999e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1.366000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +8.171070424e+04 +8.171070424e+04 +8.172436424e+04 +8.172436424e+04
29 0 +4.996840700e+02 +4.996840700e+02 +5.133440700e+02 +5.133440700e+02
221 0 +4.816694429e+02 +4.816694429e+02 +4.953294429e+02 +4.953294429e+02
238 0 +4.641180649e+02 +4.641180649e+02 +4.777780649e+02 +4.777780649e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (9.378400000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.587417884e+06 +1.587417884e+06 +1.588355724e+06 +1.588355724e+06
3 0 +3.640939250e+05 +3.640939250e+05 +3.650317650e+05 +3.650317650e+05
6 0 +5.375454538e+03 +5.375454538e+03 +6.313294538e+03 +6.313294538e+03
8 0 +1.120284754e+03 +1.120284754e+03 +2.058124754e+03 +2.058124754e+03
115 0 +5.549592194e+02 +5.549592194e+02 +1.492799219e+03 +1.492799219e+03
131 0 +5.356458419e+02 +5.356458419e+02 +1.473485842e+03 +1.473485842e+03
167 0 +5.233735211e+02 +5.233735211e+02 +1.461213521e+03 +1.461213521e+03
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-7.872000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.341935326e+07 +1.341935326e+07 +1.341927454e+07 +1.341927454e+07
2 0 +2.015327926e+06 +2.015327926e+06 +2.015249206e+06 +2.015249206e+06
4 0 +1.352508271e+06 +1.352508271e+06 +1.352429551e+06 +1.352429551e+06
10 0 +4.521356611e+04 +4.521356611e+04 +4.513484611e+04 +4.513484611e+04
72 0 +1.569667389e+04 +1.569667389e+04 +1.561795389e+04 +1.561795389e+04
77 0 +1.404380205e+04 +1.404380205e+04 +1.396508205e+04 +1.396508205e+04
86 0 +1.217190303e+03 +1.217190303e+03 +1.138470303e+03 +1.138470303e+03
134 0 +5.961440863e+02 +5.961440863e+02 +5.174240863e+02 +5.174240863e+02
