% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (9.294000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +3.741306162e+03 +3.741306162e+03 +3.834246162e+03 +3.834246162e+03
3 0 +1.999673849e+03 +1.999673849e+03 +2.092613849e+03 +2.092613849e+03
20 0 +1.619155612e+03 +1.619155612e+03 +1.712095612e+03 +1.712095612e+03
53 0 +1.405494652e+03 +1.405494652e+03 +1.498434652e+03 +1.498434652e+03
107 0 +1.341548415e+03 +1.341548415e+03 +1.434488415e+03 +1.434488415e+03
110 0 +1.312250633e+03 +1.312250633e+03 +1.405190633e+03 +1.405190633e+03
119 0 +1.258083625e+03 +1.258083625e+03 +1.351023625e+03 +1.351023625e+03
124 0 +1.193692321e+03 +1.193692321e+03 +1.286632321e+03 +1.286632321e+03
156 0 +1.156116483e+03 +1.156116483e+03 +1.249056483e+03 +1.249056483e+03
160 0 +1.115471095e+03 +1.115471095e+03 +1.208411095e+03 +1.208411095e+03
209 0 +1.056411203e+03 +1.056411203e+03 +1.149351203e+03 +1.149351203e+03
214 0 +1.036920162e+03 +1.036920162e+03 +1.129860162e+03 +1.129860162e+03
269 0 +9.577782933e+02 +9.577782933e+02 +1.050718293e+03 +1.050718293e+03
314 0 +9.385011241e+02 +9.385011241e+02 +1.031441124e+03 +1.031441124e+03
325 0 +9.228042126e+02 +9.228042126e+02 +1.015744213e+03 +1.015744213e+03
336 0 +9.087527970e+02 +9.087527970e+02 +1.001692797e+03 +1.001692797e+03
363 0 +8.800509113e+02 +8.800509113e+02 +9.729909113e+02 +9.729909113e+02
472 0 +8.704535405e+02 +8.704535405e+02 +9.633935405e+02 +9.633935405e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (3.535000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +6.133184681e+03 +6.133184681e+03 +6.168534681e+03 +6.168534681e+03
6 0 +4.420443275e+03 +4.420443275e+03 +4.455793275e+03 +4.455793275e+03
14 0 +3.769420864e+03 +3.769420864e+03 +3.804770864e+03 +3.804770864e+03
20 0 +2.418664549e+03 +2.418664549e+03 +2.454014549e+03 +2.454014549e+03
45 0 +2.168313156e+03 +2.168313156e+03 +2.203663156e+03 +2.203663156e+03
76 0 +2.072958056e+03 +2.072958056e+03 +2.108308056e+03 +2.108308056e+03
86 0 +2.025625174e+03 +2.025625174e+03 +2.060975174e+03 +2.060975174e+03
103 0 +1.916974447e+03 +1.916974447e+03 +1.952324447e+03 +1.952324447e+03
106 0 +1.750036925e+03 +1.750036925e+03 +1.785386925e+03 +1.785386925e+03
132 0 +1.687075009e+03 +1.687075009e+03 +1.722425009e+03 +1.722425009e+03
138 0 +1.635605394e+03 +1.635605394e+03 +1.670955394e+03 +1.670955394e+03
155 0 +1.562261720e+03 +1.562261720e+03 +1.597611720e+03 +1.597611720e+03
156 0 +1.315812575e+03 +1.315812575e+03 +1.351162575e+03 +1.351162575e+03
177 0 +1.264024728e+03 +1.264024728e+03 +1.299374728e+03 +1.299374728e+03
208 0 +1.186911046e+03 +1.186911046e+03 +1.222261046e+03 +1.222261046e+03
232 0 +1.097159546e+03 +1.097159546e+03 +1.132509546e+03 +1.132509546e+03
255 0 +1.087770624e+03 +1.087770624e+03 +1.123120624e+03 +1.123120624e+03
330 0 +1.064114896e+03 +1.064114896e+03 +1.099464896e+03 +1.099464896e+03
339 0 +1.024771888e+03 +1.024771888e+03 +1.060121888e+03 +1.060121888e+03
380 0 +1.017411446e+03 +1.017411446e+03 +1.052761446e+03 +1.052761446e+03
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (3.820000000000e+00) | measured fitness | best measured fitness | x1 | x2...
1 0 +2.482916883e+03 +2.482916883e+03 +2.486736883e+03 +2.486736883e+03
14 0 +1.726391884e+03 +1.726391884e+03 +1.730211884e+03 +1.730211884e+03
38 0 +1.652600904e+03 +1.652600904e+03 +1.656420904e+03 +1.656420904e+03
51 0 +1.572684050e+03 +1.572684050e+03 +1.576504050e+03 +1.576504050e+03
