% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-5.494000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +6.498675979e+06 +6.498675979e+06 +6.498621039e+06 +6.498621039e+06 +1.5243e+00 +3.1440e+00 -4.2933e+00 +4.5668e+00 +1.5701e+00 -3.3301e+00 -4.5354e+00 -4.0849e+00 -3.5860e+00 +3.6476e+00 -1.5314e+00 -9.9305e-01 +4.3824e+00 +3.3116e+00 +4.2398e+00 +9.1163e-01 +2.3679e+00 -2.8993e+00 -3.0535e+00 -1.4786e+00
22 0 +6.223593327e+06 +6.223593327e+06 +6.223538387e+06 +6.223538387e+06 -3.1240e+00 -3.5943e+00 +8.7670e-01 +1.4392e+00 -5.1505e-01 -1.5994e-01 +3.0349e+00 +1.3689e+00 -2.9575e+00 +3.1337e+00 -3.4190e+00 +4.3203e+00 +4.7000e+00 +2.0537e+00 +4.3299e+00 +3.3001e+00 +2.6205e+00 +3.0293e+00 -1.4202e+00 +2.0879e+00
24 0 +4.673680777e+06 +4.673680777e+06 +4.673625837e+06 +4.673625837e+06 +7.3659e-01 +8.0895e-01 +4.9760e+00 -1.3966e+00 +2.6904e+00 -4.3910e+00 -9.8954e-01 -1.5501e-01 -4.0967e+00 +2.6472e+00 +2.0294e+00 +2.9847e+00 -4.0338e+00 -1.9593e-01 -4.8810e+00 +2.5831e+00 +5.8305e-01 +2.0874e+00 +5.0793e-01 -3.9758e+00
44 0 +3.222082214e+06 +3.222082214e+06 +3.222027274e+06 +3.222027274e+06 -2.2526e+00 +1.6764e-01 -2.9913e+00 +1.4606e+00 +1.1588e+00 -4.2827e+00 +1.4443e+00 -6.9773e-01 -1.4028e+00 -1.5940e+00 -3.0522e+00 -8.3432e-01 -7.7303e-01 -4.3674e+00 +1.5795e+00 -4.3615e+00 -2.8162e+00 +4.4551e+00 +3.0325e+00 -1.8925e+00
50 0 +1.895258098e+06 +1.895258098e+06 +1.895203158e+06 +1.895203158e+06 -4.5229e+00 -1.1687e+00 -3.0580e+00 -2.0155e+00 +3.3267e+00 +2.0212e+00 +4.3221e+00 +4.4946e+00 +3.0969e+00 -4.7363e+00 +2.2438e+00 +3.1275e+00 -1.0878e-01 +1.4273e+00 -3.5744e-01 -3.0956e+00 +2.7482e+00 +2.4535e+00 -2.4951e+00 -3.2281e+00
56 0 +1.733505981e+06 +1.733505981e+06 +1.733451041e+06 +1.733451041e+06 -5.0000e+00 -1.5199e+00 -1.6987e+00 -1.8217e+00 +2.9776e+00 +2.2183e+00 +3.9359e+00 +3.1715e+00 +3.1632e+00 -4.7115e+00 +7.8759e-01 +5.0000e+00 +9.4960e-01 +1.4329e+00 -1.1629e-01 -1.3108e+00 +3.2636e-01 -9.7051e-02 -3.3219e+00 -5.0000e+00
58 0 +1.219619865e+06 +1.219619865e+06 +1.219564925e+06 +1.219564925e+06 -4.6847e+00 -5.0278e-01 -2.8484e+00 -1.8286e+00 +1.4516e-01 +1.9312e+00 +4.4209e+00 +4.8743e+00 +2.0647e+00 -5.0000e+00 +2.5435e+00 +5.0000e+00 +4.9333e-01 +2.0630e+00 -1.2556e+00 -2.9887e+00 +4.5809e+00 +3.2226e+00 -2.0413e+00 -1.6729e+00
122 0 +9.587635649e+05 +9.587635649e+05 +9.587086249e+05 +9.587086249e+05 -4.6848e+00 -5.7076e-01 -2.2216e+00 -1.8420e+00 +1.8875e+00 +1.9528e+00 +4.1947e+00 +4.8171e+00 +3.1104e+00 -4.7919e+00 +1.9734e+00 +5.0000e+00 +1.7815e-01 +2.2983e+00 -1.0690e+00 -3.0385e+00 +4.2053e+00 +3.4899e+00 -1.8938e+00 -2.9307e+00
157 0 +9.003197527e+05 +9.003197527e+05 +9.002648127e+05 +9.002648127e+05 -4.6646e+00 -5.5802e-01 -2.9434e+00 -1.7200e+00 +1.7134e+00 +2.0103e+00 +4.2602e+00 +4.7996e+00 +2.9290e+00 -4.7729e+00 +2.2857e+00 +5.0000e+00 +4.9012e-01 +2.2358e+00 -6.5944e-01 -3.0578e+00 +4.4421e+00 +3.2600e+00 -1.8820e+00 -1.7553e+00
197 0 +8.541133417e+05 +8.541133417e+05 +8.540584017e+05 +8.540584017e+05 -4.6937e+00 -6.4456e-01 -2.8017e+00 -1.8792e+00 +1.5712e+00 +2.0639e+00 +4.0576e+00 +4.8160e+00 +3.1811e+00 -4.7647e+00 +2.3136e+00 +5.0000e+00 +6.0163e-02 +2.1824e+00 -1.0663e+00 -2.9892e+00 +4.3349e+00 +3.4470e+00 -3.2107e+00 -2.2639e+00
