% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (6.870000000000e+00) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.281416491e+01 +1.281416491e+01 +1.968416491e+01 +1.968416491e+01
4 0 +8.613300124e+00 +8.613300124e+00 +1.548330012e+01 +1.548330012e+01
34 0 +6.970262732e+00 +6.970262732e+00 +1.384026273e+01 +1.384026273e+01
141 0 +5.582164925e+00 +5.582164925e+00 +1.245216493e+01 +1.245216493e+01
317 0 +5.486573512e+00 +5.486573512e+00 +1.235657351e+01 +1.235657351e+01
341 0 +4.568930096e+00 +4.568930096e+00 +1.143893010e+01 +1.143893010e+01
386 0 +3.766951702e+00 +3.766951702e+00 +1.063695170e+01 +1.063695170e+01
415 0 +3.317138966e+00 +3.317138966e+00 +1.018713897e+01 +1.018713897e+01
442 0 +3.299108920e+00 +3.299108920e+00 +1.016910892e+01 +1.016910892e+01
446 0 +2.911008229e+00 +2.911008229e+00 +9.781008229e+00 +9.781008229e+00
514 0 +2.833220455e+00 +2.833220455e+00 +9.703220455e+00 +9.703220455e+00
521 0 +2.802235776e+00 +2.802235776e+00 +9.672235776e+00 +9.672235776e+00
528 0 +2.670717372e+00 +2.670717372e+00 +9.540717372e+00 +9.540717372e+00
572 0 +2.621448272e+00 +2.621448272e+00 +9.491448272e+00 +9.491448272e+00
578 0 +2.506539303e+00 +2.506539303e+00 +9.376539303e+00 +9.376539303e+00
660 0 +2.420576044e+00 +2.420576044e+00 +9.290576044e+00 +9.290576044e+00
705 0 +2.388540818e+00 +2.388540818e+00 +9.258540818e+00 +9.258540818e+00
863 0 +2.338952057e+00 +2.338952057e+00 +9.208952057e+00 +9.208952057e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1.000000000000e-02) | measured fitness | best measured fitness | x1 | x2...
1 0 +7.032798496e+00 +7.032798496e+00 +7.042798496e+00 +7.042798496e+00
220 0 +6.723209622e+00 +6.723209622e+00 +6.733209622e+00 +6.733209622e+00
