% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-4.620900000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.226420764e+03 +1.226420764e+03 +7.643307640e+02 +7.643307640e+02
2 0 +1.226406943e+03 +1.226406943e+03 +7.643169433e+02 +7.643169433e+02
851 0 +1.201786914e+03 +1.201786914e+03 +7.396969136e+02 +7.396969136e+02
1000 0 +1.172805285e+03 +1.172805285e+03 +7.107152853e+02 +7.107152853e+02
1093 0 +1.142060249e+03 +1.142060249e+03 +6.799702492e+02 +6.799702492e+02
1148 0 +1.119653570e+03 +1.119653570e+03 +6.575635704e+02 +6.575635704e+02
1222 0 +1.092220003e+03 +1.092220003e+03 +6.301300033e+02 +6.301300033e+02
1795 0 +1.071409607e+03 +1.071409607e+03 +6.093196072e+02 +6.093196072e+02
2077 0 +1.046980717e+03 +1.046980717e+03 +5.848907175e+02 +5.848907175e+02
2187 0 +1.021539478e+03 +1.021539478e+03 +5.594494779e+02 +5.594494779e+02
2290 0 +9.971735916e+02 +9.971735916e+02 +5.350835916e+02 +5.350835916e+02
3537 0 +9.772072476e+02 +9.772072476e+02 +5.151172476e+02 +5.151172476e+02
5674 0 +9.548980015e+02 +9.548980015e+02 +4.928080015e+02 +4.928080015e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (7.766000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.490301739e+03 +1.490301739e+03 +1.567961739e+03 +1.567961739e+03
2 0 +1.490288896e+03 +1.490288896e+03 +1.567948896e+03 +1.567948896e+03
693 0 +1.478902937e+03 +1.478902937e+03 +1.556562937e+03 +1.556562937e+03
1050 0 +1.445222871e+03 +1.445222871e+03 +1.522882871e+03 +1.522882871e+03
1195 0 +1.409856351e+03 +1.409856351e+03 +1.487516351e+03 +1.487516351e+03
1896 0 +1.379858560e+03 +1.379858560e+03 +1.457518560e+03 +1.457518560e+03
2511 0 +1.348728031e+03 +1.348728031e+03 +1.426388031e+03 +1.426388031e+03
