% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1.000000000000e+03) | measured fitness | best measured fitness | x1 | x2...
1 0 +3.071729850e+02 +3.071729850e+02 +1.307172985e+03 +1.307172985e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +3.071165927e+02 +3.071165927e+02 +1.307116593e+03 +1.307116593e+03 +2.5000e-04 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
71 0 +3.015461403e+02 +3.015461403e+02 +1.301546140e+03 +1.301546140e+03 +4.9295e-03 +6.2958e-03 -2.9017e-03 -9.9535e-04 +2.3833e-03 -2.4913e-04 -3.7732e-03 -5.0123e-03 +4.7451e-03 -7.9392e-03
89 0 +2.949223590e+02 +2.949223590e+02 +1.294922359e+03 +1.294922359e+03 +1.0887e-02 +1.4502e-02 -6.6544e-03 -2.3773e-03 +4.8192e-03 +1.7799e-04 -8.4818e-03 -1.0349e-02 +9.7787e-03 -1.8215e-02
98 0 +2.881247188e+02 +2.881247188e+02 +1.288124719e+03 +1.288124719e+03 +1.7649e-02 +2.3162e-02 -1.0407e-02 -4.0478e-03 +7.9537e-03 -3.5749e-04 -1.3828e-02 -1.6647e-02 +1.6056e-02 -2.9228e-02
103 0 +2.787456432e+02 +2.787456432e+02 +1.278745643e+03 +1.278745643e+03 +2.8742e-02 +3.7615e-02 -1.8771e-02 -6.4644e-03 +1.2531e-02 +1.2017e-03 -2.2541e-02 -2.6713e-02 +2.5196e-02 -4.6886e-02
109 0 +2.731646210e+02 +2.731646210e+02 +1.273164621e+03 +1.273164621e+03 +3.7819e-02 +4.7101e-02 -2.2781e-02 -9.4840e-03 +1.6307e-02 -5.7872e-04 -2.9266e-02 -3.3142e-02 +3.2838e-02 -5.9374e-02
113 0 +2.682672236e+02 +2.682672236e+02 +1.268267224e+03 +1.268267224e+03 +4.6973e-02 +6.0509e-02 -2.8354e-02 -1.1466e-02 +2.0273e-02 +6.9533e-05 -3.6334e-02 -4.2213e-02 +4.0481e-02 -7.5877e-02
122 0 +2.621284338e+02 +2.621284338e+02 +1.262128434e+03 +1.262128434e+03 +7.9670e-02 +9.9939e-02 -4.7248e-02 -2.0669e-02 +3.4751e-02 -2.5243e-03 -6.1567e-02 -6.9271e-02 +6.8832e-02 -1.2592e-01
194 0 +2.568551462e+02 +2.568551462e+02 +1.256855146e+03 +1.256855146e+03 +8.9573e-02 +9.3410e-02 -3.7569e-02 -3.0911e-02 +3.6980e-02 -2.5292e-02 -6.5362e-02 -6.3670e-02 +7.2694e-02 -1.1532e-01
209 0 +2.497730477e+02 +2.497730477e+02 +1.249773048e+03 +1.249773048e+03 +1.0998e-01 +8.5437e-02 -2.3185e-02 -4.8998e-02 +4.2408e-02 -6.2571e-02 -7.4889e-02 -5.6256e-02 +8.4763e-02 -1.0590e-01
218 0 +2.434756680e+02 +2.434756680e+02 +1.243475668e+03 +1.243475668e+03 +1.4371e-01 +9.8660e-02 -1.7817e-02 -6.9849e-02 +5.3907e-02 -9.8014e-02 -9.5269e-02 -6.2145e-02 +1.0726e-01 -1.2192e-01
227 0 +2.397170299e+02 +2.397170299e+02 +1.239717030e+03 +1.239717030e+03 +1.8022e-01 +8.8701e-02 +3.8492e-03 -1.0109e-01 +6.3223e-02 -1.6042e-01 -1.1234e-01 -5.1526e-02 +1.2707e-01 -1.0692e-01
315 0 +2.343231431e+02 +2.343231431e+02 +1.234323143e+03 +1.234323143e+03 +1.8096e-01 +9.3809e-02 -1.2788e-02 -1.0343e-01 +5.6050e-02 -1.4425e-01 -1.0708e-01 -5.9005e-02 +1.0524e-01 -7.7298e-02
332 0 +2.273907399e+02 +2.273907399e+02 +1.227390740e+03 +1.227390740e+03 +2.0557e-01 +1.0799e-01 -3.8562e-02 -1.2008e-01 +5.2883e-02 -1.3606e-01 -1.1348e-01 -7.6961e-02 +8.7594e-02 -4.0766e-02
342 0 +2.230967785e+02 +2.230967785e+02 +1.223096778e+03 +1.223096778e+03 +2.0851e-01 +1.3476e-01 -7.5644e-02 -1.2109e-01 +4.3404e-02 -9.9232e-02 -1.0841e-01 -1.0076e-01 +5.4070e-02 -1.0729e-02
427 0 +2.186106030e+02 +2.186106030e+02 +1.218610603e+03 +1.218610603e+03 +2.2504e-01 +1.9878e-01 -1.0039e-01 -1.3661e-01 +4.1915e-02 -1.0860e-01 -1.1243e-01 -1.2993e-01 +2.8936e-02 -6.1687e-03
588 0 +2.137873606e+02 +2.137873606e+02 +1.213787361e+03 +1.213787361e+03 +1.7891e-01 +2.6287e-01 -6.5736e-02 -1.3145e-01 +3.9781e-02 -1.6974e-01 -8.8042e-02 -1.3155e-01 -3.8277e-03 -1.7348e-02
651 0 +2.084440424e+02 +2.084440424e+02 +1.208444042e+03 +1.208444042e+03 +1.6295e-01 +2.3049e-01 -2.3196e-02 -1.0991e-01 +1.0099e-01 -2.1585e-01 -1.0251e-01 -2.0844e-01 +5.6518e-02 -3.3565e-03
951 0 +2.041242281e+02 +2.041242281e+02 +1.204124228e+03 +1.204124228e+03 +2.3122e-01 +1.6942e-01 -5.8690e-02 -9.0420e-02 +1.1619e-01 -2.2519e-01 -8.1361e-02 -2.2089e-01 +5.2634e-02 -5.3307e-03
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (7.003000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +3.532304115e+02 +3.532304115e+02 +4.232604115e+02 +4.232604115e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +3.532248906e+02 +3.532248906e+02 +4.232548906e+02 +4.232548906e+02 +0.0000e+00 +2.5000e-04 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
86 0 +3.459558667e+02 +3.459558667e+02 +4.159858667e+02 +4.159858667e+02 -1.4780e-02 +1.1489e-02 +1.0505e-02 -1.8417e-02 +1.1971e-02 -8.9846e-04 +1.8421e-03 +6.0220e-03 +7.2200e-04 +4.9035e-03
99 0 +3.377273542e+02 +3.377273542e+02 +4.077573542e+02 +4.077573542e+02 -3.1918e-02 +2.4188e-02 +2.1966e-02 -3.9429e-02 +2.5730e-02 -1.6216e-03 +2.9861e-03 +1.3201e-02 +1.6376e-03 +1.0744e-02
109 0 +3.302298624e+02 +3.302298624e+02 +4.002598624e+02 +4.002598624e+02 -5.0541e-02 +3.8457e-02 +3.5856e-02 -6.3897e-02 +4.0848e-02 -3.0874e-03 +6.8965e-03 +2.0982e-02 +2.1889e-03 +1.6772e-02
227 0 +3.232968911e+02 +3.232968911e+02 +3.933268911e+02 +3.933268911e+02 -7.3717e-02 +8.3778e-02 +5.3264e-02 -6.2095e-02 +7.3790e-02 -1.0460e-02 -4.2038e-03 +2.2640e-02 +6.2320e-03 +2.3147e-02
430 0 +3.161968805e+02 +3.161968805e+02 +3.862268805e+02 +3.862268805e+02 -8.9425e-02 +1.8028e-01 +6.5676e-02 -3.4933e-02 +1.2492e-01 -4.1276e-02 +1.6983e-02 +2.0689e-02 -7.7222e-04 +3.2899e-02
486 0 +3.086570537e+02 +3.086570537e+02 +3.786870537e+02 +3.786870537e+02 -1.2692e-01 +2.4161e-01 +2.6564e-02 -1.0336e-01 +1.5313e-01 -8.9022e-02 +2.2523e-04 +8.8215e-02 -7.7695e-02 +1.1396e-01
957 0 +3.019805024e+02 +3.019805024e+02 +3.720105024e+02 +3.720105024e+02 -8.7151e-02 +2.3061e-01 +5.6226e-02 -8.6415e-02 +1.8154e-01 -1.0647e-01 -1.6604e-02 +6.2028e-02 -1.3122e-01 +1.1024e-01
1030 0 +2.950673857e+02 +2.950673857e+02 +3.650973857e+02 +3.650973857e+02 -9.1338e-02 +2.3386e-01 +2.3221e-02 -2.1271e-01 +2.2533e-01 -5.5316e-02 -3.6239e-02 +4.4297e-02 -2.3194e-01 +1.8266e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-4.822000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +6.524062290e+02 +6.524062290e+02 +6.041862290e+02 +6.041862290e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +6.523959258e+02 +6.523959258e+02 +6.041759258e+02 +6.041759258e+02 +0.0000e+00 +2.5000e-04 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
84 0 +6.444940915e+02 +6.444940915e+02 +5.962740915e+02 +5.962740915e+02 +1.2076e-03 +6.4895e-03 +1.3467e-02 +4.0606e-03 -2.3963e-02 -6.8906e-03 +1.0472e-03 -1.3643e-03 -8.4662e-03 +5.2627e-03
102 0 +6.291580364e+02 +6.291580364e+02 +5.809380364e+02 +5.809380364e+02 +4.4289e-03 +1.7687e-02 +3.5678e-02 +1.0146e-02 -6.6552e-02 -1.9132e-02 +3.6420e-03 -3.5298e-03 -2.2340e-02 +1.4743e-02
111 0 +6.133214361e+02 +6.133214361e+02 +5.651014361e+02 +5.651014361e+02 +6.8403e-03 +2.8018e-02 +5.8441e-02 +1.6490e-02 -1.0721e-01 -2.9944e-02 +5.5479e-03 -6.3364e-03 -3.7412e-02 +2.4001e-02
119 0 +5.975980466e+02 +5.975980466e+02 +5.493780466e+02 +5.493780466e+02 +1.1077e-02 +4.4131e-02 +9.3170e-02 +2.8249e-02 -1.6990e-01 -4.7381e-02 +8.1574e-03 -1.0693e-02 -5.9728e-02 +3.6913e-02
156 0 +5.858904164e+02 +5.858904164e+02 +5.376704164e+02 +5.376704164e+02 +2.5850e-02 +1.0430e-01 +2.1855e-01 +6.2228e-02 -3.9617e-01 -1.1062e-01 +2.0148e-02 -2.5186e-02 -1.4259e-01 +8.7502e-02
160 0 +5.717550024e+02 +5.717550024e+02 +5.235350024e+02 +5.235350024e+02 +3.1273e-02 +1.2564e-01 +2.6377e-01 +7.6114e-02 -4.7860e-01 -1.3351e-01 +2.3724e-02 -3.0644e-02 -1.7173e-01 +1.0570e-01
277 0 +5.620076696e+02 +5.620076696e+02 +5.137876696e+02 +5.137876696e+02 +4.0790e-02 +1.5994e-01 +3.2993e-01 +8.2973e-02 -6.0515e-01 -1.6520e-01 +3.4643e-02 -3.6508e-02 -2.1497e-01 +1.3505e-01
410 0 +5.493396239e+02 +5.493396239e+02 +5.011196239e+02 +5.011196239e+02 +6.2091e-02 +1.9369e-01 +3.4698e-01 -2.3931e-04 -7.1461e-01 -1.7209e-01 +7.7447e-02 -1.9885e-02 -2.1648e-01 +1.6658e-01
687 0 +5.369126512e+02 +5.369126512e+02 +4.886926512e+02 +4.886926512e+02 +4.4702e-03 +2.1127e-01 +3.1153e-01 +2.1114e-02 -7.2961e-01 -2.0358e-01 +1.0780e-01 -9.4700e-03 -1.4923e-01 +1.0999e-01
1479 0 +5.244439098e+02 +5.244439098e+02 +4.762239098e+02 +4.762239098e+02 +5.1234e-04 +2.1058e-01 +3.2629e-01 +6.8014e-02 -8.3744e-01 -2.0131e-01 +1.2276e-01 -8.6274e-02 -7.3948e-02 +1.9571e-02
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (2.547000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +3.185738813e+02 +3.185738813e+02 +3.440438813e+02 +3.440438813e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +3.185455324e+02 +3.185455324e+02 +3.440155324e+02 +3.440155324e+02 +2.5000e-04 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
63 0 +3.161966244e+02 +3.161966244e+02 +3.416666244e+02 +3.416666244e+02 -5.8303e-05 -7.2810e-03 +1.1273e-03 +3.2619e-03 +2.9384e-04 -1.8734e-03 +1.3944e-03 +2.5776e-03 +1.3681e-03 -6.2462e-04
88 0 +3.082357986e+02 +3.082357986e+02 +3.337057986e+02 +3.337057986e+02 -1.9571e-03 -3.2355e-02 +4.8228e-03 +1.3700e-02 +2.1059e-03 -8.1414e-03 +5.7421e-03 +1.2190e-02 +6.2149e-03 -2.3385e-03
