% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-1.000000000000e+03) | measured fitness | best measured fitness | x1 | x2...
1 0 +8.287602554e+01 +8.287602554e+01 -9.171239745e+02 -9.171239745e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 0 +8.287599039e+01 +8.287599039e+01 -9.171240096e+02 -9.171240096e+02 +0.0000e+00 +0.0000e+00 +2.5000e-04 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
445 0 +8.110908322e+01 +8.110908322e+01 -9.188909168e+02 -9.188909168e+02 -6.9550e-01 -7.9760e-02 +2.5610e-01 -2.4893e-01 +1.3659e-01 -2.2021e-01 +5.7209e-02 -3.2001e-01 +4.1801e-01 -3.4921e-01 +4.2212e-01 +4.7022e-01 +2.4024e-01 +1.4341e-01 +3.4590e-02 -1.5419e-01 +2.9413e-01 -8.7299e-03 +3.0894e-02 -1.1421e-01
489 0 +7.904684385e+01 +7.904684385e+01 -9.209531562e+02 -9.209531562e+02 -1.4522e+00 -1.6695e-01 +5.3684e-01 -5.2011e-01 +2.8545e-01 -4.6078e-01 +1.1867e-01 -6.6851e-01 +8.7339e-01 -7.3117e-01 +8.8329e-01 +9.8188e-01 +5.0310e-01 +3.0033e-01 +7.1882e-02 -3.2244e-01 +6.1575e-01 -1.8195e-02 +6.3257e-02 -2.3835e-01
516 0 +7.704001372e+01 +7.704001372e+01 -9.229599863e+02 -9.229599863e+02 -2.2905e+00 -2.6282e-01 +8.4613e-01 -8.1953e-01 +4.5035e-01 -7.2521e-01 +1.8744e-01 -1.0574e+00 +1.3783e+00 -1.1531e+00 +1.3906e+00 +1.5476e+00 +7.9379e-01 +4.7437e-01 +1.1373e-01 -5.0782e-01 +9.7177e-01 -2.8285e-02 +9.9123e-02 -3.7561e-01
534 0 +7.580454145e+01 +7.580454145e+01 -9.241954586e+02 -9.241954586e+02 -3.0623e+00 -3.5130e-01 +1.1311e+00 -1.0961e+00 +6.0264e-01 -9.7092e-01 +2.5092e-01 -1.4106e+00 +1.8439e+00 -1.5387e+00 +1.8586e+00 +2.0703e+00 +1.0601e+00 +6.3318e-01 +1.5068e-01 -6.7902e-01 +1.2992e+00 -3.7399e-02 +1.3325e-01 -5.0157e-01
1570 0 +7.401116115e+01 +7.401116115e+01 -9.259888389e+02 -9.259888389e+02 -2.9968e+00 +4.0848e-02 +1.5332e+00 -1.5098e+00 +6.3402e-01 -9.2240e-01 +3.7103e-01 -1.9627e+00 +1.9424e+00 -2.2365e+00 +2.8431e+00 +1.4764e+00 +1.2296e+00 +3.2619e-01 +5.1799e-01 -6.4554e-01 +1.4603e+00 +2.2759e-01 +8.7648e-02 -6.8363e-01
1673 0 +7.235122088e+01 +7.235122088e+01 -9.276487791e+02 -9.276487791e+02 -2.3271e+00 +5.4051e-01 +2.1001e+00 -2.0814e+00 +6.4164e-01 -2.8443e-01 +3.6514e-01 -2.6066e+00 +1.6159e+00 -1.9429e+00 +3.7421e+00 +7.0724e-01 +8.8277e-01 -4.1931e-01 +7.5096e-01 -3.7097e-01 +1.4946e+00 +6.8683e-01 -6.9251e-02 -6.9163e-01
1739 0 +7.076622264e+01 +7.076622264e+01 -9.292337774e+02 -9.292337774e+02 -3.2886e+00 +2.3807e-01 +2.7389e+00 -2.6851e+00 +9.3719e-01 -4.0868e-02 +2.5522e-01 -3.2093e+00 +2.0204e+00 -9.7788e-01 +4.0799e+00 +2.0409e+00 +6.5752e-01 -4.8260e-01 +4.1031e-01 -4.3992e-01 +1.9691e+00 +7.7526e-01 -1.1787e-01 -6.1665e-01
3022 0 +6.906876947e+01 +6.906876947e+01 -9.309312305e+02 -9.309312305e+02 -3.5010e+00 -8.4629e-02 +3.1985e+00 -3.2105e+00 +9.7978e-01 -4.8597e-01 +4.3622e-01 -2.9245e+00 +2.3333e+00 -7.2759e-01 +4.6544e+00 +1.2119e+00 +3.5699e-01 -5.8749e-01 +4.6227e-01 -2.8300e-01 +2.0550e+00 +1.3157e+00 +2.3620e-01 -1.4960e-01
