% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (7.135000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +7.357246449e+01 +7.357246449e+01 +1.449224645e+02 +1.449224645e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +5.880484215e+01 +5.880484215e+01 +1.301548422e+02 +1.301548422e+02 -2.3906e+00 -3.2300e+00 -3.7561e+00 -2.0176e+00 +4.3194e+00 -2.8283e+00 +3.4665e+00 +1.6000e-01 -4.0108e+00 +4.2084e+00 +4.4355e+00 +4.9958e+00 +3.1679e-01 +3.6757e+00 +4.2900e+00 +2.7436e+00 +4.8227e+00 -1.4519e-01 -1.1822e+00 -3.1763e+00
10 0 +4.813867852e+01 +4.813867852e+01 +1.194886785e+02 +1.194886785e+02 -2.8660e-01 -9.9636e-01 +3.8386e+00 -1.3239e-01 +2.9955e+00 -8.2948e-01 +2.9114e+00 -3.9537e+00 +2.9595e+00 +5.8840e-01 -4.1632e+00 +3.0125e+00 +3.2470e+00 -3.2629e+00 +6.8036e-01 -4.2000e+00 -2.2206e+00 +1.2084e+00 -1.5790e+00 -2.8621e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-3.552200000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +6.508868155e+01 +6.508868155e+01 -2.901313185e+02 -2.901313185e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +5.922834190e+01 +5.922834190e+01 -2.959916581e+02 -2.959916581e+02 -3.3843e+00 -8.1722e-02 -4.3158e+00 -3.0050e-01 -4.9165e+00 +4.3388e+00 +4.3506e+00 -2.0933e+00 +3.7979e+00 -7.4516e-01 -7.4253e-01 +3.8348e+00 -4.8546e-01 +1.6907e-01 -4.7211e+00 -2.3091e+00 +1.2396e+00 -3.0394e+00 +3.2352e+00 -4.0666e+00
4 0 +4.259188769e+01 +4.259188769e+01 -3.126281123e+02 -3.126281123e+02 +9.1967e-01 -4.6538e+00 -2.4014e+00 -1.6439e+00 +4.7488e+00 -3.6145e+00 +4.1350e+00 -3.0134e+00 +1.4824e+00 +4.8123e+00 -3.3502e+00 -3.6634e-01 -3.4232e+00 +3.3324e+00 +3.5612e+00 +7.6855e-01 +2.0958e+00 +2.4569e+00 +1.4994e+00 +2.8494e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (9.917000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +6.985921835e+01 +6.985921835e+01 +1.690292183e+02 +1.690292183e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
6 0 +4.980903293e+01 +4.980903293e+01 +1.489790329e+02 +1.489790329e+02 +3.2627e+00 +4.1323e+00 -2.8982e+00 +2.0721e+00 +3.9196e+00 -3.7268e+00 +1.9905e+00 +1.5878e+00 -4.4206e+00 -1.3250e+00 -7.8863e-01 +3.2829e+00 +1.5906e+00 -9.6762e-01 -2.5107e-01 +1.2996e+00 +3.1646e+00 -4.0007e+00 +4.4362e+00 -3.0416e-01
