% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (7.135000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +6.740687613e+01 +6.740687613e+01 +1.387568761e+02 +1.387568761e+02
12 0 +5.898941849e+01 +5.898941849e+01 +1.303394185e+02 +1.303394185e+02
19 0 +4.722777291e+01 +4.722777291e+01 +1.185777729e+02 +1.185777729e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-3.552200000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +9.594726272e+01 +9.594726272e+01 -2.592727373e+02 -2.592727373e+02
2 0 +7.374374392e+01 +7.374374392e+01 -2.814762561e+02 -2.814762561e+02
6 0 +5.138620572e+01 +5.138620572e+01 -3.038337943e+02 -3.038337943e+02
26 0 +4.499803004e+01 +4.499803004e+01 -3.102219700e+02 -3.102219700e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (9.917000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.139354996e+02 +1.139354996e+02 +2.131054996e+02 +2.131054996e+02
2 0 +9.494736352e+01 +9.494736352e+01 +1.941173635e+02 +1.941173635e+02
3 0 +4.216578451e+01 +4.216578451e+01 +1.413357845e+02 +1.413357845e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-5.179100000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +4.652870512e+01 +4.652870512e+01 -4.713812949e+02 -4.713812949e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-5.721000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +7.463475363e+01 +7.463475363e+01 +1.742475363e+01 +1.742475363e+01
3 0 +5.731203255e+01 +5.731203255e+01 +1.020325526e-01 +1.020325526e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (6.626000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +5.335609066e+01 +5.335609066e+01 +1.196160907e+02 +1.196160907e+02
16 0 +5.179115375e+01 +5.179115375e+01 +1.180511537e+02 +1.180511537e+02
81 0 +5.117917259e+01 +5.117917259e+01 +1.174391726e+02 +1.174391726e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-1.386200000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +7.295355409e+01 +7.295355409e+01 -6.566644591e+01 -6.566644591e+01
2 0 +6.851135580e+01 +6.851135580e+01 -7.010864420e+01 -7.010864420e+01
5 0 +5.890085325e+01 +5.890085325e+01 -7.971914675e+01 -7.971914675e+01
10 0 +5.763143403e+01 +5.763143403e+01 -8.098856597e+01 -8.098856597e+01
13 0 +5.274421471e+01 +5.274421471e+01 -8.587578529e+01 -8.587578529e+01
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (7.313900000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +8.714665824e+01 +8.714665824e+01 +8.185366582e+02 +8.185366582e+02
3 0 +7.467346879e+01 +7.467346879e+01 +8.060634688e+02 +8.060634688e+02
6 0 +6.446178949e+01 +6.446178949e+01 +7.958517895e+02 +7.958517895e+02
11 0 +5.370826168e+01 +5.370826168e+01 +7.850982617e+02 +7.850982617e+02
32 0 +5.308649003e+01 +5.308649003e+01 +7.844764900e+02 +7.844764900e+02
46 0 +4.929617437e+01 +4.929617437e+01 +7.806861744e+02 +7.806861744e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (7.526000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +7.114270065e+01 +7.114270065e+01 +1.464027007e+02 +1.464027007e+02
13 0 +5.310966972e+01 +5.310966972e+01 +1.283696697e+02 +1.283696697e+02
16 0 +3.885358954e+01 +3.885358954e+01 +1.141135895e+02 +1.141135895e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-4.913000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +6.376762582e+01 +6.376762582e+01 +1.463762582e+01 +1.463762582e+01
5 0 +6.201889399e+01 +6.201889399e+01 +1.288889399e+01 +1.288889399e+01
29 0 +5.721626297e+01 +5.721626297e+01 +8.086262971e+00 +8.086262971e+00
32 0 +5.311134339e+01 +5.311134339e+01 +3.981343392e+00 +3.981343392e+00
52 0 +5.083172115e+01 +5.083172115e+01 +1.701721148e+00 +1.701721148e+00
55 0 +4.754199813e+01 +4.754199813e+01 -1.588001874e+00 -1.588001874e+00
64 0 +4.537502343e+01 +4.537502343e+01 -3.754976572e+00 -3.754976572e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-1.418900000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +9.982945346e+01 +9.982945346e+01 -4.206054654e+01 -4.206054654e+01
2 0 +9.070522808e+01 +9.070522808e+01 -5.118477192e+01 -5.118477192e+01
4 0 +5.522298754e+01 +5.522298754e+01 -8.666701246e+01 -8.666701246e+01
31 0 +5.142924675e+01 +5.142924675e+01 -9.046075325e+01 -9.046075325e+01
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1.095700000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +6.822770832e+01 +6.822770832e+01 +1.777977083e+02 +1.777977083e+02
2 0 +5.848913065e+01 +5.848913065e+01 +1.680591306e+02 +1.680591306e+02
41 0 +5.615855433e+01 +5.615855433e+01 +1.657285543e+02 +1.657285543e+02
44 0 +5.347186259e+01 +5.347186259e+01 +1.630418626e+02 +1.630418626e+02
72 0 +5.089897938e+01 +5.089897938e+01 +1.604689794e+02 +1.604689794e+02
81 0 +4.758481749e+01 +4.758481749e+01 +1.571548175e+02 +1.571548175e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (7.836000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +6.817120653e+01 +6.817120653e+01 +1.465312065e+02 +1.465312065e+02
6 0 +6.777286477e+01 +6.777286477e+01 +1.461328648e+02 +1.461328648e+02
7 0 +6.343548765e+01 +6.343548765e+01 +1.417954876e+02 +1.417954876e+02
13 0 +5.275223381e+01 +5.275223381e+01 +1.311122338e+02 +1.311122338e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (1.140900000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +8.387586869e+01 +8.387586869e+01 +1.979658687e+02 +1.979658687e+02
