% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-4.620900000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +3.222277724e+02 +3.222277724e+02 -1.398622276e+02 -1.398622276e+02 +1.2217e+00 +3.8111e+00 +2.0969e+00 -7.9926e-01 -2.9510e+00
2 0 +1.870824370e+02 +1.870824370e+02 -2.750075630e+02 -2.750075630e+02 -3.3445e+00 -8.2209e-01 +4.4292e+00 -3.2397e+00 +3.7919e+00
7 0 +9.099460138e+01 +9.099460138e+01 -3.710953986e+02 -3.710953986e+02 -2.4656e+00 +1.3273e+00 +2.1346e+00 +2.4270e+00 +1.3716e-01
52 0 +6.308985651e+01 +6.308985651e+01 -3.990001435e+02 -3.990001435e+02 -2.1757e+00 +2.2598e+00 +2.8648e+00 +1.5573e-01 +4.9771e-01
100 0 +6.155105919e+01 +6.155105919e+01 -4.005389408e+02 -4.005389408e+02 -3.2578e+00 +1.3244e+00 +2.2054e+00 +1.1566e-01 +1.0601e+00
104 0 +5.002064499e+01 +5.002064499e+01 -4.120693550e+02 -4.120693550e+02 -2.7807e+00 +1.5370e+00 +2.1640e+00 +1.1995e-01 +1.3512e+00
129 0 +4.327407394e+01 +4.327407394e+01 -4.188159261e+02 -4.188159261e+02 -3.3298e+00 +1.4942e+00 +2.2192e+00 +1.7405e+00 +1.5211e+00
131 0 +3.151724952e+01 +3.151724952e+01 -4.305727505e+02 -4.305727505e+02 -3.3541e+00 +1.3251e+00 +2.7213e+00 +8.7070e-01 +2.2881e+00
160 0 +1.284715096e+01 +1.284715096e+01 -4.492428490e+02 -4.492428490e+02 -3.3007e+00 +1.4624e+00 +2.8486e+00 +7.6975e-01 +2.0050e+00
219 0 +1.156753851e+01 +1.156753851e+01 -4.505224615e+02 -4.505224615e+02 -3.3120e+00 +1.4736e+00 +2.8519e+00 +7.1699e-01 +2.0101e+00
