ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
-213902.25197425243	57.833333333333336	8.0	60.333333333333336	38.7	-220583.73120478317	0	0	76	8	81	51	36	8	36	24	0	0	2.9680707454681396	30	2.9680707454681396	29	3.3333333333333286	
-220583.73120478317	41.6	8.0	45.31818181818182	29.318181818181817	-220583.73120478317	1	9	76	8.0	81.0	51.0	31	8.0	36.0	24.0	0	0	1.9971740245819092	60	4.965244770050049	39	35.0	
-220583.73120478322	41.2	8.0	43.9	28.5	-220583.73120478317	2	9	76	8	81	51	26	8	36	24	0	0	2.346644163131714	90	7.311888933181763	52	42.22222222222223	
-220583.73120478322	38.7	8.0	42.17857142857143	27.535714285714285	-220583.73120478317	3	12	76	8.0	81.0	51.0	20	8.0	36.0	24.0	0	0	2.3775429725646973	120	9.68943190574646	61	49.16666666666667	
-220583.73120478317	37.96666666666667	8.0	39.72	26.16	-220583.73120478317	4	18	76	8.0	81.0	51.0	19	8.0	36.0	24.0	0	0	2.0145480632781982	150	11.703979969024658	65	56.666666666666664	
-220604.47826778248	38.1	8.0	38.44	25.44	-220670.1773006135	5	24	76	8.0	81.0	51.0	13	8.0	36.0	24.0	0	0	1.888381004333496	180	13.592360973358154	65	63.88888888888889	
-220670.17730061346	41.7	8.0	40.310344827586206	26.482758620689655	-220670.1773006135	6	26	50	8.0	65.0	42.0	22	8.0	36.0	24.0	0	0	2.3740060329437256	210	15.96636700630188	70	66.66666666666667	
-220670.17730061346	42.766666666666666	8.0	41.86666666666667	27.3	-220670.1773006135	7	27	50	8	52	33	28	8	36	24	0	0	2.5356810092926025	240	18.502048015594482	75	68.75	
-220670.17730061346	42.36666666666667	8.0	42.833333333333336	27.9	-220670.1773006135	8	28	50	8	65	42	24	8	36	24	0	0	2.6122689247131348	270	21.114316940307617	78	71.11111111111111	
-220670.17730061346	42.03333333333333	8.0	46.666666666666664	30.0	-220670.1773006135	9	29	50	8	52	33	32	8	36	24	0	0	2.3211870193481445	300	23.43550395965576	83	72.33333333333333	
-220670.17730061346	41.03333333333333	8.0	44.172413793103445	28.655172413793103	-220670.1773006135	10	31	50	8.0	65.0	42.0	31	8.0	36.0	24.0	0	0	2.2766590118408203	330	25.712162971496582	86	73.93939393939394	
-220670.17730061346	39.766666666666666	8.0	44.357142857142854	28.821428571428573	-220670.1773006135	11	34	50	8.0	65.0	42.0	27	8.0	36.0	24.0	0	0	2.388978958129883	360	28.101141929626465	88	75.55555555555556	
-220670.17730061346	40.2	8.0	44.92857142857143	29.142857142857142	-220670.1773006135	12	37	50	8.0	65.0	42.0	27	8.0	36.0	24.0	0	0	2.283306121826172	390	30.384448051452637	91	76.66666666666667	
-220670.1773006135	39.3	8.0	45.11538461538461	29.192307692307693	-220670.1773006135	13	42	50	8.0	65.0	42.0	16	8.0	36.0	24.0	0	0	2.0296239852905273	420	32.414072036743164	93	77.85714285714286	
-220670.17730061346	42.266666666666666	8.0	45.724137931034484	29.586206896551722	-220670.1773006135	14	44	50	8.0	65.0	42.0	25	8.0	36.0	24.0	0	0	2.3939788341522217	450	34.808050870895386	96	78.66666666666666	
-220670.17730061346	38.56666666666667	8.0	39.32142857142857	25.928571428571427	-220670.1773006135	15	47	49	8.0	65.0	42.0	15	8.0	36.0	24.0	0	0	2.2516000270843506	480	37.059650897979736	98	79.58333333333333	
-220670.17730061346	39.8	8.0	39.63333333333333	26.1	-220670.1773006135	16	48	49	8	65	42	25	8	36	24	0	0	2.288892984390259	510	39.348543882369995	98	80.7843137254902	
-220670.1773006135	38.666666666666664	8.0	38.25925925925926	25.333333333333332	-220670.1773006135	17	52	49	8.0	65.0	42.0	24	8.0	36.0	24.0	0	0	1.8896682262420654	540	41.23821210861206	99	81.66666666666667	
-220670.17730061346	40.5	8.0	37.06666666666667	24.6	-220670.1773006135	18	53	49	8	52	33	28	8	36	24	0	0	2.0533907413482666	570	43.29160284996033	100	82.45614035087719	
-220670.17730061346	42.13333333333333	8.0	37.607142857142854	24.964285714285715	-220670.1773006135	19	56	49	8.0	65.0	42.0	28	8.0	36.0	24.0	0	0	2.067246198654175	600	45.3588490486145	101	83.16666666666667	
-220670.1773006135	42.2	8.0	38.74074074074074	25.666666666666668	-220670.1773006135	20	60	50	8.0	65.0	42.0	27	8.0	36.0	24.0	0	0	2.120382785797119	630	47.47923183441162	102	83.80952380952381	
-220670.17730061346	40.53333333333333	8.0	36.57142857142857	24.321428571428573	-220670.1773006135	21	63	50	8.0	52.0	33.0	26	8.0	36.0	24.0	0	0	1.9653980731964111	660	49.44462990760803	103	84.39393939393939	
-220670.17730061346	39.86666666666667	8.0	36.0	24.0	-220670.1773006135	22	64	50	8	36	24	24	8	36	24	0	0	2.2516322135925293	690	51.69626212120056	103	85.07246376811594	
-220670.17730061346	41.46666666666667	8.0	36.0	24.0	-220670.1773006135	23	65	49	8	36	24	35	8	36	24	0	0	2.1550867557525635	720	53.851348876953125	103	85.69444444444444	
-220670.17730061346	42.333333333333336	8.0	36.53333333333333	24.3	-220670.1773006135	24	65	50	8	52	33	30	8	36	24	0	0	2.0872859954833984	750	55.93863487243652	103	86.26666666666667	
-220670.17730061346	42.7	8.0	38.6551724137931	25.551724137931036	-220670.1773006135	25	67	50	8.0	65.0	42.0	32	8.0	36.0	24.0	0	0	2.1273012161254883	780	58.06593608856201	105	86.53846153846153	
-220670.17730061346	43.733333333333334	8.0	36.96666666666667	24.6	-220670.1773006135	26	67	50	8	65	42	29	8	36	24	0	0	2.12066388130188	810	60.18659996986389	105	87.03703703703704	
-220670.17730061346	43.2	8.0	37.55172413793103	24.93103448275862	-220670.1773006135	27	69	50	8.0	65.0	42.0	30	8.0	36.0	24.0	0	0	1.9350481033325195	840	62.12164807319641	106	87.38095238095238	
-220670.17730061346	42.1	8.0	36.0	24.0	-220670.1773006135	28	69	50	8	36	24	29	8	36	24	0	0	2.189051866531372	870	64.31069993972778	106	87.816091954023	
-220670.17730061346	41.8	8.0	36.53333333333333	24.3	-220670.1773006135	29	70	50	8	52	33	27	8	36	24	0	0	2.0574960708618164	900	66.3681960105896	106	88.22222222222223	
-220670.17730061346	43.03333333333333	8.0	37.06666666666667	24.6	-220670.1773006135	30	70	50	8	52	33	27	8	36	24	0	0	2.13622784614563	930	68.50442385673523	106	88.6021505376344	
