% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (7.948000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +2.706578504e+02 +2.706578504e+02 +3.501378504e+02 +3.501378504e+02 -2.7780e+00 +1.1492e+00 -2.3728e+00 -1.5222e+00 -4.9858e+00 -2.8046e+00 -2.4702e+00 +2.1525e+00 +8.3066e-01 -1.4496e+00 +4.0438e+00 +9.0251e-01 -2.9689e+00 -3.8993e+00 +8.6647e-01 -3.9506e+00 +1.4489e+00 -2.0353e+00 -1.2895e+00 -4.8552e+00
3 0 +2.142938876e+02 +2.142938876e+02 +2.937738876e+02 +2.937738876e+02 +9.9463e-01 +1.4023e+00 +8.8621e-01 +3.6376e-01 -2.9384e+00 +1.5694e+00 -9.4818e-02 +4.3617e+00 -2.5331e+00 -1.5444e+00 -1.7556e+00 -2.0808e+00 -5.7213e-01 -2.1086e+00 +2.3875e+00 -9.0754e-02 +3.0688e+00 +4.8252e+00 -4.7581e+00 +3.2618e+00
7 0 +2.015602889e+02 +2.015602889e+02 +2.810402889e+02 +2.810402889e+02 -4.5984e-01 +2.9688e+00 -1.6853e+00 +4.6466e+00 -3.0587e+00 -4.7303e+00 -8.5203e-02 +4.9496e+00 -1.0432e+00 -2.0757e+00 -2.7430e+00 -4.2196e+00 +3.2289e+00 -1.6131e+00 +2.4603e+00 -3.3103e+00 +8.8924e-01 -2.3394e-01 -2.3579e+00 +1.7216e+00
9 0 +1.806656181e+02 +1.806656181e+02 +2.601456181e+02 +2.601456181e+02 +9.5734e-01 +1.0111e+00 -2.8358e+00 +4.6903e+00 +4.5872e+00 -5.2149e-01 +3.3924e-01 -4.0007e+00 -2.6564e+00 -3.9642e+00 -1.1303e+00 +1.6479e+00 -2.4902e+00 -1.9868e-01 +6.5466e-01 -3.5772e+00 -1.9740e+00 -1.1203e+00 -3.6228e-01 +2.0350e+00
16 0 +1.746474175e+02 +1.746474175e+02 +2.541274175e+02 +2.541274175e+02 +1.9597e+00 +4.1866e+00 +3.3534e+00 +9.2503e-01 -1.4488e+00 -2.8643e+00 -4.7718e+00 -2.2689e+00 -2.1629e+00 -2.0033e+00 +1.7284e+00 +1.2378e+00 -2.8615e+00 -5.3097e-01 -1.1812e+00 +1.1657e+00 -2.0395e+00 -1.9632e+00 +8.0545e-01 +2.0810e+00
21 0 +1.121581053e+02 +1.121581053e+02 +1.916381053e+02 +1.916381053e+02 +1.6735e+00 -2.4517e+00 -1.0832e-01 +2.1915e-01 -3.2568e+00 -1.5691e+00 -4.2547e+00 +2.0175e+00 +2.0273e+00 -2.7069e+00 -2.4140e+00 -9.4503e-01 +3.8151e+00 +2.5932e+00 -4.9044e-01 +3.3046e+00 -4.7016e-01 -9.2711e-01 +1.2783e+00 -2.3143e+00
37 0 +7.266379869e+01 +7.266379869e+01 +1.521437987e+02 +1.521437987e+02 +3.6180e+00 -2.3814e+00 -2.8790e+00 +1.4363e+00 -2.1848e+00 -6.1702e-01 +1.1591e+00 -3.1290e+00 -3.4395e+00 -5.4471e-01 -4.8646e+00 -3.6939e-01 +1.7759e+00 -4.2360e-01 +2.8138e+00 +3.6319e+00 -1.6456e+00 +6.3182e-02 +3.5222e+00 +3.3013e+00
58 0 +6.298681640e+01 +6.298681640e+01 +1.424668164e+02 +1.424668164e+02 +1.6031e-01 -3.2439e-01 -3.7347e+00 +2.5842e+00 -2.3441e+00 +4.3084e-01 +1.2791e+00 -2.9149e+00 -3.6014e+00 -1.0152e+00 -5.0000e+00 -1.7614e-01 +1.6337e+00 +5.2568e-01 +1.8510e+00 +1.5763e+00 -4.3827e-02 -3.6817e-02 +4.8059e+00 +2.1327e+00
69 0 +6.070212135e+01 +6.070212135e+01 +1.401821213e+02 +1.401821213e+02 +1.1027e+00 -2.8427e+00 -3.1262e+00 +9.4009e-01 -3.7225e+00 +7.0067e-02 +7.5476e-01 -3.0898e+00 -4.0775e+00 -2.2811e+00 -5.0000e+00 -2.4788e-01 +2.4572e+00 +2.8877e-01 +5.0000e+00 +2.2239e+00 -1.8188e+00 -2.1839e-01 +4.3862e+00 +1.0758e+00
105 0 +5.504495152e+01 +5.504495152e+01 +1.345249515e+02 +1.345249515e+02 -1.4070e+00 -2.5123e+00 -2.8663e+00 +8.0318e-01 -4.3866e+00 +4.3943e-02 +1.0404e+00 -2.0558e+00 -3.9175e+00 -2.8519e+00 -4.3132e+00 -1.9774e-01 +3.0036e+00 -4.1158e-02 +3.7051e+00 +2.0822e+00 -1.7694e+00 -6.7801e-01 +4.7827e+00 +2.6324e+00
122 0 +5.490729441e+01 +5.490729441e+01 +1.343872944e+02 +1.343872944e+02 +6.3940e-01 -3.2152e+00 -3.0768e+00 +7.4999e-01 -2.6270e+00 +2.3296e-01 +1.1928e+00 -3.2482e+00 -3.2533e+00 -2.8993e+00 -5.0000e+00 +2.2362e-01 +3.1677e+00 +4.6588e-01 +5.0000e+00 +2.3064e+00 -7.6504e-01 -2.0737e-01 +3.7862e+00 +8.8354e-01
146 0 +5.181812743e+01 +5.181812743e+01 +1.312981274e+02 +1.312981274e+02 +1.1819e+00 -2.2781e+00 -3.1337e+00 +1.0229e+00 -4.1742e+00 +7.5740e-01 +5.9163e-01 -2.1330e+00 -4.2318e+00 -2.7702e+00 -5.0000e+00 +1.2785e+00 +1.9429e+00 -1.5040e-01 +4.1512e+00 +3.2425e+00 -1.7608e+00 -2.1373e-01 +5.0000e+00 -4.3828e-02
155 0 +4.944782907e+01 +4.944782907e+01 +1.289278291e+02 +1.289278291e+02 +1.1730e+00 -2.1674e+00 -3.0976e+00 +1.0061e+00 -4.1325e+00 +9.7182e-01 +6.1396e-01 -1.4407e+00 -4.3377e+00 -2.8111e+00 -4.8166e+00 -8.5104e-02 +2.0274e+00 -1.3988e-01 +4.0625e+00 +3.0369e+00 -1.7570e+00 -2.1405e-01 +4.7077e+00 +1.4709e+00
160 0 +4.812418949e+01 +4.812418949e+01 +1.276041895e+02 +1.276041895e+02 +1.2001e+00 -2.2890e+00 -3.1154e+00 +9.9188e-01 -3.4955e+00 +5.8062e-01 +6.2252e-01 -1.8265e+00 -4.1513e+00 -2.9051e+00 -5.0000e+00 +1.9083e+00 +2.1152e+00 -8.3201e-01 +4.0817e+00 +3.1730e+00 -1.8427e+00 -2.1091e-01 +4.9279e+00 +1.5634e-01
