ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
1.0	23.833333333333332	7.0	23.166666666666668	16.0	1	0	0	34	7	34	23	18	7	17	12	0	0	0.062744140625	30	0.062744140625	30	0.0	
1.0	23.7	7.0	23.074074074074073	15.925925925925926	1	1	4	37	7.0	34.0	23.0	10	7.0	17.0	12.0	0	0	0.26909375190734863	60	0.33183789253234863	49	18.33333333333333	
1.0	26.6	7.0	23.433333333333334	16.166666666666668	1	2	5	37	7	34	23	12	7	17	12	0	0	0.12653207778930664	90	0.4583699703216553	60	33.33333333333334	
1.0	24.333333333333332	7.0	23.875	16.458333333333332	1	3	12	43	7.0	34.0	23.0	13	7.0	17.0	12.0	0	0	0.13799309730529785	120	0.5963630676269531	72	40.0	
1.0	27.4	7.0	24.48148148148148	16.85185185185185	1	4	16	44	7.0	34.0	23.0	4	7.0	17.0	12.0	0	0	0.15113115310668945	150	0.7474942207336426	86	42.666666666666664	
1.0	30.1	7.0	21.5	14.928571428571429	1	5	19	46	7.0	34.0	23.0	11	7.0	17.0	12.0	0	0	0.18818259239196777	180	0.9356768131256104	98	45.55555555555556	
1.0	32.3	7.0	21.571428571428573	14.964285714285714	1	6	22	50	7.0	34.0	23.0	8	7.0	17.0	12.0	0	0	0.12806034088134766	210	1.063737154006958	107	49.04761904761905	
1.0	31.5	7.0	20.2	14.066666666666666	1	7	23	50	7	34	23	12	7	17	12	0	0	0.1865248680114746	240	1.2502620220184326	114	52.5	
1.0	33.96666666666667	7.0	21.482758620689655	14.89655172413793	1	8	25	50	7.0	34.0	23.0	14	7.0	17.0	12.0	0	0	0.18149900436401367	270	1.4317610263824463	121	55.18518518518519	
1.0	37.96666666666667	7.0	22.333333333333332	15.433333333333334	1	9	26	49	7	34	23	18	7	17	12	0	0	0.15637898445129395	300	1.5881400108337402	130	56.666666666666664	
1.0	34.733333333333334	7.0	20.03448275862069	13.96551724137931	1	10	28	50	7.0	34.0	23.0	10	7.0	17.0	12.0	0	0	0.12469911575317383	330	1.712839126586914	135	59.090909090909086	
1.0	35.5	7.0	19.266666666666666	13.466666666666667	1	11	29	50	7	34	23	12	7	17	12	0	0	0.15787768363952637	360	1.8707168102264404	139	61.388888888888886	
1.0	33.2	7.0	21.482758620689655	14.89655172413793	1	12	31	50	7.0	34.0	23.0	10	7.0	17.0	12.0	0	0	0.14553618431091309	390	2.0162529945373535	144	63.07692307692307	
1.0	34.86666666666667	7.0	22.8	15.766666666666667	1	13	32	50	7	34	23	16	7	17	12	0	0	0.13773608207702637	420	2.15398907661438	150	64.28571428571428	
1.0	33.93333333333333	7.0	21.833333333333332	15.133333333333333	1	14	32	50	7	34	23	22	7	17	12	0	0	0.1375119686126709	450	2.291501045227051	156	65.33333333333333	
1.0	36.3	7.0	24.433333333333334	16.8	1	15	33	50	7	34	23	22	7	17	12	0	0	0.18757295608520508	480	2.479074001312256	166	65.41666666666666	
1.0	36.86666666666667	7.0	24.266666666666666	16.7	1	16	34	50	7	34	23	18	7	17	12	0	0	0.15309381484985352	510	2.6321678161621094	178	65.09803921568627	
1.0	38.833333333333336	7.0	24.2	16.666666666666668	1	17	34	50	7	34	23	25	7	17	12	0	0	0.15427041053771973	540	2.786438226699829	193	64.25925925925927	
