% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (2.997000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.773964217e+03 +1.773964217e+03 +1.803934217e+03 +1.803934217e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +1.773957933e+03 +1.773957933e+03 +1.803927933e+03 +1.803927933e+03 +2.5000e-04 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
369 0 +1.735008789e+03 +1.735008789e+03 +1.764978789e+03 +1.764978789e+03 -2.3309e-01 +3.3335e-02 -3.4870e-01 +1.8748e-02 +7.9630e-02 +7.2330e-02 -8.7882e-02 +2.0802e-02 -4.7805e-02 +2.1837e-03 -1.7731e-02 -7.3360e-03 +5.5518e-02 +7.6617e-02 +4.9443e-02 +4.9749e-02 +8.8770e-02 -1.6661e-02 +2.8629e-02 +1.5202e-01
422 0 +1.689624215e+03 +1.689624215e+03 +1.719594215e+03 +1.719594215e+03 -5.6726e-01 +8.1022e-02 -8.4405e-01 +4.7114e-02 +1.9265e-01 +1.7695e-01 -2.1371e-01 +5.0180e-02 -1.1425e-01 +3.8302e-03 -4.3348e-02 -1.7374e-02 +1.3298e-01 +1.8300e-01 +1.1880e-01 +1.2242e-01 +2.1570e-01 -4.0482e-02 +6.6698e-02 +3.6808e-01
449 0 +1.657079905e+03 +1.657079905e+03 +1.687049905e+03 +1.687049905e+03 -8.9212e-01 +1.2728e-01 -1.3240e+00 +7.4681e-02 +3.0270e-01 +2.7802e-01 -3.3496e-01 +7.7872e-02 -1.7851e-01 +5.1152e-03 -6.6598e-02 -2.8291e-02 +2.0831e-01 +2.8616e-01 +1.8505e-01 +1.9234e-01 +3.3915e-01 -6.4356e-02 +1.0481e-01 +5.7902e-01
783 0 +1.620644793e+03 +1.620644793e+03 +1.650614793e+03 +1.650614793e+03 -1.6388e+00 +2.7524e-01 -2.3952e+00 +1.0657e-01 +5.6314e-01 +4.8941e-01 -5.5436e-01 +1.5364e-01 -3.5558e-01 +3.3795e-02 -1.1711e-01 -4.5972e-02 +4.0199e-01 +5.9049e-01 +3.4180e-01 +3.2507e-01 +5.3578e-01 -1.3685e-01 +1.7208e-01 +1.0595e+00
905 0 +1.581931605e+03 +1.581931605e+03 +1.611901605e+03 +1.611901605e+03 -1.9178e+00 +6.6035e-01 -2.5559e+00 -1.3784e-01 +7.1279e-01 +4.0522e-01 -1.6291e-01 +2.8225e-01 -6.4340e-01 +2.4973e-01 -1.0128e-01 +3.1389e-02 +6.0883e-01 +1.2381e+00 +4.0238e-01 +1.8180e-01 -8.6643e-02 -2.8642e-01 +5.2472e-02 +1.1866e+00
1210 0 +1.546544928e+03 +1.546544928e+03 +1.576514928e+03 +1.576514928e+03 -1.7959e+00 +8.9007e-01 -2.6625e+00 -2.9447e-01 +9.2794e-01 +1.9897e-01 +1.4722e-01 +3.0988e-01 -7.8719e-01 +3.3941e-01 -1.1784e-01 +1.1628e-02 +8.1353e-01 +1.5646e+00 +4.4795e-01 +9.5137e-03 -3.2257e-01 -4.6770e-01 -4.3843e-02 +1.1722e+00
1256 0 +1.512846394e+03 +1.512846394e+03 +1.542816394e+03 +1.542816394e+03 -1.6346e+00 +9.3399e-01 -2.9492e+00 -2.9918e-01 +1.1536e+00 +5.7926e-02 +1.9273e-01 +2.6692e-01 -8.0100e-01 +3.0087e-01 -1.6645e-01 -7.5103e-02 +9.6436e-01 +1.5811e+00 +4.9908e-01 -6.8420e-02 -1.1928e-01 -6.0338e-01 -6.0765e-02 +1.1945e+00
1289 0 +1.477635017e+03 +1.477635017e+03 +1.507605017e+03 +1.507605017e+03 -1.5343e+00 +1.0769e+00 -3.5605e+00 -3.4695e-01 +1.5605e+00 -1.4477e-01 +2.9144e-01 +2.3942e-01 -8.9321e-01 +2.8047e-01 -2.3479e-01 -2.0255e-01 +1.2628e+00 +1.7414e+00 +6.1055e-01 -1.9242e-01 +1.2671e-01 -8.4395e-01 -8.9155e-02 +1.3047e+00
