% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (4.078000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +3.454477296e+01 +3.454477296e+01 +7.532477296e+01 +7.532477296e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
5 0 +9.471735163e+00 +9.471735163e+00 +5.025173516e+01 +5.025173516e+01 -2.0206e+00 +1.1711e+00 -3.4077e+00 +4.1994e+00 +2.2387e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-1.600000000000e+00) | measured fitness | best measured fitness | x1 | x2...
1 0 +4.431357451e+01 +4.431357451e+01 +4.271357451e+01 +4.271357451e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +3.926037617e+01 +3.926037617e+01 +3.766037617e+01 +3.766037617e+01 -3.3455e+00 +2.4324e+00 -3.4734e+00 -3.4674e+00 +3.0120e+00
9 0 +3.374954877e+01 +3.374954877e+01 +3.214954877e+01 +3.214954877e+01 +3.6130e+00 +2.1905e-01 +7.9403e-01 -4.5664e+00 -3.9130e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-3.708400000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +6.618478373e+01 +6.618478373e+01 -3.046552163e+02 -3.046552163e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 0 +4.748514228e+01 +4.748514228e+01 -3.233548577e+02 -3.233548577e+02 +2.8458e+00 +2.1851e-01 -8.4215e-02 +3.3500e+00 +4.1622e+00
10 0 +8.006852634e+00 +8.006852634e+00 -3.628331474e+02 -3.628331474e+02 +4.2198e+00 -5.9313e-02 -1.9305e+00 -3.5304e+00 +4.3375e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-3.256000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +5.577473827e+01 +5.577473827e+01 +2.321473827e+01 +2.321473827e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 0 +2.607533906e+01 +2.607533906e+01 -6.484660936e+00 -6.484660936e+00 +4.1849e+00 +2.7321e+00 -3.5572e+00 +1.9469e+00 +2.2363e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (5.154000000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +2.019037433e+01 +2.019037433e+01 +5.355903743e+02 +5.355903743e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
7 0 +1.999786036e+01 +1.999786036e+01 +5.353978604e+02 +5.353978604e+02 +2.3130e+00 +2.6284e+00 -9.3806e-01 -3.5220e+00 -1.3102e+00
10 0 +6.323905347e+00 +6.323905347e+00 +5.217239053e+02 +5.217239053e+02 -8.6272e-01 +8.6331e-01 -2.1472e+00 -3.2352e-01 -9.2859e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-8.628000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +6.603546277e+01 +6.603546277e+01 -2.024453723e+01 -2.024453723e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +4.633616176e+01 +4.633616176e+01 -3.994383824e+01 -3.994383824e+01 -3.0264e+00 -2.2101e+00 +4.5607e+00 +1.5786e-01 -1.6764e+00
6 0 +3.340382853e+01 +3.340382853e+01 -5.287617147e+01 -5.287617147e+01 +4.0573e+00 +4.5335e+00 +4.2714e+00 -1.6535e+00 -2.7252e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (2.224000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +4.904064728e+01 +4.904064728e+01 +7.128064728e+01 +7.128064728e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +4.348842990e+01 +4.348842990e+01 +6.572842990e+01 +6.572842990e+01 +5.2766e-01 +6.0270e-01 -7.8083e-01 -2.1579e+00 -2.1443e+00
4 0 +1.572303258e+01 +1.572303258e+01 +3.796303258e+01 +3.796303258e+01 +2.2597e+00 -4.0979e+00 +1.3436e+00 -2.7412e-01 +4.4746e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-2.301000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +5.294176883e+01 +5.294176883e+01 +2.993176883e+01 +2.993176883e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +4.548069119e+01 +4.548069119e+01 +2.247069119e+01 +2.247069119e+01 -1.9860e+00 +1.2944e+00 -8.2350e-01 -3.7897e-01 -1.9951e+00
6 0 +2.877781668e+01 +2.877781668e+01 +5.767816677e+00 +5.767816677e+00 -4.7127e+00 -3.0333e+00 +7.6986e-01 -4.3880e+00 -1.2044e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-3.323700000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +3.411457941e+01 +3.411457941e+01 -2.982554206e+02 -2.982554206e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-1.231300000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +4.870488075e+01 +4.870488075e+01 -7.442511925e+01 -7.442511925e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
5 0 +2.663644203e+01 +2.663644203e+01 -9.649355797e+01 -9.649355797e+01 +3.2215e-01 +6.0203e-01 -1.5915e+00 +1.6264e+00 +4.4742e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-1.537900000000e+02) | measured fitness | best measured fitness | x1 | x2...
1 0 +2.690004999e+01 +2.690004999e+01 -1.268899500e+02 -1.268899500e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-4.860000000000e+01) | measured fitness | best measured fitness | x1 | x2...
