% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-9.210000000000e+00) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.735652703e+02 +1.735652703e+02 +1.643552703e+02 +1.643552703e+02 -5.0991e-01 +3.2924e+00 -2.1379e+00 +4.7686e+00 +3.0424e+00 -2.7279e+00 +3.2580e+00 -2.4210e+00 +1.9442e+00 -2.2940e+00
8 0 +1.681712041e+02 +1.681712041e+02 +1.589612041e+02 +1.589612041e+02 -3.7521e+00 +3.6749e+00 -1.0162e+00 +1.6707e+00 -2.2195e+00 +2.2425e+00 +1.2785e+00 -2.7792e+00 +2.0061e+00 -1.4236e+00
11 0 +1.582919741e+02 +1.582919741e+02 +1.490819741e+02 +1.490819741e+02 +3.8901e+00 +1.9004e+00 +3.3098e+00 -4.1196e-02 -7.7944e-01 +2.2106e+00 -7.3018e-01 +6.9869e-01 +3.8733e+00 +6.6237e-01
22 0 +1.168672958e+02 +1.168672958e+02 +1.076572958e+02 +1.076572958e+02 +2.8841e+00 +1.9282e+00 +3.3897e+00 -3.7712e+00 -4.5289e+00 -1.6474e-01 +3.8486e+00 -4.0379e-01 +4.3668e+00 -2.3313e+00
51 0 +1.136234235e+02 +1.136234235e+02 +1.044134235e+02 +1.044134235e+02 +5.7413e-01 +1.8083e+00 +3.7522e+00 -5.0000e+00 -5.0000e+00 +7.4653e-01 +3.6444e+00 -4.8737e-01 +5.0000e+00 -2.3025e+00
54 0 +1.115793955e+02 +1.115793955e+02 +1.023693955e+02 +1.023693955e+02 -1.9434e+00 +1.5276e+00 +3.4474e+00 -4.1713e+00 -5.0000e+00 +4.5177e-02 +4.3511e+00 +1.7110e-01 +4.0511e+00 -2.9312e+00
65 0 +1.062693696e+02 +1.062693696e+02 +9.705936964e+01 +9.705936964e+01 -2.8506e-01 +3.2080e-01 +4.0153e+00 -4.1763e+00 -5.0000e+00 +2.8801e-01 +5.0000e+00 -9.5020e-01 +4.3686e+00 -3.3965e+00
67 0 +9.022758491e+01 +9.022758491e+01 +8.101758491e+01 +8.101758491e+01 +4.3911e-01 +1.4221e+00 +5.0000e+00 -5.0000e+00 -2.3073e+00 +2.7241e-01 +5.0000e+00 -2.1315e-01 +4.5135e+00 -5.0000e+00
91 0 +8.758320374e+01 +8.758320374e+01 +7.837320374e+01 +7.837320374e+01 +5.3254e-01 +1.8008e+00 +3.4458e+00 -3.7566e+00 -2.2110e+00 +1.3779e+00 +5.0000e+00 +1.0809e+00 +4.4806e+00 -4.0768e+00
103 0 +8.491071141e+01 +8.491071141e+01 +7.570071141e+01 +7.570071141e+01 +5.3356e-01 +1.8034e+00 +3.3862e+00 -3.3410e+00 -3.5795e+00 +1.3568e+00 +5.0000e+00 +1.5009e+00 +4.2300e+00 -3.8330e+00
108 0 +7.983516638e+01 +7.983516638e+01 +7.062516638e+01 +7.062516638e+01 -7.6653e-01 +1.7363e+00 +3.8361e+00 -3.6669e+00 -2.3033e+00 +1.0159e+00 +4.8644e+00 +9.8129e-01 +4.6517e+00 -5.0000e+00
112 0 +7.896449039e+01 +7.896449039e+01 +6.975449039e+01 +6.975449039e+01 +7.5024e-01 +1.7662e+00 +3.4941e+00 -3.7375e+00 -3.4155e+00 +1.9578e+00 +5.0000e+00 +1.9953e+00 +4.4052e+00 -3.8758e+00
114 0 +7.347592763e+01 +7.347592763e+01 +6.426592763e+01 +6.426592763e+01 -6.2759e-01 +1.6819e+00 +5.0000e+00 -3.7205e+00 -3.0166e+00 +2.5089e+00 +5.0000e+00 +1.2180e+00 +4.3413e+00 -4.7469e+00
156 0 +6.506175945e+01 +6.506175945e+01 +5.585175945e+01 +5.585175945e+01 -7.2592e-01 +1.7276e+00 +4.7846e+00 -3.5906e+00 -4.1141e+00 +3.7540e+00 +4.7733e+00 +1.2138e+00 +4.3004e+00 -4.9867e+00
194 0 +6.066408202e+01 +6.066408202e+01 +5.145408202e+01 +5.145408202e+01 -3.1702e-01 +1.7072e+00 +5.0000e+00 -3.7103e+00 -3.3671e+00 +2.9938e+00 +5.0000e+00 +2.4645e+00 +4.3914e+00 -4.9338e+00
209 0 +5.496764479e+01 +5.496764479e+01 +4.575764479e+01 +4.575764479e+01 -6.5235e-01 +1.6470e+00 +5.0000e+00 -3.7067e+00 -3.5761e+00 +3.0519e+00 +5.0000e+00 +2.5134e+00 +5.0000e+00 -4.9643e+00
223 0 +5.330038954e+01 +5.330038954e+01 +4.409038954e+01 +4.409038954e+01 -3.5105e-01 +1.7222e+00 +5.0000e+00 -3.6308e+00 -3.3632e+00 +2.9809e+00 +5.0000e+00 +3.6145e+00 +4.4578e+00 -4.9194e+00
236 0 +5.246410164e+01 +5.246410164e+01 +4.325410164e+01 +4.325410164e+01 -2.9131e-01 +1.7138e+00 +5.0000e+00 -3.5932e+00 -3.2556e+00 +3.3581e+00 +5.0000e+00 +3.8124e+00 +4.5763e+00 -4.6740e+00
259 0 +4.656474684e+01 +4.656474684e+01 +3.735474684e+01 +3.735474684e+01 -2.9199e-01 +1.7033e+00 +5.0000e+00 -3.6184e+00 -3.2310e+00 +3.3218e+00 +5.0000e+00 +5.0000e+00 +4.5426e+00 -4.6048e+00
311 0 +4.521985028e+01 +4.521985028e+01 +3.600985028e+01 +3.600985028e+01 -3.0265e-01 +1.6747e+00 +5.0000e+00 -3.6201e+00 -3.2295e+00 +3.3222e+00 +5.0000e+00 +5.0000e+00 +4.5892e+00 -4.7086e+00
336 0 +4.444028494e+01 +4.444028494e+01 +3.523028494e+01 +3.523028494e+01 -1.6531e-01 +1.6787e+00 +5.0000e+00 -3.6235e+00 -3.2473e+00 +3.3855e+00 +5.0000e+00 +5.0000e+00 +4.6605e+00 -4.6901e+00
405 0 +4.353120989e+01 +4.353120989e+01 +3.432120989e+01 +3.432120989e+01 -1.5885e-01 +1.6811e+00 +5.0000e+00 -3.6241e+00 -3.2323e+00 +3.4542e+00 +5.0000e+00 +5.0000e+00 +4.7213e+00 -4.7127e+00
619 0 +4.264218857e+01 +4.264218857e+01 +3.343218857e+01 +3.343218857e+01 -1.5401e-01 +1.6811e+00 +5.0000e+00 -3.6462e+00 -3.2341e+00 +3.6057e+00 +5.0000e+00 +5.0000e+00 +4.7754e+00 -4.7090e+00
1001 0 +4.167221670e+01 +4.167221670e+01 +3.246221670e+01 +3.246221670e+01 -1.5342e-01 +1.6811e+00 +5.0000e+00 -3.6462e+00 -3.2341e+00 +3.6119e+00 +5.0000e+00 +5.0000e+00 +4.8977e+00 -4.7090e+00
10087 0 +4.073737495e+01 +4.073737495e+01 +3.152737495e+01 +3.152737495e+01 -1.0860e-02 +1.6811e+00 +5.0000e+00 -3.6462e+00 -3.2341e+00 +3.6119e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 -4.7090e+00
11291 0 +3.980921736e+01 +3.980921736e+01 +3.059921736e+01 +3.059921736e+01 +9.1730e-01 +1.6811e+00 +5.0000e+00 -3.6462e+00 -3.2341e+00 +3.6119e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 -4.7090e+00
12286 0 +3.890418422e+01 +3.890418422e+01 +2.969418422e+01 +2.969418422e+01 +1.8223e+00 +1.6811e+00 +5.0000e+00 -3.6462e+00 -3.2341e+00 +3.6119e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 -4.7090e+00
13527 0 +3.801523501e+01 +3.801523501e+01 +2.880523501e+01 +2.880523501e+01 +2.7113e+00 +1.6811e+00 +5.0000e+00 -3.6462e+00 -3.2341e+00 +3.6119e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 -4.7090e+00
14267 0 +3.712519020e+01 +3.712519020e+01 +2.791519020e+01 +2.791519020e+01 +3.6013e+00 +1.6811e+00 +5.0000e+00 -3.6462e+00 -3.2341e+00 +3.6119e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 -4.7090e+00
