% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (2.997000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +4.253571526e+02 +4.253571526e+02 +4.553271526e+02 +4.553271526e+02 +1.0332e+00 +3.4158e+00
4 0 +3.681607052e+02 +3.681607052e+02 +3.981307052e+02 +3.981307052e+02 -4.5757e-01 -1.4073e+00
7 0 +4.641696737e+01 +4.641696737e+01 +7.638696737e+01 +7.638696737e+01 +1.3513e+00 -7.3036e-01
31 0 +4.316027313e+01 +4.316027313e+01 +7.313027313e+01 +7.313027313e+01 +1.2372e+00 -3.8671e-02
46 0 +3.579280561e+01 +3.579280561e+01 +6.576280561e+01 +6.576280561e+01 +1.6621e+00 +1.1461e+00
61 0 +1.102510900e+01 +1.102510900e+01 +4.099510900e+01 +4.099510900e+01 +1.2978e+00 -4.3747e-01
232 0 +8.531503681e+00 +8.531503681e+00 +3.850150368e+01 +3.850150368e+01 +8.1971e-01 -1.9884e+00
403 0 +3.349462338e+00 +3.349462338e+00 +3.331946234e+01 +3.331946234e+01 +5.0968e-01 -2.8740e+00
413 0 +2.040510583e+00 +2.040510583e+00 +3.201051058e+01 +3.201051058e+01 +1.0232e+00 -1.2418e+00
773 0 +1.611956472e+00 +1.611956472e+00 +3.158195647e+01 +3.158195647e+01 +1.0059e+00 -1.2936e+00
823 0 +1.324611041e+00 +1.324611041e+00 +3.129461104e+01 +3.129461104e+01 +9.9681e-01 -1.3199e+00
1117 0 +4.276352244e-01 +4.276352244e-01 +3.039763522e+01 +3.039763522e+01 +9.9857e-01 -1.2979e+00
1193 0 +2.529499495e-01 +2.529499495e-01 +3.022294995e+01 +3.022294995e+01 +9.8261e-01 -1.3529e+00
1819 0 +2.313271851e-01 +2.313271851e-01 +3.020132719e+01 +3.020132719e+01 +9.8276e-01 -1.3521e+00
1827 0 +2.254287850e-01 +2.254287850e-01 +3.019542878e+01 +3.019542878e+01 +9.8286e-01 -1.3508e+00
1839 0 +2.003726575e-01 +2.003726575e-01 +3.017037266e+01 +3.017037266e+01 +9.8239e-01 -1.3529e+00
2171 0 +1.988773216e-01 +1.988773216e-01 +3.016887732e+01 +3.016887732e+01 +9.8237e-01 -1.3527e+00
2177 0 +1.910869031e-01 +1.910869031e-01 +3.016108690e+01 +3.016108690e+01 +9.8236e-01 -1.3529e+00
2217 0 +1.884160005e-01 +1.884160005e-01 +3.015841600e+01 +3.015841600e+01 +9.8235e-01 -1.3529e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (-5.171000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +1.061154116e+03 +1.061154116e+03 +1.009444116e+03 +1.009444116e+03 +3.3228e+00 -2.9879e+00
2 0 +5.284730322e+02 +5.284730322e+02 +4.767630322e+02 +4.767630322e+02 -2.5083e+00 -4.1070e+00
3 0 +3.900199019e+02 +3.900199019e+02 +3.383099019e+02 +3.383099019e+02 -4.0977e+00 -4.0885e+00
5 0 +2.915425715e+02 +2.915425715e+02 +2.398325715e+02 +2.398325715e+02 +1.4190e+00 +4.3706e+00
7 0 +2.533104349e+02 +2.533104349e+02 +2.016004349e+02 +2.016004349e+02 +1.5396e+00 +4.1883e+00
10 0 +1.296774665e+02 +1.296774665e+02 +7.796746654e+01 +7.796746654e+01 -1.1629e-01 +1.0051e+00
46 0 +5.907223870e+01 +5.907223870e+01 +7.362238702e+00 +7.362238702e+00 +4.4774e-01 +9.5014e-01
69 0 +4.707543618e+01 +4.707543618e+01 -4.634563819e+00 -4.634563819e+00 +7.6848e-01 +9.3010e-01
